Wavelength	Intensity
603.75	502.325
604	502.17
604.25	501.935
604.5	501.7
604.75	501.465
605	501.23
605.25	498.2575
605.5	495.285
605.75	492.3125
606	489.34
606.25	489.495
606.5	489.65
606.75	489.805
607	489.96
607.25	488.24
607.5	486.52
607.75	484.8
608	483.08
608.25	478.7775
608.5	474.475
608.75	470.1725
609	465.87
609.25	464.9325
609.5	463.995
609.75	463.0575
610	462.12
610.25	459.305
610.5	456.49
610.75	453.675
611	450.86
611.25	444.3675
611.5	437.875
611.75	431.3825
612	424.89
612.25	424.1075
612.5	423.325
612.75	422.5425
613	421.76
613.25	417.5375
613.5	413.315
613.75	409.0925
614	404.87
614.25	397.7525
614.5	390.635
614.75	383.5175
615	376.4
615.25	376.4775
615.5	376.555
615.75	376.6325
616	376.71
616.25	372.4075
616.5	368.105
616.75	363.8025
617	359.5
617.25	354.1025
617.5	348.705
617.75	343.3075
618	337.91
618.25	334.94
618.5	331.97
618.75	329
619	326.03
619.25	325.715
619.5	325.4
619.75	325.085
620	324.77
620.25	317.81
620.5	310.85
620.75	303.89
621	296.93
621.25	298.1025
621.5	299.275
621.75	300.4475
622	301.62
622.25	299.665
622.5	297.71
622.75	295.755
623	293.8
623.25	292.47
623.5	291.14
623.75	289.81
624	288.48
624.25	285.9
624.5	283.32
624.75	280.74
625	278.16
625.25	279.9575
625.5	281.755
625.75	283.5525
626	285.35
626.25	280.8925
626.5	276.435
626.75	271.9775
627	267.52
627.25	267.285
627.5	267.05
627.75	266.815
628	266.58
628.25	267.05
628.5	267.52
628.75	267.99
629	268.46
629.25	266.895
629.5	265.33
629.75	263.765
630	262.2
630.25	262.5125
630.5	262.825
630.75	263.1375
631	263.45
631.25	263.5675
631.5	263.685
631.75	263.8025
632	263.92
632.25	264.0375
632.5	264.155
632.75	264.2725
633	264.39
633.25	260.48
633.5	256.57
633.75	252.66
634	248.75
634.25	248.28
634.5	247.81
634.75	247.34
635	246.87
635.25	248.3575
635.5	249.845
635.75	251.3325
636	252.82
636.25	251.0975
636.5	249.375
636.75	247.6525
637	245.93
637.25	247.5725
637.5	249.215
637.75	250.8575
638	252.5
638.25	252.345
638.5	252.19
638.75	252.035
639	251.88
639.25	249.925
639.5	247.97
639.75	246.015
640	244.06
640.25	245.3875
640.5	246.715
640.75	248.0425
641	249.37
641.25	250.075
641.5	250.78
641.75	251.485
642	252.19
642.25	250.9375
642.5	249.685
642.75	248.4325
643	247.18
643.25	250.935
643.5	254.69
643.75	258.445
644	262.2
644.25	264.7025
644.5	267.205
644.75	269.7075
645	272.21
645.25	270.8025
645.5	269.395
645.75	267.9875
646	266.58
646.25	271.9
646.5	277.22
646.75	282.54
647	287.86
647.25	289.6575
647.5	291.455
647.75	293.2525
648	295.05
648.25	297.005
648.5	298.96
648.75	300.915
649	302.87
649.25	309.755
649.5	316.64
649.75	323.525
650	330.41
650.25	335.57
650.5	340.73
650.75	345.89
651	351.05
651.25	353.6325
651.5	356.215
651.75	358.7975
652	361.38
652.25	370.295
652.5	379.21
652.75	388.125
653	397.04
653.25	402.595
653.5	408.15
653.75	413.705
654	419.26
654.25	424.11
654.5	428.96
654.75	433.81
655	438.66
655.25	448.8275
655.5	458.995
655.75	469.1625
656	479.33
656.25	489.2625
656.5	499.195
656.75	509.1275
657	519.06
657.25	522.815
657.5	526.57
657.75	530.325
658	534.08
658.25	546.9075
658.5	559.735
658.75	572.5625
659	585.39
659.25	593.29
659.5	601.19
659.75	609.09
660	616.99
660.25	623.1675
660.5	629.345
660.75	635.5225
661	641.7
661.25	649.6775
661.5	657.655
661.75	665.6325
662	673.61
662.25	676.66125
662.5	679.7125
662.75	682.76375
663	685.815
663.25	688.86625
663.5	691.9175
663.75	694.96875
664	698.02
664.25	703.025
664.5	708.03
664.75	713.035
665	718.04
665.25	725.1575
665.5	732.275
665.75	739.3925
666	746.51
666.25	751.8275
666.5	757.145
666.75	762.4625
667	767.78
667.25	768.72
667.5	769.66
667.75	770.6
668	771.54
668.25	776.39
668.5	781.24
668.75	786.09
669	790.94
669.25	794.615
669.5	798.29
669.75	801.965
670	805.64
670.25	804.545
670.5	803.45
670.75	802.355
671	801.26
671.25	807.595
671.5	813.93
671.75	820.265
672	826.6
672.25	825.505
672.5	824.41
672.75	823.315
673	822.22
673.25	821.7525
673.5	821.285
673.75	820.8175
674	820.35
674.25	821.6
674.5	822.85
674.75	824.1
675	825.35
675.25	824.5675
675.5	823.785
675.75	823.0025
676	822.22
676.25	817.9975
676.5	813.775
676.75	809.5525
677	805.33
677.25	805.485
677.5	805.64
677.75	805.795
678	805.95
678.25	800.32
678.5	794.69
678.75	789.06
679	783.43
679.25	777.955
679.5	772.48
679.75	767.005
680	761.53
680.25	760.825
680.5	760.12
680.75	759.415
681	758.71
681.25	753.94
681.5	749.17
681.75	744.4
682	739.63
682.25	735.015
682.5	730.4
682.75	725.785
683	721.17
683.25	713.66
683.5	706.15
683.75	698.64
684	691.13
684.25	686.2825
684.5	681.435
684.75	676.5875
685	671.74
685.25	665.4825
685.5	659.225
685.75	652.9675
686	646.71
686.25	643.815
686.5	640.92
686.75	638.025
687	635.13
687.25	630.75
687.5	626.37
687.75	621.99
688	617.61
688.25	608.9275
688.5	600.245
688.75	591.5625
689	582.88
689.25	580.4575
689.5	578.035
689.75	575.6125
690	573.19
690.25	570.3725
690.5	567.555
690.75	564.7375
691	561.92
691.25	558.3225
691.5	554.725
691.75	551.1275
692	547.53
692.25	546.045
692.5	544.56
692.75	543.075
693	541.59
693.25	540.885
693.5	540.18
693.75	539.475
694	538.77
694.25	534.4675
694.5	530.165
694.75	525.8625
695	521.56
695.25	521.2475
695.5	520.935
695.75	520.6225
696	520.31
696.25	519.9975
696.5	519.685
696.75	519.3725
697	519.06
697.25	517.575
697.5	516.09
697.75	514.605
698	513.12
698.25	511.555
698.5	509.99
698.75	508.425
699	506.86
699.25	505.14
699.5	503.42
699.75	501.7
700	499.98
700.25	499.8225
700.5	499.665
700.75	499.5075
701	499.35
701.25	496.77
701.5	494.19
701.75	491.61
702	489.03
702.25	489.3425
702.5	489.655
702.75	489.9675
703	490.28
703.25	490.8275
703.5	491.375
703.75	491.9225
704	492.47
704.25	488.95
704.5	485.43
704.75	481.91
705	478.39
705.25	477.3725
705.5	476.355
705.75	475.3375
706	474.32
706.25	474.6325
706.5	474.945
706.75	475.2575
707	475.57
707.25	473.145
707.5	470.72
707.75	468.295
708	465.87
708.25	463.76
708.5	461.65
708.75	459.54
709	457.43
709.25	456.57
709.5	455.71
709.75	454.85
710	453.99
710.25	451.955
710.5	449.92
710.75	447.885
711	445.85
711.25	444.755
711.5	443.66
711.75	442.565
712	441.47
712.25	438.2625
712.5	435.055
712.75	431.8475
713	428.64
713.25	427.625
713.5	426.61
713.75	425.595
714	424.58
714.25	423.875
714.5	423.17
714.75	422.465
715	421.76
715.25	419.18
715.5	416.6
715.75	414.02
716	411.44
716.25	409.0925
716.5	406.745
716.75	404.3975
717	402.05
717.25	398.4525
717.5	394.855
717.75	391.2575
718	387.66
718.25	386.095
718.5	384.53
718.75	382.965
719	381.4
719.25	379.7575
719.5	378.115
719.75	376.4725
720	374.83
720.25	372.7975
720.5	370.765
720.75	368.7325
721	366.7
721.25	367.8725
721.5	369.045
721.75	370.2175
722	371.39
722.25	368.105
722.5	364.82
722.75	361.535
723	358.25
723.25	357.0775
723.5	355.905
723.75	354.7325
724	353.56
724.25	354.89
724.5	356.22
724.75	357.55
725	358.88
725.25	357.08
725.5	355.28
725.75	353.48
726	351.68
726.25	351.9925
726.5	352.305
726.75	352.6175
727	352.93
727.25	354.495
727.5	356.06
727.75	357.625
728	359.19
728.25	359.9725
728.5	360.755
728.75	361.5375
729	362.32
729.25	365.76
729.5	369.2
729.75	372.64
730	376.08
730.25	377.99625
730.5	379.9125
730.75	381.82875
731	383.745
731.25	385.66125
731.5	387.5775
731.75	389.49375
732	391.41
732.25	392.0375
732.5	392.665
732.75	393.2925
733	393.92
733.25	396.97
733.5	400.02
733.75	403.07
734	406.12
734.25	407.84
734.5	409.56
734.75	411.28
735	413
735.25	418.1625
735.5	423.325
735.75	428.4875
736	433.65
736.25	439.125
736.5	444.6
736.75	450.075
737	455.55
737.25	460.7125
737.5	465.875
737.75	471.0375
738	476.2
738.25	480.97
738.5	485.74
738.75	490.51
739	495.28
739.25	501.225
739.5	507.17
739.75	513.115
740	519.06
740.25	525.24
740.5	531.42
740.75	537.6
741	543.78
741.25	550.8975
741.5	558.015
741.75	565.1325
742	572.25
742.25	580.2275
742.5	588.205
742.75	596.1825
743	604.16
743.25	610.4175
743.5	616.675
743.75	622.9325
744	629.19
744.25	636.6975
744.5	644.205
744.75	651.7125
745	659.22
745.25	670.015
745.5	680.81
745.75	691.605
746	702.4
746.25	709.125
746.5	715.85
746.75	722.575
747	729.3
747.25	739.39
747.5	749.48
747.75	759.57
748	769.66
748.25	779.125
748.5	788.59
748.75	798.055
749	807.52
749.25	819.6425
749.5	831.765
749.75	843.8875
750	856.01
750.25	863.44
750.5	870.87
750.75	878.3
751	885.73
751.25	901.6075
751.5	917.485
751.75	933.3625
752	949.24
752.25	958.8625
752.5	968.485
752.75	978.1075
753	987.73
753.25	1000.87
753.5	1014.01
753.75	1027.15
754	1040.29
754.25	1053.43
754.5	1066.57
754.75	1079.71
755	1092.85
755.25	1106.38
755.5	1119.91
755.75	1133.44
756	1146.97
756.25	1160.97
756.5	1174.97
756.75	1188.97
757	1202.97
757.25	1216.11
757.5	1229.25
757.75	1242.39
758	1255.53
758.25	1266.4825
758.5	1277.435
758.75	1288.3875
759	1299.34
759.25	1312.3225
759.5	1325.305
759.75	1338.2875
760	1351.27
760.25	1363.1575
760.5	1375.045
760.75	1386.9325
761	1398.82
761.25	1411.2575
761.5	1423.695
761.75	1436.1325
762	1448.57
762.25	1455.9225
762.5	1463.275
762.75	1470.6275
763	1477.98
763.25	1487.9125
763.5	1497.845
763.75	1507.7775
764	1517.71
764.25	1524.5925
764.5	1531.475
764.75	1538.3575
765	1545.24
765.25	1554
765.5	1562.76
765.75	1571.52
766	1580.28
766.25	1581.5325
766.5	1582.785
766.75	1584.0375
767	1585.29
767.25	1591.155
767.5	1597.02
767.75	1602.885
768	1608.75
768.25	1609.3775
768.5	1610.005
768.75	1610.6325
769	1611.26
769.25	1614.075
769.5	1616.89
769.75	1619.705
770	1622.52
770.25	1620.83875
770.5	1619.1575
770.75	1617.47625
771	1615.795
771.25	1614.11375
771.5	1612.4325
771.75	1610.75125
772	1609.07
772.25	1613.1375
772.5	1617.205
772.75	1621.2725
773	1625.34
773.25	1617.9075
773.5	1610.475
773.75	1603.0425
774	1595.61
774.25	1593.265
774.5	1590.92
774.75	1588.575
775	1586.23
775.25	1581.0675
775.5	1575.905
775.75	1570.7425
776	1565.58
776.25	1561.825
776.5	1558.07
776.75	1554.315
777	1550.56
777.25	1540.7825
777.5	1531.005
777.75	1521.2275
778	1511.45
778.25	1507.6975
778.5	1503.945
778.75	1500.1925
779	1496.44
779.25	1484.4725
779.5	1472.505
779.75	1460.5375
780	1448.57
780.25	1439.34
780.5	1430.11
780.75	1420.88
781	1411.65
781.25	1400.075
781.5	1388.5
781.75	1376.925
782	1365.35
782.25	1358.545
782.5	1351.74
782.75	1344.935
783	1338.13
783.25	1322.6425
783.5	1307.155
783.75	1291.6675
784	1276.18
784.25	1266.795
784.5	1257.41
784.75	1248.025
785	1238.64
785.25	1224.2475
785.5	1209.855
785.75	1195.4625
786	1181.07
786.25	1167.93
786.5	1154.79
786.75	1141.65
787	1128.51
787.25	1116.465
787.5	1104.42
787.75	1092.375
788	1080.33
788.25	1070.71
788.5	1061.09
788.75	1051.47
789	1041.85
789.25	1027.615
789.5	1013.38
789.75	999.145
790	984.91
790.25	977.245
790.5	969.58
790.75	961.915
791	954.25
791.25	942.9075
791.5	931.565
791.75	920.2225
792	908.88
792.25	901.3725
792.5	893.865
792.75	886.3575
793	878.85
793.25	868.6825
793.5	858.515
793.75	848.3475
794	838.18
794.25	830.8275
794.5	823.475
794.75	816.1225
795	808.77
795.25	801.965
795.5	795.16
795.75	788.355
796	781.55
796.25	779.2825
796.5	777.015
796.75	774.7475
797	772.48
797.25	768.335
797.5	764.19
797.75	760.045
798	755.9
798.25	754.49
798.5	753.08
798.75	751.67
799	750.26
799.25	748.8525
799.5	747.445
799.75	746.0375
800	744.63
800.25	743.0675
800.5	741.505
800.75	739.9425
801	738.38
801.25	736.815
801.5	735.25
801.75	733.685
802	732.12
802.25	735.0925
802.5	738.065
802.75	741.0375
803	744.01
803.25	742.9925
803.5	741.975
803.75	740.9575
804	739.94
804.25	741.1925
804.5	742.445
804.75	743.6975
805	744.95
805.25	748.7025
805.5	752.455
805.75	756.2075
806	759.96
806.25	763.7925
806.5	767.625
806.75	771.4575
807	775.29
807.25	775.2125
807.5	775.135
807.75	775.0575
808	774.98
808.25	782.41
808.5	789.84
808.75	797.27
809	804.7
809.25	807.9075
809.5	811.115
809.75	814.3225
810	817.53
810.25	820.9725
810.5	824.415
810.75	827.8575
811	831.3
811.25	835.7575
811.5	840.215
811.75	844.6725
812	849.13
812.25	856.4825
812.5	863.835
812.75	871.1875
813	878.54
813.25	880.65
813.5	882.76
813.75	884.87
814	886.98
814.25	890.8125
814.5	894.645
814.75	898.4775
815	902.31
815.25	903.48375
815.5	904.6575
815.75	905.83125
816	907.005
816.25	908.17875
816.5	909.3525
816.75	910.52625
817	911.7
817.25	915.7675
817.5	919.835
817.75	923.9025
818	927.97
818.25	930.55
818.5	933.13
818.75	935.71
819	938.29
819.25	939.385
819.5	940.48
819.75	941.575
820	942.67
820.25	944.1575
820.5	945.645
820.75	947.1325
821	948.62
821.25	951.67
821.5	954.72
821.75	957.77
822	960.82
822.25	956.675
822.5	952.53
822.75	948.385
823	944.24
823.25	946.585
823.5	948.93
823.75	951.275
824	953.62
824.25	954.715
824.5	955.81
824.75	956.905
825	958
825.25	959.41
825.5	960.82
825.75	962.23
826	963.64
826.25	958.7125
826.5	953.785
826.75	948.8575
827	943.93
827.25	946.9
827.5	949.87
827.75	952.84
828	955.81
828.25	953.7775
828.5	951.745
828.75	949.7125
829	947.68
829.25	944.63
829.5	941.58
829.75	938.53
830	935.48
830.25	932.0375
830.5	928.595
830.75	925.1525
831	921.71
831.25	918.66
831.5	915.61
831.75	912.56
832	909.51
832.25	904.035
832.5	898.56
832.75	893.085
833	887.61
833.25	888.3925
833.5	889.175
833.75	889.9575
834	890.74
834.25	886.595
834.5	882.45
834.75	878.305
835	874.16
835.25	868.0575
835.5	861.955
835.75	855.8525
836	849.75
836.25	847.0125
836.5	844.275
836.75	841.5375
837	838.8
837.25	836.1425
837.5	833.485
837.75	830.8275
838	828.17
838.25	819.645
838.5	811.12
838.75	802.595
839	794.07
839.25	792.035
839.5	790
839.75	787.965
840	785.93
840.25	783.4275
840.5	780.925
840.75	778.4225
841	775.92
841.25	770.1325
841.5	764.345
841.75	758.5575
842	752.77
842.25	749.015
842.5	745.26
842.75	741.505
843	737.75
843.25	736.3425
843.5	734.935
843.75	733.5275
844	732.12
844.25	724.925
844.5	717.73
844.75	710.535
845	703.34
845.25	704.355
845.5	705.37
845.75	706.385
846	707.4
846.25	701.535
846.5	695.67
846.75	689.805
847	683.94
847.25	682.2975
847.5	680.655
847.75	679.0125
848	677.37
848.25	671.5825
848.5	665.795
848.75	660.0075
849	654.22
849.25	655.94
849.5	657.66
849.75	659.38
850	661.1
850.25	655.5475
850.5	649.995
850.75	644.4425
851	638.89
851.25	638.575
851.5	638.26
851.75	637.945
852	637.63
852.25	635.675
852.5	633.72
852.75	631.765
853	629.81
853.25	628.0125
853.5	626.215
853.75	624.4175
854	622.62
854.25	622.775
854.5	622.93
854.75	623.085
855	623.24
855.25	620.895
855.5	618.55
855.75	616.205
856	613.86
856.25	609.87
856.5	605.88
856.75	601.89
857	597.9
857.25	599.935
857.5	601.97
857.75	604.005
858	606.04
858.25	604.24
858.5	602.44
858.75	600.64
859	598.84
859.25	599.465
859.5	600.09
859.75	600.715
860	601.34
860.25	601.81
860.5	602.28
860.75	602.75
861	603.22
861.25	603.22
861.5	603.22
861.75	603.22
862	603.22
862.25	603.455
862.5	603.69
862.75	603.925
863	604.16
863.25	604.8625
863.5	605.565
863.75	606.2675
864	606.97
864.25	608.065
864.5	609.16
864.75	610.255
865	611.35
865.25	613.4625
865.5	615.575
865.75	617.6875
866	619.8
866.25	621.99
866.5	624.18
866.75	626.37
867	628.56
867.25	632.8625
867.5	637.165
867.75	641.4675
868	645.77
868.25	647.8825
868.5	649.995
868.75	652.1075
869	654.22
869.25	662.1975
869.5	670.175
869.75	678.1525
870	686.13
870.25	689.21875
870.5	692.3075
870.75	695.39625
871	698.485
871.25	701.57375
871.5	704.6625
871.75	707.75125
872	710.84
872.25	716.0825
872.5	721.325
872.75	726.5675
873	731.81
873.25	740.8025
873.5	749.795
873.75	758.7875
874	767.78
874.25	775.29
874.5	782.8
874.75	790.31
875	797.82
875.25	804.3125
875.5	810.805
875.75	817.2975
876	823.79
876.25	836.7725
876.5	849.755
876.75	862.7375
877	875.72
877.25	885.9675
877.5	896.215
877.75	906.4625
878	916.71
878.25	925
878.5	933.29
878.75	941.58
879	949.87
879.25	962.54
879.5	975.21
879.75	987.88
880	1000.55
880.25	1013.065
880.5	1025.58
880.75	1038.095
881	1050.61
881.25	1059.135
881.5	1067.66
881.75	1076.185
882	1084.71
882.25	1099.5725
882.5	1114.435
882.75	1129.2975
883	1144.16
883.25	1155.11
883.5	1166.06
883.75	1177.01
884	1187.96
884.25	1200.5525
884.5	1213.145
884.75	1225.7375
885	1238.33
885.25	1248.575
885.5	1258.82
885.75	1269.065
886	1279.31
886.25	1293.78
886.5	1308.25
886.75	1322.72
887	1337.19
887.25	1340.005
887.5	1342.82
887.75	1345.635
888	1348.45
888.25	1361.2775
888.5	1374.105
888.75	1386.9325
889	1399.76
889.25	1406.565
889.5	1413.37
889.75	1420.175
890	1426.98
890.25	1436.915
890.5	1446.85
890.75	1456.785
891	1466.72
891.25	1471.6475
891.5	1476.575
891.75	1481.5025
892	1486.43
892.25	1492.765
892.5	1499.1
892.75	1505.435
893	1511.77
893.25	1513.96
893.5	1516.15
893.75	1518.34
894	1520.53
894.25	1529.1325
894.5	1537.735
894.75	1546.3375
895	1554.94
895.25	1557.21
895.5	1559.48
895.75	1561.75
896	1564.02
896.25	1566.835
896.5	1569.65
896.75	1572.465
897	1575.28
897.25	1573.6375
897.5	1571.995
897.75	1570.3525
898	1568.71
898.25	1569.57
898.5	1570.43
898.75	1571.29
899	1572.15
899.25	1571.2125
899.5	1570.275
899.75	1569.3375
900	1568.4
900.25	1568.165
900.5	1567.93
900.75	1567.695
901	1567.46
901.25	1564.2525
901.5	1561.045
901.75	1557.8375
902	1554.63
902.25	1550.875
902.5	1547.12
902.75	1543.365
903	1539.61
903.25	1534.37
903.5	1529.13
903.75	1523.89
904	1518.65
904.25	1516.46
904.5	1514.27
904.75	1512.08
905	1509.89
905.25	1501.2875
905.5	1492.685
905.75	1484.0825
906	1475.48
906.25	1474.9325
906.5	1474.385
906.75	1473.8375
907	1473.29
907.25	1464.7625
907.5	1456.235
907.75	1447.7075
908	1439.18
908.25	1431.9075
908.5	1424.635
908.75	1417.3625
909	1410.09
909.25	1403.9875
909.5	1397.885
909.75	1391.7825
910	1385.68
910.25	1380.7525
910.5	1375.825
910.75	1370.8975
911	1365.97
911.25	1355.96
911.5	1345.95
911.75	1335.94
912	1325.93
912.25	1319.515
912.5	1313.1
912.75	1306.685
913	1300.27
913.25	1293.545
913.5	1286.82
913.75	1280.095
914	1273.37
914.25	1265.47
914.5	1257.57
914.75	1249.67
915	1241.77
915.25	1231.9925
915.5	1222.215
915.75	1212.4375
916	1202.66
916.25	1197.185
916.5	1191.71
916.75	1186.235
917	1180.76
917.25	1171.6875
917.5	1162.615
917.75	1153.5425
918	1144.47
918.25	1142.1225
918.5	1139.775
918.75	1137.4275
919	1135.08
919.25	1126.2425
919.5	1117.405
919.75	1108.5675
920	1099.73
920.25	1094.49
920.5	1089.25
920.75	1084.01
921	1078.77
921.25	1070.4
921.5	1062.03
921.75	1053.66
922	1045.29
922.25	1041.4575
922.5	1037.625
922.75	1033.7925
923	1029.96
923.25	1021.1225
923.5	1012.285
923.75	1003.4475
924	994.61
924.25	990.7775
924.5	986.945
924.75	983.1125
925	979.28
925.25	970.285
925.5	961.29
925.75	952.295
926	943.3
926.25	936.8875
926.5	930.475
926.75	924.0625
927	917.65
927.25	912.565
927.5	907.48
927.75	902.395
928	897.31
928.25	892.93
928.5	888.55
928.75	884.17
929	879.79
929.25	871.265
929.5	862.74
929.75	854.215
930	845.69
930.25	841.7
930.5	837.71
930.75	833.72
931	829.73
931.25	821.44
931.5	813.15
931.75	804.86
932	796.57
932.25	789.3725
932.5	782.175
932.75	774.9775
933	767.78
933.25	763.48
933.5	759.18
933.75	754.88
934	750.58
934.25	746.825
934.5	743.07
934.75	739.315
935	735.56
935.25	728.285
935.5	721.01
935.75	713.735
936	706.46
936.25	704.35
936.5	702.24
936.75	700.13
937	698.02
937.25	692.3875
937.5	686.755
937.75	681.1225
938	675.49
938.25	671.5
938.5	667.51
938.75	663.52
939	659.53
939.25	655.23
939.5	650.93
939.75	646.63
940	642.33
940.25	639.3575
940.5	636.385
940.75	633.4125
941	630.44
941.25	625.9025
941.5	621.365
941.75	616.8275
942	612.29
942.25	611.5075
942.5	610.725
942.75	609.9425
943	609.16
943.25	604.78
943.5	600.4
943.75	596.02
944	591.64
944.25	591.3275
944.5	591.015
944.75	590.7025
945	590.39
945.25	590.0775
945.5	589.765
945.75	589.4525
946	589.14
946.25	588.78875
946.5	588.4375
946.75	588.08625
947	587.735
947.25	587.38375
947.5	587.0325
947.75	586.68125
948	586.33
948.25	582.8875
948.5	579.445
948.75	576.0025
949	572.56
949.25	574.045
949.5	575.53
949.75	577.015
950	578.5
950.25	576.0775
950.5	573.655
950.75	571.2325
951	568.81
951.25	566.9325
951.5	565.055
951.75	563.1775
952	561.3
952.25	564.1925
952.5	567.085
952.75	569.9775
953	572.87
953.25	571.15
953.5	569.43
953.75	567.71
954	565.99
954.25	567.71
954.5	569.43
954.75	571.15
955	572.87
955.25	571.9325
955.5	570.995
955.75	570.0575
956	569.12
956.25	571.3875
956.5	573.655
956.75	575.9225
957	578.19
957.25	577.955
957.5	577.72
957.75	577.485
958	577.25
958.25	578.7375
958.5	580.225
958.75	581.7125
959	583.2
959.25	584.295
959.5	585.39
959.75	586.485
960	587.58
960.25	588.3625
960.5	589.145
960.75	589.9275
961	590.71
961.25	593.76
961.5	596.81
961.75	599.86
962	602.91
962.25	602.205
962.5	601.5
962.75	600.795
963	600.09
963.25	602.045
963.5	604
963.75	605.955
964	607.91
964.25	607.4425
964.5	606.975
964.75	606.5075
965	606.04
965.25	608.4625
965.5	610.885
965.75	613.3075
966	615.73
966.25	616.5125
966.5	617.295
966.75	618.0775
967	618.86
967.25	620.3475
967.5	621.835
967.75	623.3225
968	624.81
968.25	623.245
968.5	621.68
968.75	620.115
969	618.55
969.25	624.415
969.5	630.28
969.75	636.145
970	642.01
970.25	637.7875
970.5	633.565
970.75	629.3425
971	625.12
971.25	626.1375
971.5	627.155
971.75	628.1725
972	629.19
972.25	628.33
972.5	627.47
972.75	626.61
973	625.75
973.25	626.14
973.5	626.53
973.75	626.92
974	627.31
974.25	625.51
974.5	623.71
974.75	621.91
975	620.11
975.25	621.205
975.5	622.3
975.75	623.395
976	624.49
976.25	621.675
976.5	618.86
976.75	616.045
977	613.23
977.25	613.23
977.5	613.23
977.75	613.23
978	613.23
978.25	613.3075
978.5	613.385
978.75	613.4625
979	613.54
979.25	613.4625
979.5	613.385
979.75	613.3075
980	613.23
980.25	608.695
980.5	604.16
980.75	599.625
981	595.09
981.25	595.4025
981.5	595.715
981.75	596.0275
982	596.34
982.25	594.54
982.5	592.74
982.75	590.94
983	589.14
983.25	588.2025
983.5	587.265
983.75	586.3275
984	585.39
984.25	581.9475
984.5	578.505
984.75	575.0625
985	571.62
985.25	570.9175
985.5	570.215
985.75	569.5125
986	568.81
986.25	565.915
986.5	563.02
986.75	560.125
987	557.23
987.25	557.23
987.5	557.23
987.75	557.23
988	557.23
988.25	554.0225
988.5	550.815
988.75	547.6075
989	544.4
989.25	541.82
989.5	539.24
989.75	536.66
990	534.08
990.25	531.185
990.5	528.29
990.75	525.395
991	522.5
