Wavelength	Intensity
693.5	390.22
693.75	386.95
694	383.68
694.25	385.71
694.5	387.74
694.75	389.77
695	391.8
695.25	389.15
695.5	386.5
695.75	383.85
696	381.2
696.25	378.55
696.5	375.9
696.75	373.25
697	370.6
697.25	370.6
697.5	370.6
697.75	370.6
698	370.6
698.25	372.0675
698.5	373.535
698.75	375.0025
699	376.47
699.25	371.395
699.5	366.32
699.75	361.245
700	356.17
700.25	357.5225
700.5	358.875
700.75	360.2275
701	361.58
701.25	362.2575
701.5	362.935
701.75	363.6125
702	364.29
702.25	362.1475
702.5	360.005
702.75	357.8625
703	355.72
703.25	354.1425
703.5	352.565
703.75	350.9875
704	349.41
704.25	351.7775
704.5	354.145
704.75	356.5125
705	358.88
705.25	354.82
705.5	350.76
705.75	346.7
706	342.64
706.25	344.3325
706.5	346.025
706.75	347.7175
707	349.41
707.25	346.59
707.5	343.77
707.75	340.95
708	338.13
708.25	336.3275
708.5	334.525
708.75	332.7225
709	330.92
709.25	330.4675
709.5	330.015
709.75	329.5625
710	329.11
710.25	332.605
710.5	336.1
710.75	339.595
711	343.09
711.25	338.2425
711.5	333.395
711.75	328.5475
712	323.7
712.25	318.29
712.5	312.88
712.75	307.47
713	302.06
713.25	306.1175
713.5	310.175
713.75	314.2325
714	318.29
714.25	315.4725
714.5	312.655
714.75	309.8375
715	307.02
715.25	302.17
715.5	297.32
715.75	292.47
716	287.62
716.25	290.89
716.5	294.16
716.75	297.43
717	300.7
717.25	297.77
717.5	294.84
717.75	291.91
718	288.98
718.25	286.3875
718.5	283.795
718.75	281.2025
719	278.61
719.25	279.285
719.5	279.96
719.75	280.635
720	281.31
720.25	280.9725
720.5	280.635
720.75	280.2975
721	279.96
721.25	276.8025
721.5	273.645
721.75	270.4875
722	267.33
722.25	272.5175
722.5	277.705
722.75	282.8925
723	288.08
723.25	284.245
723.5	280.41
723.75	276.575
724	272.74
724.25	273.1925
724.5	273.645
724.75	274.0975
725	274.55
725.25	276.9175
725.5	279.285
725.75	281.6525
726	284.02
726.25	281.54
726.5	279.06
726.75	276.58
727	274.1
727.25	274.775
727.5	275.45
727.75	276.125
728	276.8
728.25	283.6775
728.5	290.555
728.75	297.4325
729	304.31
729.25	301.38
729.5	298.45
729.75	295.52
730	292.59
730.25	295.01375
730.5	297.4375
730.75	299.86125
731	302.285
731.25	304.70875
731.5	307.1325
731.75	309.55625
732	311.98
732.25	311.98
732.5	311.98
732.75	311.98
733	311.98
733.25	314.5725
733.5	317.165
733.75	319.7575
734	322.35
734.25	328.6625
734.5	334.975
734.75	341.2875
735	347.6
735.25	354.365
735.5	361.13
735.75	367.895
736	374.66
736.25	377.0275
736.5	379.395
736.75	381.7625
737	384.13
737.25	387.8525
737.5	391.575
737.75	395.2975
738	399.02
738.25	406.01
738.5	413
738.75	419.99
739	426.98
739.25	430.475
739.5	433.97
739.75	437.465
740	440.96
740.25	447.95
740.5	454.94
740.75	461.93
741	468.92
741.25	476.4725
741.5	484.025
741.75	491.5775
742	499.13
742.25	503.0775
742.5	507.025
742.75	510.9725
743	514.92
743.25	520.33
743.5	525.74
743.75	531.15
744	536.56
744.25	547.7225
744.5	558.885
744.75	570.0475
745	581.21
745.25	586.0575
745.5	590.905
745.75	595.7525
746	600.6
746.25	605.9
746.5	611.2
746.75	616.5
747	621.8
747.25	636.005
747.5	650.21
747.75	664.415
748	678.62
748.25	679.7475
748.5	680.875
748.75	682.0025
749	683.13
749.25	689.7825
749.5	696.435
749.75	703.0875
750	709.74
750.25	719.66
750.5	729.58
750.75	739.5
751	749.42
751.25	759.23
751.5	769.04
751.75	778.85
752	788.66
752.25	794.5225
752.5	800.385
752.75	806.2475
753	812.11
753.25	823.835
753.5	835.56
753.75	847.285
754	859.01
754.25	863.0675
754.5	867.125
754.75	871.1825
755	875.24
755.25	885.1625
755.5	895.085
755.75	905.0075
756	914.93
756.25	921.8075
756.5	928.685
756.75	935.5625
757	942.44
757.25	950.7825
757.5	959.125
757.75	967.4675
758	975.81
758.25	981.2225
758.5	986.635
758.75	992.0475
759	997.46
759.25	1006.2525
759.5	1015.045
759.75	1023.8375
760	1032.63
760.25	1037.8175
760.5	1043.005
760.75	1048.1925
761	1053.38
761.25	1059.355
761.5	1065.33
761.75	1071.305
762	1077.28
762.25	1082.69
762.5	1088.1
762.75	1093.51
763	1098.92
763.25	1100.1625
763.5	1101.405
763.75	1102.6475
764	1103.89
764.25	1105.355
764.5	1106.82
764.75	1108.285
765	1109.75
765.25	1114.5975
765.5	1119.445
765.75	1124.2925
766	1129.14
766.25	1126.435
766.5	1123.73
766.75	1121.025
767	1118.32
767.25	1121.475
767.5	1124.63
767.75	1127.785
768	1130.94
768.25	1129.25
768.5	1127.56
768.75	1125.87
769	1124.18
769.25	1122.8275
769.5	1121.475
769.75	1120.1225
770	1118.77
770.25	1116.45875
770.5	1114.1475
770.75	1111.83625
771	1109.525
771.25	1107.21375
771.5	1104.9025
771.75	1102.59125
772	1100.28
772.25	1101.1825
772.5	1102.085
772.75	1102.9875
773	1103.89
773.25	1098.365
773.5	1092.84
773.75	1087.315
774	1081.79
774.25	1076.3775
774.5	1070.965
774.75	1065.5525
775	1060.14
775.25	1056.87
775.5	1053.6
775.75	1050.33
776	1047.06
776.25	1040.86
776.5	1034.66
776.75	1028.46
777	1022.26
777.25	1016.51
777.5	1010.76
777.75	1005.01
778	999.26
778.25	995.2
778.5	991.14
778.75	987.08
779	983.02
779.25	973.2125
779.5	963.405
779.75	953.5975
780	943.79
780.25	939.505
780.5	935.22
780.75	930.935
781	926.65
781.25	921.1275
781.5	915.605
781.75	910.0825
782	904.56
782.25	894.525
782.5	884.49
782.75	874.455
783	864.42
783.25	857.655
783.5	850.89
783.75	844.125
784	837.36
784.25	836.57
784.5	835.78
784.75	834.99
785	834.2
785.25	820.56
785.5	806.92
785.75	793.28
786	779.64
786.25	771.635
786.5	763.63
786.75	755.625
787	747.62
787.25	743.4475
787.5	739.275
787.75	735.1025
788	730.93
788.25	721.91
788.5	712.89
788.75	703.87
789	694.85
789.25	690.5675
789.5	686.285
789.75	682.0025
790	677.72
790.25	678.17
790.5	678.62
790.75	679.07
791	679.52
791.25	664.975
791.5	650.43
791.75	635.885
792	621.34
792.25	619.0875
792.5	616.835
792.75	614.5825
793	612.33
793.25	611.6525
793.5	610.975
793.75	610.2975
794	609.62
794.25	603.645
794.5	597.67
794.75	591.695
795	585.72
795.25	582.5625
795.5	579.405
795.75	576.2475
796	573.09
796.25	573.7675
796.5	574.445
796.75	575.1225
797	575.8
797.25	573.995
797.5	572.19
797.75	570.385
798	568.58
798.25	566.7775
798.5	564.975
798.75	563.1725
799	561.37
799.25	565.8775
799.5	570.385
799.75	574.8925
800	579.4
800.25	578.725
800.5	578.05
800.75	577.375
801	576.7
801.25	573.88
801.5	571.06
801.75	568.24
802	565.42
802.25	577.71
802.5	590
802.75	602.29
803	614.58
803.25	614.355
803.5	614.13
803.75	613.905
804	613.68
804.25	616.8375
804.5	619.995
804.75	623.1525
805	626.31
805.25	632.1725
805.5	638.035
805.75	643.8975
806	649.76
806.25	653.8175
806.5	657.875
806.75	661.9325
807	665.99
807.25	667.795
807.5	669.6
807.75	671.405
808	673.21
808.25	684.595
808.5	695.98
808.75	707.365
809	718.75
809.25	719.09
809.5	719.43
809.75	719.77
810	720.11
810.25	727.775
810.5	735.44
810.75	743.105
811	750.77
811.25	754.265
811.5	757.76
811.75	761.255
812	764.75
812.25	768.81
812.5	772.87
812.75	776.93
813	780.99
813.25	786.175
813.5	791.36
813.75	796.545
814	801.73
814.25	809.3975
814.5	817.065
814.75	824.7325
815	832.4
815.25	832.45625
815.5	832.5125
815.75	832.56875
816	832.625
816.25	832.68125
816.5	832.7375
816.75	832.79375
817	832.85
817.25	838.0375
817.5	843.225
817.75	848.4125
818	853.6
818.25	859.4625
818.5	865.325
818.75	871.1875
819	877.05
819.25	876.035
819.5	875.02
819.75	874.005
820	872.99
820.25	873.215
820.5	873.44
820.75	873.665
821	873.89
821.25	880.7675
821.5	887.645
821.75	894.5225
822	901.4
822.25	898.13
822.5	894.86
822.75	891.59
823	888.32
823.25	889.335
823.5	890.35
823.75	891.365
824	892.38
824.25	896.665
824.5	900.95
824.75	905.235
825	909.52
825.25	905.91
825.5	902.3
825.75	898.69
826	895.08
826.25	893.7275
826.5	892.375
826.75	891.0225
827	889.67
827.25	892.49
827.5	895.31
827.75	898.13
828	900.95
828.25	895.9875
828.5	891.025
828.75	886.0625
829	881.1
829.25	879.86
829.5	878.62
829.75	877.38
830	876.14
830.25	877.2675
830.5	878.395
830.75	879.5225
831	880.65
831.25	872.195
831.5	863.74
831.75	855.285
832	846.83
832.25	845.59
832.5	844.35
832.75	843.11
833	841.87
833.25	841.08
833.5	840.29
833.75	839.5
834	838.71
834.25	825.1825
834.5	811.655
834.75	798.1275
835	784.6
835.25	786.855
835.5	789.11
835.75	791.365
836	793.62
836.25	788.885
836.5	784.15
836.75	779.415
837	774.68
837.25	769.605
837.5	764.53
837.75	759.455
838	754.38
838.25	745.8125
838.5	737.245
838.75	728.6775
839	720.11
839.25	716.7275
839.5	713.345
839.75	709.9625
840	706.58
840.25	700.83
840.5	695.08
840.75	689.33
841	683.58
841.25	681.8875
841.5	680.195
841.75	678.5025
842	676.81
842.25	671.7375
842.5	666.665
842.75	661.5925
843	656.52
843.25	651.4475
843.5	646.375
843.75	641.3025
844	636.23
844.25	634.99
844.5	633.75
844.75	632.51
845	631.27
845.25	628.225
845.5	625.18
845.75	622.135
846	619.09
846.25	609.395
846.5	599.7
846.75	590.005
847	580.31
847.25	580.31
847.5	580.31
847.75	580.31
848	580.31
848.25	577.49
848.5	574.67
848.75	571.85
849	569.03
849.25	565.085
849.5	561.14
849.75	557.195
850	553.25
850.25	552.01
850.5	550.77
850.75	549.53
851	548.29
851.25	544.6825
851.5	541.075
851.75	537.4675
852	533.86
852.25	528.6725
852.5	523.485
852.75	518.2975
853	513.11
853.25	512.66
853.5	512.21
853.75	511.76
854	511.31
854.25	509.28
854.5	507.25
854.75	505.22
855	503.19
855.25	500.0325
855.5	496.875
855.75	493.7175
856	490.56
856.25	487.405
856.5	484.25
856.75	481.095
857	477.94
857.25	478.165
857.5	478.39
857.75	478.615
858	478.84
858.25	474.6675
858.5	470.495
858.75	466.3225
859	462.15
859.25	463.5025
859.5	464.855
859.75	466.2075
860	467.56
860.25	465.87
860.5	464.18
860.75	462.49
861	460.8
861.25	458.6575
861.5	456.515
861.75	454.3725
862	452.23
862.25	452.3425
862.5	452.455
862.75	452.5675
863	452.68
863.25	452.005
863.5	451.33
863.75	450.655
864	449.98
864.25	447.2725
864.5	444.565
864.75	441.8575
865	439.15
865.25	441.7425
865.5	444.335
865.75	446.9275
866	449.52
866.25	449.9725
866.5	450.425
866.75	450.8775
867	451.33
867.25	448.9625
867.5	446.595
867.75	444.2275
868	441.86
868.25	444.9025
868.5	447.945
868.75	450.9875
869	454.03
869.25	454.82
869.5	455.61
869.75	456.4
870	457.19
870.25	455.8375
870.5	454.485
870.75	453.1325
871	451.78
871.25	450.4275
871.5	449.075
871.75	447.7225
872	446.37
872.25	452.2325
872.5	458.095
872.75	463.9575
873	469.82
873.25	472.9775
873.5	476.135
873.75	479.2925
874	482.45
874.25	483.575
874.5	484.7
874.75	485.825
875	486.95
875.25	493.04
875.5	499.13
875.75	505.22
876	511.31
876.25	516.3825
876.5	521.455
876.75	526.5275
877	531.6
877.25	532.39
877.5	533.18
877.75	533.97
878	534.76
878.25	542.425
878.5	550.09
878.75	557.755
879	565.42
879.25	570.3825
879.5	575.345
879.75	580.3075
880	585.27
880.25	590.3425
880.5	595.415
880.75	600.4875
881	605.56
881.25	610.6325
881.5	615.705
881.75	620.7775
882	625.85
882.25	633.9675
882.5	642.085
882.75	650.2025
883	658.32
883.25	660.6875
883.5	663.055
883.75	665.4225
884	667.79
884.25	678.9525
884.5	690.115
884.75	701.2775
885	712.44
885.25	718.415
885.5	724.39
885.75	730.365
886	736.34
886.25	742.315
886.5	748.29
886.75	754.265
887	760.24
887.25	769.3725
887.5	778.505
887.75	787.6375
888	796.77
888.25	802.6325
888.5	808.495
888.75	814.3575
889	820.22
889.25	824.8425
889.5	829.465
889.75	834.0875
890	838.71
890.25	848.6325
890.5	858.555
890.75	868.4775
891	878.4
891.25	881.895
891.5	885.39
891.75	888.885
892	892.38
892.25	901.175
892.5	909.97
892.75	918.765
893	927.56
893.25	931.1675
893.5	934.775
893.75	938.3825
894	941.99
894.25	947.5125
894.5	953.035
894.75	958.5575
895	964.08
895.25	964.08
895.5	964.08
895.75	964.08
896	964.08
896.25	977.2725
896.5	990.465
896.75	1003.6575
897	1016.85
897.25	1017.3
897.5	1017.75
897.75	1018.2
898	1018.65
898.25	1023.2725
898.5	1027.895
898.75	1032.5175
899	1037.14
899.25	1043.7925
899.5	1050.445
899.75	1057.0975
900	1063.75
900.25	1067.245
900.5	1070.74
900.75	1074.235
901	1077.73
901.25	1076.1525
901.5	1074.575
901.75	1072.9975
902	1071.42
902.25	1079.085
902.5	1086.75
902.75	1094.415
903	1102.08
903.25	1100.9525
903.5	1099.825
903.75	1098.6975
904	1097.57
904.25	1097.795
904.5	1098.02
904.75	1098.245
905	1098.47
905.25	1103.4325
905.5	1108.395
905.75	1113.3575
906	1118.32
906.25	1115.9525
906.5	1113.585
906.75	1111.2175
907	1108.85
907.25	1109.1875
907.5	1109.525
907.75	1109.8625
908	1110.2
908.25	1116.2875
908.5	1122.375
908.75	1128.4625
909	1134.55
909.25	1131.1675
909.5	1127.785
909.75	1124.4025
910	1121.02
910.25	1121.36
910.5	1121.7
910.75	1122.04
911	1122.38
911.25	1123.845
911.5	1125.31
911.75	1126.775
912	1128.24
912.25	1121.925
912.5	1115.61
912.75	1109.295
913	1102.98
913.25	1100.6125
913.5	1098.245
913.75	1095.8775
914	1093.51
914.25	1094.6375
914.5	1095.765
914.75	1096.8925
915	1098.02
915.25	1092.1575
915.5	1086.295
915.75	1080.4325
916	1074.57
916.25	1072.315
916.5	1070.06
916.75	1067.805
917	1065.55
917.25	1061.7175
917.5	1057.885
917.75	1054.0525
918	1050.22
918.25	1044.92
918.5	1039.62
918.75	1034.32
919	1029.02
919.25	1021.6925
919.5	1014.365
919.75	1007.0375
920	999.71
920.25	1002.19
920.5	1004.67
920.75	1007.15
921	1009.63
921.25	998.47
921.5	987.31
921.75	976.15
922	964.99
922.25	958.3375
922.5	951.685
922.75	945.0325
923	938.38
923.25	939.5075
923.5	940.635
923.75	941.7625
924	942.89
924.25	933.645
924.5	924.4
924.75	915.155
925	905.91
925.25	900.61
925.5	895.31
925.75	890.01
926	884.71
926.25	882.6825
926.5	880.655
926.75	878.6275
927	876.6
927.25	868.3675
927.5	860.135
927.75	851.9025
928	843.67
928.25	837.245
928.5	830.82
928.75	824.395
929	817.97
929.25	814.8125
929.5	811.655
929.75	808.4975
930	805.34
930.25	793.84
930.5	782.34
930.75	770.84
931	759.34
931.25	754.38
931.5	749.42
931.75	744.46
932	739.5
932.25	735.8925
932.5	732.285
932.75	728.6775
933	725.07
933.25	718.6425
933.5	712.215
933.75	705.7875
934	699.36
934.25	691.92
934.5	684.48
934.75	677.04
935	669.6
935.25	667.0075
935.5	664.415
935.75	661.8225
936	659.23
936.25	653.3675
936.5	647.505
936.75	641.6425
937	635.78
937.25	627.6625
937.5	619.545
937.75	611.4275
938	603.31
938.25	608.1575
938.5	613.005
938.75	617.8525
939	622.7
939.25	611.3125
939.5	599.925
939.75	588.5375
940	577.15
940.25	570.7225
940.5	564.295
940.75	557.8675
941	551.44
941.25	552.9075
941.5	554.375
941.75	555.8425
942	557.31
942.25	551.785
942.5	546.26
942.75	540.735
943	535.21
943.25	529.1225
943.5	523.035
943.75	516.9475
944	510.86
944.25	516.7225
944.5	522.585
944.75	528.4475
945	534.31
945.25	528.4475
945.5	522.585
945.75	516.7225
946	510.86
946.25	510.465
946.5	510.07
946.75	509.675
947	509.28
947.25	508.885
947.5	508.49
947.75	508.095
948	507.7
948.25	510.97
948.5	514.24
948.75	517.51
949	520.78
949.25	514.1275
949.5	507.475
949.75	500.8225
950	494.17
950.25	493.945
950.5	493.72
950.75	493.495
951	493.27
951.25	497.8925
951.5	502.515
951.75	507.1375
952	511.76
952.25	506.3475
952.5	500.935
952.75	495.5225
953	490.11
953.25	492.59
953.5	495.07
953.75	497.55
954	500.03
954.25	500.595
954.5	501.16
954.75	501.725
955	502.29
955.25	502.515
955.5	502.74
955.75	502.965
956	503.19
956.25	501.6125
956.5	500.035
956.75	498.4575
957	496.88
957.25	502.29
957.5	507.7
957.75	513.11
958	518.52
958.25	513.4475
958.5	508.375
958.75	503.3025
959	498.23
959.25	503.415
959.5	508.6
959.75	513.785
960	518.97
960.25	520.55
960.5	522.13
960.75	523.71
961	525.29
961.25	522.47
961.5	519.65
961.75	516.83
962	514.01
962.25	511.755
962.5	509.5
962.75	507.245
963	504.99
963.25	514.4625
963.5	523.935
963.75	533.4075
964	542.88
964.25	539.61
964.5	536.34
964.75	533.07
965	529.8
965.25	530.3625
965.5	530.925
965.75	531.4875
966	532.05
966.25	536.2225
966.5	540.395
966.75	544.5675
967	548.74
967.25	549.8675
967.5	550.995
967.75	552.1225
968	553.25
968.25	553.7
968.5	554.15
968.75	554.6
969	555.05
969.25	555.9525
969.5	556.855
969.75	557.7575
970	558.66
970.25	556.2925
970.5	553.925
970.75	551.5575
971	549.19
971.25	550.3175
971.5	551.445
971.75	552.5725
972	553.7
972.25	556.5175
972.5	559.335
972.75	562.1525
973	564.97
973.25	561.475
973.5	557.98
973.75	554.485
974	550.99
974.25	551.4425
974.5	551.895
974.75	552.3475
975	552.8
975.25	555.055
975.5	557.31
975.75	559.565
976	561.82
976.25	556.1825
976.5	550.545
976.75	544.9075
977	539.27
977.25	539.72
977.5	540.17
977.75	540.62
978	541.07
978.25	543.325
978.5	545.58
978.75	547.835
979	550.09
979.25	546.7075
979.5	543.325
979.75	539.9425
980	536.56
980.25	534.305
980.5	532.05
980.75	529.795
981	527.54
981.25	527.6525
981.5	527.765
981.75	527.8775
982	527.99
982.25	525.6225
982.5	523.255
982.75	520.8875
983	518.52
983.25	517.3925
983.5	516.265
983.75	515.1375
984	514.01
984.25	514.01
984.5	514.01
984.75	514.01
985	514.01
985.25	508.7125
985.5	503.415
985.75	498.1175
986	492.82
986.25	493.9475
986.5	495.075
986.75	496.2025
987	497.33
987.25	496.2025
987.5	495.075
987.75	493.9475
988	492.82
988.25	484.025
988.5	475.23
988.75	466.435
989	457.64
989.25	458.88
989.5	460.12
989.75	461.36
990	462.6
990.25	461.8125
990.5	461.025
990.75	460.2375
991	459.45
991.25	457.195
991.5	454.94
991.75	452.685
992	450.43
992.25	447.4975
992.5	444.565
992.75	441.6325
993	438.7
993.25	440.955
993.5	443.21
993.75	445.465
994	447.72
994.25	442.8725
994.5	438.025
994.75	433.1775
995	428.33
995.25	426.1875
995.5	424.045
995.75	421.9025
996	419.76
996.25	418.745
996.5	417.73
996.75	416.715
997	415.7
997.25	412.43
997.5	409.16
997.75	405.89
998	402.62
998.25	404.3125
998.5	406.005
