Wavelength	Intensity
661	267.564
661.25	267.3215
661.5	267.079
661.75	266.8365
662	266.594
662.25	267.46275
662.5	268.3315
662.75	269.20025
663	270.069
663.25	270.93775
663.5	271.8065
663.75	272.67525
664	273.544
664.25	275.159
664.5	276.774
664.75	278.389
665	280.004
665.25	282.469
665.5	284.934
665.75	287.399
666	289.864
666.25	290.309
666.5	290.754
666.75	291.199
667	291.644
667.25	294.0265
667.5	296.409
667.75	298.7915
668	301.174
668.25	303.879
668.5	306.584
668.75	309.289
669	311.994
669.25	311.6715
669.5	311.349
669.75	311.0265
670	310.704
670.25	311.9165
670.5	313.129
670.75	314.3415
671	315.554
671.25	317.4915
671.5	319.429
671.75	321.3665
672	323.304
672.25	323.144
672.5	322.984
672.75	322.824
673	322.664
673.25	325.5315
673.5	328.399
673.75	331.2665
674	334.134
674.25	334.8215
674.5	335.509
674.75	336.1965
675	336.884
675.25	337.2465
675.5	337.609
675.75	337.9715
676	338.334
676.25	340.434
676.5	342.534
676.75	344.634
677	346.734
677.25	349.079
677.5	351.424
677.75	353.769
678	356.114
678.25	355.184
678.5	354.254
678.75	353.324
679	352.394
679.25	353.5665
679.5	354.739
679.75	355.9115
680	357.084
680.25	358.659
680.5	360.234
680.75	361.809
681	363.384
681.25	361.7665
681.5	360.149
681.75	358.5315
682	356.914
682.25	358.1665
682.5	359.419
682.75	360.6715
683	361.924
683.25	363.339
683.5	364.754
683.75	366.169
684	367.584
684.25	366.2515
684.5	364.919
684.75	363.5865
685	362.254
685.25	365.969
685.5	369.684
685.75	373.399
686	377.114
686.25	377.599
686.5	378.084
686.75	378.569
687	379.054
687.25	379.9015
687.5	380.749
687.75	381.5965
688	382.444
688.25	384.1015
688.5	385.759
688.75	387.4165
689	389.074
689.25	390.729
689.5	392.384
689.75	394.039
690	395.694
690.25	396.139
690.5	396.584
690.75	397.029
691	397.474
691.25	399.979
691.5	402.484
691.75	404.989
692	407.494
692.25	408.624
692.5	409.754
692.75	410.884
693	412.014
693.25	411.5715
693.5	411.129
693.75	410.6865
694	410.244
694.25	412.7065
694.5	415.169
694.75	417.6315
695	420.094
695.25	420.599
695.5	421.104
695.75	421.609
696	422.114
696.25	422.619
696.5	423.124
696.75	423.629
697	424.134
697.25	424.4565
697.5	424.779
697.75	425.1015
698	425.424
698.25	427.1615
698.5	428.899
698.75	430.6365
699	432.374
699.25	432.1315
699.5	431.889
699.75	431.6465
700	431.404
700.25	430.719
700.5	430.034
700.75	429.349
701	428.664
701.25	431.0465
701.5	433.429
701.75	435.8115
702	438.194
702.25	437.224
702.5	436.254
702.75	435.284
703	434.314
703.25	432.659
703.5	431.004
703.75	429.349
704	427.694
704.25	429.429
704.5	431.164
704.75	432.899
705	434.634
705.25	432.7765
705.5	430.919
705.75	429.0615
706	427.204
706.25	426.5165
706.5	425.829
706.75	425.1415
707	424.454
707.25	424.0515
707.5	423.649
707.75	423.2465
708	422.844
708.25	421.5515
708.5	420.259
708.75	418.9665
709	417.674
709.25	415.049
709.5	412.424
709.75	409.799
710	407.174
710.25	406.809
710.5	406.444
710.75	406.079
711	405.714
711.25	403.4515
711.5	401.189
711.75	398.9265
712	396.664
712.25	394.9265
712.5	393.189
712.75	391.4515
713	389.714
713.25	387.3315
713.5	384.949
713.75	382.5665
714	380.184
714.25	377.074
714.5	373.964
714.75	370.854
715	367.744
715.25	365.079
715.5	362.414
715.75	359.749
716	357.084
716.25	356.194
716.5	355.304
716.75	354.414
717	353.524
717.25	351.464
717.5	349.404
717.75	347.344
718	345.284
718.25	342.4165
718.5	339.549
718.75	336.6815
719	333.814
719.25	332.764
719.5	331.714
719.75	330.664
720	329.614
720.25	326.664
720.5	323.714
720.75	320.764
721	317.814
721.25	315.5515
721.5	313.289
721.75	311.0265
722	308.764
722.25	307.634
722.5	306.504
722.75	305.374
723	304.244
723.25	304.1215
723.5	303.999
723.75	303.8765
724	303.754
724.25	301.129
724.5	298.504
724.75	295.879
725	293.254
725.25	294.184
725.5	295.114
725.75	296.044
726	296.974
726.25	296.8915
726.5	296.809
726.75	296.7265
727	296.644
727.25	296.079
727.5	295.514
727.75	294.949
728	294.384
728.25	296.444
728.5	298.504
728.75	300.564
729	302.624
729.25	302.7465
729.5	302.869
729.75	302.9915
730	303.114
730.25	304.28525
730.5	305.4565
730.75	306.62775
731	307.799
731.25	308.97025
731.5	310.1415
731.75	311.31275
732	312.484
732.25	314.949
732.5	317.414
732.75	319.879
733	322.344
733.25	324.079
733.5	325.814
733.75	327.549
734	329.284
734.25	331.304
734.5	333.324
734.75	335.344
735	337.364
735.25	341.284
735.5	345.204
735.75	349.124
736	353.044
736.25	356.4365
736.5	359.829
736.75	363.2215
737	366.614
737.25	370.814
737.5	375.014
737.75	379.214
738	383.414
738.25	387.6965
738.5	391.979
738.75	396.2615
739	400.544
739.25	404.584
739.5	408.624
739.75	412.664
740	416.704
740.25	419.854
740.5	423.004
740.75	426.154
741	429.304
741.25	435.0815
741.5	440.859
741.75	446.6365
742	452.414
742.25	456.129
742.5	459.844
742.75	463.559
743	467.274
743.25	472.6865
743.5	478.099
743.75	483.5115
744	488.924
744.25	493.814
744.5	498.704
744.75	503.594
745	508.484
745.25	513.694
745.5	518.904
745.75	524.114
746	529.324
746.25	533.364
746.5	537.404
746.75	541.444
747	545.484
747.25	551.9865
747.5	558.489
747.75	564.9915
748	571.494
748.25	575.614
748.5	579.734
748.75	583.854
749	587.974
749.25	592.984
749.5	597.994
749.75	603.004
750	608.014
750.25	611.204
750.5	614.394
750.75	617.584
751	620.774
751.25	626.309
751.5	631.844
751.75	637.379
752	642.914
752.25	645.499
752.5	648.084
752.75	650.669
753	653.254
753.25	658.749
753.5	664.244
753.75	669.739
754	675.234
754.25	677.0515
754.5	678.869
754.75	680.6865
755	682.504
755.25	687.674
755.5	692.844
755.75	698.014
756	703.184
756.25	705.204
756.5	707.224
756.75	709.244
757	711.264
757.25	714.1715
757.5	717.079
757.75	719.9865
758	722.894
758.25	723.419
758.5	723.944
758.75	724.469
759	724.994
759.25	729.8015
759.5	734.609
759.75	739.4165
760	744.224
760.25	743.7815
760.5	743.339
760.75	742.8965
761	742.454
761.25	743.2215
761.5	743.989
761.75	744.7565
762	745.524
762.25	744.7565
762.5	743.989
762.75	743.2215
763	742.454
763.25	744.109
763.5	745.764
763.75	747.419
764	749.074
764.25	747.539
764.5	746.004
764.75	744.469
765	742.934
765.25	744.509
765.5	746.084
765.75	747.659
766	749.234
766.25	744.8315
766.5	740.429
766.75	736.0265
767	731.624
767.25	730.9765
767.5	730.329
767.75	729.6815
768	729.034
768.25	727.014
768.5	724.994
768.75	722.974
769	720.954
769.25	719.864
769.5	718.774
769.75	717.684
770	716.594
770.25	714.37275
770.5	712.1515
770.75	709.93025
771	707.709
771.25	705.48775
771.5	703.2665
771.75	701.04525
772	698.824
772.25	698.904
772.5	698.984
772.75	699.064
773	699.144
773.25	693.934
773.5	688.724
773.75	683.514
774	678.304
774.25	676.204
774.5	674.104
774.75	672.004
775	669.904
775.25	665.864
775.5	661.824
775.75	657.784
776	653.744
776.25	650.4315
776.5	647.119
776.75	643.8065
777	640.494
777.25	636.7365
777.5	632.979
777.75	629.2215
778	625.464
778.25	623.2415
778.5	621.019
778.75	618.7965
779	616.574
779.25	611.6865
779.5	606.799
779.75	601.9115
780	597.024
780.25	594.1565
780.5	591.289
780.75	588.4215
781	585.554
781.25	583.7365
781.5	581.919
781.75	580.1015
782	578.284
782.25	574.849
782.5	571.414
782.75	567.979
783	564.544
783.25	559.4965
783.5	554.449
783.75	549.4015
784	544.354
784.25	543.5465
784.5	542.739
784.75	541.9315
785	541.124
785.25	536.519
785.5	531.914
785.75	527.309
786	522.704
786.25	520.764
786.5	518.824
786.75	516.884
787	514.944
787.25	513.489
787.5	512.034
787.75	510.579
788	509.124
788.25	506.419
788.5	503.714
788.75	501.009
789	498.304
789.25	496.769
789.5	495.234
789.75	493.699
790	492.164
790.25	490.9515
790.5	489.739
790.75	488.5265
791	487.314
791.25	485.1315
791.5	482.949
791.75	480.7665
792	478.584
792.25	478.019
792.5	477.454
792.75	476.889
793	476.324
793.25	475.5565
793.5	474.789
793.75	474.0215
794	473.254
794.25	474.1015
794.5	474.949
794.75	475.7965
795	476.644
795.25	476.8065
795.5	476.969
795.75	477.1315
796	477.294
796.25	477.739
796.5	478.184
796.75	478.629
797	479.074
797.25	480.8915
797.5	482.709
797.75	484.5265
798	486.344
798.25	488.7265
798.5	491.109
798.75	493.4915
799	495.874
799.25	498.419
799.5	500.964
799.75	503.509
800	506.054
800.25	510.4565
800.5	514.859
800.75	519.2615
801	523.664
801.25	527.624
801.5	531.584
801.75	535.544
802	539.504
802.25	543.4615
802.5	547.419
802.75	551.3765
803	555.334
803.25	559.334
803.5	563.334
803.75	567.334
804	571.334
804.25	578.8065
804.5	586.279
804.75	593.7515
805	601.224
805.25	605.0615
805.5	608.899
805.75	612.7365
806	616.574
806.25	624.089
806.5	631.604
806.75	639.119
807	646.634
807.25	652.9765
807.5	659.319
807.75	665.6615
808	672.004
808.25	680.404
808.5	688.804
808.75	697.204
809	705.604
809.25	709.684
809.5	713.764
809.75	717.844
810	721.924
810.25	730.2065
810.5	738.489
810.75	746.7715
811	755.054
811.25	762.4065
811.5	769.759
811.75	777.1115
812	784.464
812.25	790.199
812.5	795.934
812.75	801.669
813	807.404
813.25	812.6965
813.5	817.989
813.75	823.2815
814	828.574
814.25	836.209
814.5	843.844
814.75	851.479
815	859.114
815.25	860.36525
815.5	861.6165
815.75	862.86775
816	864.119
816.25	865.37025
816.5	866.6215
816.75	867.87275
817	869.124
817.25	876.194
817.5	883.264
817.75	890.334
818	897.404
818.25	900.394
818.5	903.384
818.75	906.374
819	909.364
819.25	914.454
819.5	919.544
819.75	924.634
820	929.724
820.25	931.1765
820.5	932.629
820.75	934.0815
821	935.534
821.25	939.6565
821.5	943.779
821.75	947.9015
822	952.024
822.25	954.204
822.5	956.384
822.75	958.564
823	960.744
823.25	963.814
823.5	966.884
823.75	969.954
824	973.024
824.25	974.479
824.5	975.934
824.75	977.389
825	978.844
825.25	981.2665
825.5	983.689
825.75	986.1115
826	988.534
826.25	987.889
826.5	987.244
826.75	986.599
827	985.954
827.25	988.054
827.5	990.154
827.75	992.254
828	994.354
828.25	992.374
828.5	990.394
828.75	988.414
829	986.434
829.25	986.959
829.5	987.484
829.75	988.009
830	988.534
830.25	987.6065
830.5	986.679
830.75	985.7515
831	984.824
831.25	984.339
831.5	983.854
831.75	983.369
832	982.884
832.25	981.469
832.5	980.054
832.75	978.639
833	977.224
833.25	978.8815
833.5	980.539
833.75	982.1965
834	983.854
834.25	978.1565
834.5	972.459
834.75	966.7615
835	961.064
835.25	962.519
835.5	963.974
835.75	965.429
836	966.884
836.25	962.159
836.5	957.434
836.75	952.709
837	947.984
837.25	945.599
837.5	943.214
837.75	940.829
838	938.444
838.25	936.5465
838.5	934.649
838.75	932.7515
839	930.854
839.25	929.279
839.5	927.704
839.75	926.129
840	924.554
840.25	919.7865
840.5	915.019
840.75	910.2515
841	905.484
841.25	904.394
841.5	903.304
841.75	902.214
842	901.124
842.25	897.609
842.5	894.094
842.75	890.579
843	887.064
843.25	884.639
843.5	882.214
843.75	879.789
844	877.364
844.25	872.8815
844.5	868.399
844.75	863.9165
845	859.434
845.25	859.1515
845.5	858.869
845.75	858.5865
846	858.304
846.25	852.324
846.5	846.344
846.75	840.364
847	834.384
847.25	833.4965
847.5	832.609
847.75	831.7215
848	830.834
848.25	827.1165
848.5	823.399
848.75	819.6815
849	815.964
849.25	811.884
849.5	807.804
849.75	803.724
850	799.644
850.25	797.1815
850.5	794.719
850.75	792.2565
851	789.794
851.25	787.774
851.5	785.754
851.75	783.734
852	781.714
852.25	775.4515
852.5	769.189
852.75	762.9265
853	756.664
853.25	754.8865
853.5	753.109
853.75	751.3315
854	749.554
854.25	745.5965
854.5	741.639
854.75	737.6815
855	733.724
855.25	729.239
855.5	724.754
855.75	720.269
856	715.784
856.25	713.684
856.5	711.584
856.75	709.484
857	707.384
857.25	703.9115
857.5	700.439
857.75	696.9665
858	693.494
858.25	688.1615
858.5	682.829
858.75	677.4965
859	672.164
859.25	669.4965
859.5	666.829
859.75	664.1615
860	661.494
860.25	658.344
860.5	655.194
860.75	652.044
861	648.894
861.25	645.744
861.5	642.594
861.75	639.444
862	636.294
862.25	632.739
862.5	629.184
862.75	625.629
863	622.074
863.25	618.154
863.5	614.234
863.75	610.314
864	606.394
864.25	602.679
864.5	598.964
864.75	595.249
865	591.534
865.25	591.089
865.5	590.644
865.75	590.199
866	589.754
866.25	587.9765
866.5	586.199
866.75	584.4215
867	582.644
867.25	581.554
867.5	580.464
867.75	579.374
868	578.284
868.25	578.324
868.5	578.364
868.75	578.404
869	578.444
869.25	579.1315
869.5	579.819
869.75	580.5065
870	581.194
870.25	580.38525
870.5	579.5765
870.75	578.76775
871	577.959
871.25	577.15025
871.5	576.3415
871.75	575.53275
872	574.724
872.25	577.9965
872.5	581.269
872.75	584.5415
873	587.814
873.25	589.9565
873.5	592.099
873.75	594.2415
874	596.384
874.25	598.644
874.5	600.904
874.75	603.164
875	605.424
875.25	609.1815
875.5	612.939
875.75	616.6965
876	620.454
876.25	625.989
876.5	631.524
876.75	637.059
877	642.594
877.25	646.3915
877.5	650.189
877.75	653.9865
878	657.784
878.25	663.8015
878.5	669.819
878.75	675.8365
879	681.854
879.25	687.5915
879.5	693.329
879.75	699.0665
880	704.804
880.25	711.629
880.5	718.454
880.75	725.279
881	732.104
881.25	739.134
881.5	746.164
881.75	753.194
882	760.224
882.25	767.819
882.5	775.414
882.75	783.009
883	790.604
883.25	796.6215
883.5	802.639
883.75	808.6565
884	814.674
884.25	824.449
884.5	834.224
884.75	843.999
885	853.774
885.25	861.6115
885.5	869.449
885.75	877.2865
886	885.124
886.25	893.6065
886.5	902.089
886.75	910.5715
887	919.054
887.25	926.9315
887.5	934.809
887.75	942.6865
888	950.564
888.25	959.6115
888.5	968.659
888.75	977.7065
889	986.754
889.25	993.744
889.5	1000.734
889.75	1007.724
890	1014.714
890.25	1025.7815
890.5	1036.849
890.75	1047.9165
891	1058.984
891.25	1064.964
891.5	1070.944
891.75	1076.924
892	1082.904
892.25	1092.4765
892.5	1102.049
892.75	1111.6215
893	1121.194
893.25	1126.0815
893.5	1130.969
893.75	1135.8565
894	1140.744
894.25	1150.0765
894.5	1159.409
894.75	1168.7415
895	1178.074
895.25	1180.5765
895.5	1183.079
895.75	1185.5815
896	1188.084
896.25	1195.519
896.5	1202.954
896.75	1210.389
897	1217.824
897.25	1219.8415
897.5	1221.859
897.75	1223.8765
898	1225.894
898.25	1230.7415
898.5	1235.589
898.75	1240.4365
899	1245.284
899.25	1248.679
899.5	1252.074
899.75	1255.469
900	1258.864
900.25	1265.4465
900.5	1272.029
900.75	1278.6115
901	1285.194
901.25	1283.499
901.5	1281.804
901.75	1280.109
902	1278.414
902.25	1281.2015
902.5	1283.989
902.75	1286.7765
903	1289.564
903.25	1289.239
903.5	1288.914
903.75	1288.589
904	1288.264
904.25	1290.3265
904.5	1292.389
904.75	1294.4515
905	1296.514
905.25	1295.099
905.5	1293.684
905.75	1292.269
906	1290.854
906.25	1292.874
906.5	1294.894
906.75	1296.914
907	1298.934
907.25	1295.824
907.5	1292.714
907.75	1289.604
908	1286.494
908.25	1286.494
908.5	1286.494
908.75	1286.494
909	1286.494
909.25	1281.929
909.5	1277.364
909.75	1272.799
910	1268.234
910.25	1265.284
910.5	1262.334
910.75	1259.384
911	1256.434
911.25	1252.879
911.5	1249.324
911.75	1245.769
912	1242.214
912.25	1239.8315
912.5	1237.449
912.75	1235.0665
913	1232.684
913.25	1224.444
913.5	1216.204
913.75	1207.964
914	1199.724
914.25	1196.3715
914.5	1193.019
914.75	1189.6665
915	1186.314
915.25	1179.0015
915.5	1171.689
915.75	1164.3765
916	1157.064
916.25	1151.1665
916.5	1145.269
916.75	1139.3715
917	1133.474
917.25	1127.254
917.5	1121.034
917.75	1114.814
918	1108.594
918.25	1102.939
918.5	1097.284
918.75	1091.629
919	1085.974
919.25	1079.024
919.5	1072.074
919.75	1065.124
920	1058.174
920.25	1054.2165
920.5	1050.259
920.75	1046.3015
921	1042.344
921.25	1034.3865
921.5	1026.429
921.75	1018.4715
922	1010.514
922.25	1004.574
922.5	998.634
922.75	992.694
923	986.754
923.25	979.6065
923.5	972.459
923.75	965.3115
924	958.164
924.25	953.5565
924.5	948.949
924.75	944.3415
925	939.734
925.25	932.464
925.5	925.194
925.75	917.924
926	910.654
926.25	905.969
926.5	901.284
926.75	896.599
927	891.914
927.25	887.0665
927.5	882.219
927.75	877.3715
928	872.524
928.25	867.394
928.5	862.264
928.75	857.134
929	852.004
929.25	846.6315
929.5	841.259
929.75	835.8865
930	830.514
930.25	826.109
930.5	821.704
930.75	817.299
931	812.894
931.25	804.8165
931.5	796.739
931.75	788.6615
932	780.584
932.25	776.3015
932.5	772.019
932.75	767.7365
933	763.454
933.25	758.0815
933.5	752.709
933.75	747.3365
934	741.964
934.25	739.379
934.5	736.794
934.75	734.209
935	731.624
935.25	726.939
935.5	722.254
935.75	717.569
936	712.884
936.25	709.489
936.5	706.094
936.75	702.699
937	699.304
937.25	694.214
937.5	689.124
937.75	684.034
938	678.944
938.25	677.934
938.5	676.924
938.75	675.914
939	674.904
939.25	671.8765
939.5	668.849
939.75	665.8215
940	662.794
940.25	661.1365
940.5	659.479
940.75	657.8215
941	656.164
941.25	654.7915
941.5	653.419
941.75	652.0465
942	650.674
942.25	650.189
942.5	649.704
942.75	649.219
943	648.734
943.25	647.844
943.5	646.954
943.75	646.064
944	645.174
944.25	646.104
944.5	647.034
944.75	647.964
945	648.894
945.25	648.1265
945.5	647.359
945.75	646.5915
946	645.824
946.25	647.25775
946.5	648.6915
946.75	650.12525
947	651.559
947.25	652.99275
947.5	654.4265
947.75	655.86025
948	657.294
948.25	658.344
948.5	659.394
948.75	660.444
949	661.494
949.25	664.564
949.5	667.634
949.75	670.704
950	673.774
950.25	673.8965
950.5	674.019
950.75	674.1415
951	674.264
951.25	678.1815
951.5	682.099
951.75	686.0165
952	689.934
952.25	692.7615
952.5	695.589
952.75	698.4165
953	701.244
953.25	703.224
953.5	705.204
953.75	707.184
954	709.164
954.25	712.719
954.5	716.274
954.75	719.829
955	723.384
955.25	728.919
955.5	734.454
955.75	739.989
956	745.524
956.25	748.674
956.5	751.824
956.75	754.974
957	758.124
957.25	763.214
957.5	768.304
957.75	773.394
958	778.484
958.25	782.3215
958.5	786.159
958.75	789.9965
959	793.834
959.25	799.3665
959.5	804.899
959.75	810.4315
960	815.964
960.25	819.439
960.5	822.914
960.75	826.389
961	829.864
961.25	836.2065
961.5	842.549
961.75	848.8915
962	855.234
962.25	857.6965
962.5	860.159
962.75	862.6215
963	865.084
963.25	871.669
963.5	878.254
963.75	884.839
964	891.424
964.25	895.019
964.5	898.614
964.75	902.209
965	905.804
965.25	910.814
965.5	915.824
965.75	920.834
966	925.844
966.25	929.1165
966.5	932.389
966.75	935.6615
967	938.934
967.25	941.9215
967.5	944.909
967.75	947.8965
968	950.884
968.25	953.1865
968.5	955.489
968.75	957.7915
969	960.094
969.25	965.144
969.5	970.194
969.75	975.244
970	980.294
970.25	980.0915
970.5	979.889
970.75	979.6865
971	979.484
971.25	981.504
971.5	983.524
971.75	985.544
972	987.564
972.25	987.969
972.5	988.374
972.75	988.779
973	989.184
973.25	990.3965
973.5	991.609
973.75	992.8215
974	994.034
974.25	992.2965
974.5	990.559
974.75	988.8215
975	987.084
975.25	988.3765
975.5	989.669
975.75	990.9615
976	992.254
976.25	990.194
976.5	988.134
976.75	986.074
977	984.014
977.25	982.8415
977.5	981.669
977.75	980.4965
978	979.324
978.25	976.5365
978.5	973.749
978.75	970.9615
979	968.174
979.25	968.054
979.5	967.934
979.75	967.814
980	967.694
980.25	963.614
980.5	959.534
980.75	955.454
981	951.374
981.25	949.0315
981.5	946.689
981.75	944.3465
982	942.004
982.25	938.1265
982.5	934.249
982.75	930.3715
983	926.494
983.25	923.504
983.5	920.514
983.75	917.524
984	914.534
984.25	910.3315
984.5	906.129
984.75	901.9265
985	897.724
985.25	895.8265
985.5	893.929
985.75	892.0315
986	890.134
986.25	883.389
986.5	876.644
986.75	869.899
987	863.154
987.25	861.334
987.5	859.514
987.75	857.694
988	855.874
988.25	850.099
988.5	844.324
988.75	838.549
989	832.774
989.25	828.774
989.5	824.774
989.75	820.774
990	816.774
990.25	811.604
990.5	806.434
990.75	801.264
991	796.094
991.25	792.2965
991.5	788.499
991.75	784.7015
992	780.904
992.25	774.684
992.5	768.464
992.75	762.244
993	756.024
993.25	753.599
993.5	751.174
993.75	748.749
994	746.324
994.25	741.8015
994.5	737.279
994.75	732.7565
995	728.234
995.25	725.849
995.5	723.464
995.75	721.079
996	718.694
996.25	715.464
996.5	712.234
996.75	709.004
997	705.774
997.25	703.5515
997.5	701.329
997.75	699.1065
998	696.884
998.25	692.319
998.5	687.754
998.75	683.189
