Wavelength	Intensity
761.25	1194.665
761.5	1192.37
761.75	1190.075
762	1187.78
762.25	1190.075
762.5	1192.37
762.75	1194.665
763	1196.96
763.25	1202.41
763.5	1207.86
763.75	1213.31
764	1218.76
764.25	1211.3025
764.5	1203.845
764.75	1196.3875
765	1188.93
765.25	1189.935
765.5	1190.94
765.75	1191.945
766	1192.95
766.25	1193.38
766.5	1193.81
766.75	1194.24
767	1194.67
767.25	1190.3675
767.5	1186.065
767.75	1181.7625
768	1177.46
768.25	1174.305
768.5	1171.15
768.75	1167.995
769	1164.84
769.25	1163.1175
769.5	1161.395
769.75	1159.6725
770	1157.95
770.25	1151.35375
770.5	1144.7575
770.75	1138.16125
771	1131.565
771.25	1124.96875
771.5	1118.3725
771.75	1111.77625
772	1105.18
772.25	1105.18
772.5	1105.18
772.75	1105.18
773	1105.18
773.25	1095.57
773.5	1085.96
773.75	1076.35
774	1066.74
774.25	1061.72
774.5	1056.7
774.75	1051.68
775	1046.66
775.25	1037.4825
775.5	1028.305
775.75	1019.1275
776	1009.95
776.25	1005.36
776.5	1000.77
776.75	996.18
777	991.59
777.25	977.2475
777.5	962.905
777.75	948.5625
778	934.22
778.25	930.0625
778.5	925.905
778.75	921.7475
779	917.59
779.25	910.8475
779.5	904.105
779.75	897.3625
780	890.62
780.25	881.155
780.5	871.69
780.75	862.225
781	852.76
781.25	845.16
781.5	837.56
781.75	829.96
782	822.36
782.25	816.48
782.5	810.6
782.75	804.72
783	798.84
783.25	786.935
783.5	775.03
783.75	763.125
784	751.22
784.25	750.36
784.5	749.5
784.75	748.64
785	747.78
785.25	740.8975
785.5	734.015
785.75	727.1325
786	720.25
786.25	711.2125
786.5	702.175
786.75	693.1375
787	684.1
787.25	680.515
787.5	676.93
787.75	673.345
788	669.76
788.25	667.61
788.5	665.46
788.75	663.31
789	661.16
789.25	646.3875
789.5	631.615
789.75	616.8425
790	602.07
790.25	602.93
790.5	603.79
790.75	604.65
791	605.51
791.25	602.93
791.5	600.35
791.75	597.77
792	595.19
792.25	588.4475
792.5	581.705
792.75	574.9625
793	568.22
793.25	563.345
793.5	558.47
793.75	553.595
794	548.72
794.25	552.88
794.5	557.04
794.75	561.2
795	565.36
795.25	556.18
795.5	547
795.75	537.82
796	528.64
796.25	529.5
796.5	530.36
796.75	531.22
797	532.08
797.25	534.805
797.5	537.53
797.75	540.255
798	542.98
798.25	540.1125
798.5	537.245
798.75	534.3775
799	531.51
799.25	531.94
799.5	532.37
799.75	532.8
800	533.23
800.25	536.815
800.5	540.4
800.75	543.985
801	547.57
801.25	540.83
801.5	534.09
801.75	527.35
802	520.61
802.25	529.3575
802.5	538.105
802.75	546.8525
803	555.6
803.25	555.0275
803.5	554.455
803.75	553.8825
804	553.31
804.25	552.735
804.5	552.16
804.75	551.585
805	551.01
805.25	557.1775
805.5	563.345
805.75	569.5125
806	575.68
806.25	581.56
806.5	587.44
806.75	593.32
807	599.2
807.25	597.335
807.5	595.47
807.75	593.605
808	591.74
808.25	593.75
808.5	595.76
808.75	597.77
809	599.78
809.25	606.09
809.5	612.4
809.75	618.71
810	625.02
810.25	626.74
810.5	628.46
810.75	630.18
811	631.9
811.25	638.21
811.5	644.52
811.75	650.83
812	657.14
812.25	664.7425
812.5	672.345
812.75	679.9475
813	687.55
813.25	685.3975
813.5	683.245
813.75	681.0925
814	678.94
814.25	687.115
814.5	695.29
814.75	703.465
815	711.64
815.25	711.06625
815.5	710.4925
815.75	709.91875
816	709.345
816.25	708.77125
816.5	708.1975
816.75	707.62375
817	707.05
817.25	708.915
817.5	710.78
817.75	712.645
818	714.51
818.25	719.385
818.5	724.26
818.75	729.135
819	734.01
819.25	736.735
819.5	739.46
819.75	742.185
820	744.91
820.25	740.035
820.5	735.16
820.75	730.285
821	725.41
821.25	729.855
821.5	734.3
821.75	738.745
822	743.19
822.25	744.625
822.5	746.06
822.75	747.495
823	748.93
823.25	746.635
823.5	744.34
823.75	742.045
824	739.75
824.25	741.47
824.5	743.19
824.75	744.91
825	746.63
825.25	749.6425
825.5	752.655
825.75	755.6675
826	758.68
826.25	752.37
826.5	746.06
826.75	739.75
827	733.44
827.25	735.59
827.5	737.74
827.75	739.89
828	742.04
828.25	741.61
828.5	741.18
828.75	740.75
829	740.32
829.25	736.88
829.5	733.44
829.75	730
830	726.56
830.25	724.695
830.5	722.83
830.75	720.965
831	719.1
831.25	719.6725
831.5	720.245
831.75	720.8175
832	721.39
832.25	716.085
832.5	710.78
832.75	705.475
833	700.17
833.25	699.0225
833.5	697.875
833.75	696.7275
834	695.58
834.25	693.285
834.5	690.99
834.75	688.695
835	686.4
835.25	682.67
835.5	678.94
835.75	675.21
836	671.48
836.25	664.885
836.5	658.29
836.75	651.695
837	645.1
837.25	644.955
837.5	644.81
837.75	644.665
838	644.52
838.25	640.075
838.5	635.63
838.75	631.185
839	626.74
839.25	626.74
839.5	626.74
839.75	626.74
840	626.74
840.25	622.0075
840.5	617.275
840.75	612.5425
841	607.81
841.25	601.0675
841.5	594.325
841.75	587.5825
842	580.84
842.25	581.845
842.5	582.85
842.75	583.855
843	584.86
843.25	581.705
843.5	578.55
843.75	575.395
844	572.24
844.25	563.4925
844.5	554.745
844.75	545.9975
845	537.25
845.25	540.405
845.5	543.56
845.75	546.715
846	549.87
846.25	545.28
846.5	540.69
846.75	536.1
847	531.51
847.25	526.2025
847.5	520.895
847.75	515.5875
848	510.28
848.25	510.855
848.5	511.43
848.75	512.005
849	512.58
849.25	514.3
849.5	516.02
849.75	517.74
850	519.46
850.25	511.43
850.5	503.4
850.75	495.37
851	487.34
851.25	490.2075
851.5	493.075
851.75	495.9425
852	498.81
852.25	495.655
852.5	492.5
852.75	489.345
853	486.19
853.25	481.4575
853.5	476.725
853.75	471.9925
854	467.26
854.25	466.1125
854.5	464.965
854.75	463.8175
855	462.67
855.25	461.665
855.5	460.66
855.75	459.655
856	458.65
856.25	454.4925
856.5	450.335
856.75	446.1775
857	442.02
857.25	445.605
857.5	449.19
857.75	452.775
858	456.36
858.25	451.0525
858.5	445.745
858.75	440.4375
859	435.13
859.25	429.68
859.5	424.23
859.75	418.78
860	413.33
860.25	418.78
860.5	424.23
860.75	429.68
861	435.13
861.25	432.12
861.5	429.11
861.75	426.1
862	423.09
862.25	418.93
862.5	414.77
862.75	410.61
863	406.45
863.25	408.4575
863.5	410.465
863.75	412.4725
864	414.48
864.25	416.775
864.5	419.07
864.75	421.365
865	423.66
865.25	418.3525
865.5	413.045
865.75	407.7375
866	402.43
866.25	408.7425
866.5	415.055
866.75	421.3675
867	427.68
867.25	427.8225
867.5	427.965
867.75	428.1075
868	428.25
868.25	425.3825
868.5	422.515
868.75	419.6475
869	416.78
869.25	419.6475
869.5	422.515
869.75	425.3825
870	428.25
870.25	429.97125
870.5	431.6925
870.75	433.41375
871	435.135
871.25	436.85625
871.5	438.5775
871.75	440.29875
872	442.02
872.25	440.155
872.5	438.29
872.75	436.425
873	434.56
873.25	442.0175
873.5	449.475
873.75	456.9325
874	464.39
874.25	463.53
874.5	462.67
874.75	461.81
875	460.95
875.25	465.54
875.5	470.13
875.75	474.72
876	479.31
876.25	483.755
876.5	488.2
876.75	492.645
877	497.09
877.25	499.9575
877.5	502.825
877.75	505.6925
878	508.56
878.25	510.9975
878.5	513.435
878.75	515.8725
879	518.31
879.25	525.195
879.5	532.08
879.75	538.965
880	545.85
880.25	551.5875
880.5	557.325
880.75	563.0625
881	568.8
881.25	569.3725
881.5	569.945
881.75	570.5175
882	571.09
882.25	581.99
882.5	592.89
882.75	603.79
883	614.69
883.25	618.275
883.5	621.86
883.75	625.445
884	629.03
884.25	632.9025
884.5	636.775
884.75	640.6475
885	644.52
885.25	651.835
885.5	659.15
885.75	666.465
886	673.78
886.25	678.225
886.5	682.67
886.75	687.115
887	691.56
887.25	695.145
887.5	698.73
887.75	702.315
888	705.9
888.25	714.075
888.5	722.25
888.75	730.425
889	738.6
889.25	742.33
889.5	746.06
889.75	749.79
890	753.52
890.25	756.5325
890.5	759.545
890.75	762.5575
891	765.57
891.25	774.3175
891.5	783.065
891.75	791.8125
892	800.56
892.25	803.715
892.5	806.87
892.75	810.025
893	813.18
893.25	815.475
893.5	817.77
893.75	820.065
894	822.36
894.25	832.9725
894.5	843.585
894.75	854.1975
895	864.81
895.25	864.81
895.5	864.81
895.75	864.81
896	864.81
896.25	866.96
896.5	869.11
896.75	871.26
897	873.41
897.25	881.585
897.5	889.76
897.75	897.935
898	906.11
898.25	907.545
898.5	908.98
898.75	910.415
899	911.85
899.25	912.855
899.5	913.86
899.75	914.865
900	915.87
900.25	922.61
900.5	929.35
900.75	936.09
901	942.83
901.25	945.985
901.5	949.14
901.75	952.295
902	955.45
902.25	957.0275
902.5	958.605
902.75	960.1825
903	961.76
903.25	966.35
903.5	970.94
903.75	975.53
904	980.12
904.25	982.9875
904.5	985.855
904.75	988.7225
905	991.59
905.25	986.4275
905.5	981.265
905.75	976.1025
906	970.94
906.25	986.285
906.5	1001.63
906.75	1016.975
907	1032.32
907.25	1024.145
907.5	1015.97
907.75	1007.795
908	999.62
908.25	999.62
908.5	999.62
908.75	999.62
909	999.62
909.25	1002.775
909.5	1005.93
909.75	1009.085
910	1012.24
910.25	1013.3875
910.5	1014.535
910.75	1015.6825
911	1016.83
911.25	1011.955
911.5	1007.08
911.75	1002.205
912	997.33
912.25	1004.5
912.5	1011.67
912.75	1018.84
913	1026.01
913.25	1019.125
913.5	1012.24
913.75	1005.355
914	998.47
914.25	995.89
914.5	993.31
914.75	990.73
915	988.15
915.25	987.0025
915.5	985.855
915.75	984.7075
916	983.56
916.25	981.8375
916.5	980.115
916.75	978.3925
917	976.67
917.25	970.2175
917.5	963.765
917.75	957.3125
918	950.86
918.25	950.5725
918.5	950.285
918.75	949.9975
919	949.71
919.25	941.68
919.5	933.65
919.75	925.62
920	917.59
920.25	917.3025
920.5	917.015
920.75	916.7275
921	916.44
921.25	914.4325
921.5	912.425
921.75	910.4175
922	908.41
922.25	902.385
922.5	896.36
922.75	890.335
923	884.31
923.25	880.1525
923.5	875.995
923.75	871.8375
924	867.68
924.25	864.6675
924.5	861.655
924.75	858.6425
925	855.63
925.25	849.75
925.5	843.87
925.75	837.99
926	832.11
926.25	822.7875
926.5	813.465
926.75	804.1425
927	794.82
927.25	794.39
927.5	793.96
927.75	793.53
928	793.1
928.25	783.205
928.5	773.31
928.75	763.415
929	753.52
929.25	745.345
929.5	737.17
929.75	728.995
930	720.82
930.25	722.97
930.5	725.12
930.75	727.27
931	729.42
931.25	720.1
931.5	710.78
931.75	701.46
932	692.14
932.25	685.9725
932.5	679.805
932.75	673.6375
933	667.47
933.25	667.04
933.5	666.61
933.75	666.18
934	665.75
934.25	658.435
934.5	651.12
934.75	643.805
935	636.49
935.25	628.315
935.5	620.14
935.75	611.965
936	603.79
936.25	600.4925
936.5	597.195
936.75	593.8975
937	590.6
937.25	587.1575
937.5	583.715
937.75	580.2725
938	576.83
938.25	569.3725
938.5	561.915
938.75	554.4575
939	547
939.25	549.15
939.5	551.3
939.75	553.45
940	555.6
940.25	546.565
940.5	537.53
940.75	528.495
941	519.46
941.25	516.735
941.5	514.01
941.75	511.285
942	508.56
942.25	514.2975
942.5	520.035
942.75	525.7725
943	531.51
943.25	520.61
943.5	509.71
943.75	498.81
944	487.91
944.25	487.6225
944.5	487.335
944.75	487.0475
945	486.76
945.25	488.7675
945.5	490.775
945.75	492.7825
946	494.79
946.25	492.71125
946.5	490.6325
946.75	488.55375
947	486.475
947.25	484.39625
947.5	482.3175
947.75	480.23875
948	478.16
948.25	473.2825
948.5	468.405
948.75	463.5275
949	458.65
949.25	466.5375
949.5	474.425
949.75	482.3125
950	490.2
950.25	483.03
950.5	475.86
950.75	468.69
951	461.52
951.25	465.3925
951.5	469.265
951.75	473.1375
952	477.01
952.25	474.285
952.5	471.56
952.75	468.835
953	466.11
953.25	466.11
953.5	466.11
953.75	466.11
954	466.11
954.25	463.0975
954.5	460.085
954.75	457.0725
955	454.06
955.25	459.94
955.5	465.82
955.75	471.7
956	477.58
956.25	473.2775
956.5	468.975
956.75	464.6725
957	460.37
957.25	463.9575
957.5	467.545
957.75	471.1325
958	474.72
958.25	477.875
958.5	481.03
958.75	484.185
959	487.34
959.25	488.7725
959.5	490.205
959.75	491.6375
960	493.07
960.25	487.335
960.5	481.6
960.75	475.865
961	470.13
961.25	478.16
961.5	486.19
961.75	494.22
962	502.25
962.25	494.935
962.5	487.62
962.75	480.305
963	472.99
963.25	476.0025
963.5	479.015
963.75	482.0275
964	485.04
964.25	492.4975
964.5	499.955
964.75	507.4125
965	514.87
965.25	509.995
965.5	505.12
965.75	500.245
966	495.37
966.25	496.0875
966.5	496.805
966.75	497.5225
967	498.24
967.25	502.8275
967.5	507.415
967.75	512.0025
968	516.59
968.25	515.73
968.5	514.87
968.75	514.01
969	513.15
969.25	515.1575
969.5	517.165
969.75	519.1725
970	521.18
970.25	521.4675
970.5	521.755
970.75	522.0425
971	522.33
971.25	520.61
971.5	518.89
971.75	517.17
972	515.45
972.25	511.4325
972.5	507.415
972.75	503.3975
973	499.38
973.25	508.2725
973.5	517.165
973.75	526.0575
974	534.95
974.25	528.21
974.5	521.47
974.75	514.73
975	507.99
975.25	509.9975
975.5	512.005
975.75	514.0125
976	516.02
976.25	515.4475
976.5	514.875
976.75	514.3025
977	513.73
977.25	509.14
977.5	504.55
977.75	499.96
978	495.37
978.25	496.9475
978.5	498.525
978.75	500.1025
979	501.68
979.25	504.5475
979.5	507.415
979.75	510.2825
980	513.15
980.25	503.9725
980.5	494.795
980.75	485.6175
981	476.44
981.25	481.46
981.5	486.48
981.75	491.5
982	496.52
982.25	496.805
982.5	497.09
982.75	497.375
983	497.66
983.25	489.3425
983.5	481.025
983.75	472.7075
984	464.39
984.25	464.5325
984.5	464.675
984.75	464.8175
985	464.96
985.25	470.84
985.5	476.72
985.75	482.6
986	488.48
986.25	480.45
986.5	472.42
986.75	464.39
987	456.36
987.25	455.6425
987.5	454.925
987.75	454.2075
988	453.49
988.25	454.0625
988.5	454.635
988.75	455.2075
989	455.78
989.25	451.91
989.5	448.04
989.75	444.17
990	440.3
990.25	435.8525
990.5	431.405
990.75	426.9575
991	422.51
991.25	423.2275
991.5	423.945
991.75	424.6625
992	425.38
992.25	419.3575
992.5	413.335
992.75	407.3125
993	401.29
993.25	400.4275
993.5	399.565
993.75	398.7025
994	397.84
994.25	402
994.5	406.16
994.75	410.32
995	414.48
