Wavelength	Intensity
638	193.901
638.25	194.9435
638.5	195.986
638.75	197.0285
639	198.071
639.25	194.9985
639.5	191.926
639.75	188.8535
640	185.781
640.25	187.116
640.5	188.451
640.75	189.786
641	191.121
641.25	192.4535
641.5	193.786
641.75	195.1185
642	196.451
642.25	194.7685
642.5	193.086
642.75	191.4035
643	189.721
643.25	190.071
643.5	190.421
643.75	190.771
644	191.121
644.25	190.831
644.5	190.541
644.75	190.251
645	189.961
645.25	189.901
645.5	189.841
645.75	189.781
646	189.721
646.25	190.4185
646.5	191.116
646.75	191.8135
647	192.511
647.25	193.5535
647.5	194.596
647.75	195.6385
648	196.681
648.25	196.4485
648.5	196.216
648.75	195.9835
649	195.751
649.25	198.4185
649.5	201.086
649.75	203.7535
650	206.421
650.25	206.9435
650.5	207.466
650.75	207.9885
651	208.511
651.25	209.961
651.5	211.411
651.75	212.861
652	214.311
652.25	215.5285
652.5	216.746
652.75	217.9635
653	219.181
653.25	221.6735
653.5	224.166
653.75	226.6585
654	229.151
654.25	230.6585
654.5	232.166
654.75	233.6735
655	235.181
655.25	237.7885
655.5	240.396
655.75	243.0035
656	245.611
656.25	248.9735
656.5	252.336
656.75	255.6985
657	259.061
657.25	260.511
657.5	261.961
657.75	263.411
658	264.861
658.25	267.006
658.5	269.151
658.75	271.296
659	273.441
659.25	276.9785
659.5	280.516
659.75	284.0535
660	287.591
660.25	288.286
660.5	288.981
660.75	289.676
661	290.371
661.25	293.791
661.5	297.211
661.75	300.631
662	304.051
662.25	305.58725
662.5	307.1235
662.75	308.65975
663	310.196
663.25	311.73225
663.5	313.2685
663.75	314.80475
664	316.341
664.25	316.5735
664.5	316.806
664.75	317.0385
665	317.271
665.25	319.821
665.5	322.371
665.75	324.921
666	327.471
666.25	330.0235
666.5	332.576
666.75	335.1285
667	337.681
667.25	338.086
667.5	338.491
667.75	338.896
668	339.301
668.25	340.8085
668.5	342.316
668.75	343.8235
669	345.331
669.25	346.201
669.5	347.071
669.75	347.941
670	348.811
670.25	350.7235
670.5	352.636
670.75	354.5485
671	356.461
671.25	358.026
671.5	359.591
671.75	361.156
672	362.721
672.25	362.721
672.5	362.721
672.75	362.721
673	362.721
673.25	363.591
673.5	364.461
673.75	365.331
674	366.201
674.25	366.3185
674.5	366.436
674.75	366.5535
675	366.671
675.25	367.0185
675.5	367.366
675.75	367.7135
676	368.061
676.25	369.5685
676.5	371.076
676.75	372.5835
677	374.091
677.25	372.8135
677.5	371.536
677.75	370.2585
678	368.981
678.25	369.446
678.5	369.911
678.75	370.376
679	370.841
679.25	369.4485
679.5	368.056
679.75	366.6635
680	365.271
680.25	364.5185
680.5	363.766
680.75	363.0135
681	362.261
681.25	364.291
681.5	366.321
681.75	368.351
682	370.381
682.25	369.4535
682.5	368.526
682.75	367.5985
683	366.671
683.25	365.801
683.5	364.931
683.75	364.061
684	363.191
684.25	364.061
684.5	364.931
684.75	365.801
685	366.671
685.25	365.6835
685.5	364.696
685.75	363.7085
686	362.721
686.25	363.3585
686.5	363.996
686.75	364.6335
687	365.271
687.25	366.8385
687.5	368.406
687.75	369.9735
688	371.541
688.25	371.481
688.5	371.421
688.75	371.361
689	371.301
689.25	373.446
689.5	375.591
689.75	377.736
690	379.881
690.25	380.056
690.5	380.231
690.75	380.406
691	380.581
691.25	380.986
691.5	381.391
691.75	381.796
692	382.201
692.25	383.3035
692.5	384.406
692.75	385.5085
693	386.611
693.25	388.176
693.5	389.741
693.75	391.306
694	392.871
694.25	391.886
694.5	390.901
694.75	389.916
695	388.931
695.25	389.7135
695.5	390.496
695.75	391.2785
696	392.061
696.25	392.8435
696.5	393.626
696.75	394.4085
697	395.191
697.25	397.336
697.5	399.481
697.75	401.626
698	403.771
698.25	404.4085
698.5	405.046
698.75	405.6835
699	406.321
699.25	407.8285
699.5	409.336
699.75	410.8435
700	412.351
700.25	411.8885
700.5	411.426
700.75	410.9635
701	410.501
701.25	410.6735
701.5	410.846
701.75	411.0185
702	411.191
702.25	412.466
702.5	413.741
702.75	415.016
703	416.291
703.25	416.2335
703.5	416.176
703.75	416.1185
704	416.061
704.25	414.031
704.5	412.001
704.75	409.971
705	407.941
705.25	408.3485
705.5	408.756
705.75	409.1635
706	409.571
706.25	409.861
706.5	410.151
706.75	410.441
707	410.731
707.25	409.5135
707.5	408.296
707.75	407.0785
708	405.861
708.25	405.5135
708.5	405.166
708.75	404.8185
709	404.471
709.25	401.9185
709.5	399.366
709.75	396.8135
710	394.261
710.25	394.6685
710.5	395.076
710.75	395.4835
711	395.891
711.25	393.2235
711.5	390.556
711.75	387.8885
712	385.221
712.25	384.2935
712.5	383.366
712.75	382.4385
713	381.511
713.25	380.351
713.5	379.191
713.75	378.031
714	376.871
714.25	375.0735
714.5	373.276
714.75	371.4785
715	369.681
715.25	368.4635
715.5	367.246
715.75	366.0285
716	364.811
716.25	363.651
716.5	362.491
716.75	361.331
717	360.171
717.25	357.2735
717.5	354.376
717.75	351.4785
718	348.581
718.25	347.1885
718.5	345.796
718.75	344.4035
719	343.011
719.25	343.2435
719.5	343.476
719.75	343.7085
720	343.941
720.25	341.2735
720.5	338.606
720.75	335.9385
721	333.271
721.25	332.691
721.5	332.111
721.75	331.531
722	330.951
722.25	330.7785
722.5	330.606
722.75	330.4335
723	330.261
723.25	331.941
723.5	333.621
723.75	335.301
724	336.981
724.25	337.2135
724.5	337.446
724.75	337.6785
725	337.911
725.25	338.086
725.5	338.261
725.75	338.436
726	338.611
726.25	341.9735
726.5	345.336
726.75	348.6985
727	352.061
727.25	355.7135
727.5	359.366
727.75	363.0185
728	366.671
728.25	369.1635
728.5	371.656
728.75	374.1485
729	376.641
729.25	380.061
729.5	383.481
729.75	386.901
730	390.321
730.25	393.50975
730.5	396.6985
730.75	399.88725
731	403.076
731.25	406.26475
731.5	409.4535
731.75	412.64225
732	415.831
732.25	420.9335
732.5	426.036
732.75	431.1385
733	436.241
733.25	442.7335
733.5	449.226
733.75	455.7185
734	462.211
734.25	467.6035
734.5	472.996
734.75	478.3885
735	483.781
735.25	492.766
735.5	501.751
735.75	510.736
736	519.721
736.25	527.316
736.5	534.911
736.75	542.506
737	550.101
737.25	558.856
737.5	567.611
737.75	576.366
738	585.121
738.25	592.716
738.5	600.311
738.75	607.906
739	615.501
739.25	625.0085
739.5	634.516
739.75	644.0235
740	653.531
740.25	661.1835
740.5	668.836
740.75	676.4885
741	684.141
741.25	691.851
741.5	699.561
741.75	707.271
742	714.981
742.25	724.2585
742.5	733.536
742.75	742.8135
743	752.091
743.25	760.3235
743.5	768.556
743.75	776.7885
744	785.021
744.25	790.876
744.5	796.731
744.75	802.586
745	808.441
745.25	817.486
745.5	826.531
745.75	835.576
746	844.621
746.25	850.0685
746.5	855.516
746.75	860.9635
747	866.411
747.25	873.891
747.5	881.371
747.75	888.851
748	896.331
748.25	901.2585
748.5	906.186
748.75	911.1135
749	916.041
749.25	924.4485
749.5	932.856
749.75	941.2635
750	949.671
750.25	954.5985
750.5	959.526
750.75	964.4535
751	969.381
751.25	975.121
751.5	980.861
751.75	986.601
752	992.341
752.25	993.441
752.5	994.541
752.75	995.641
753	996.741
753.25	1003.236
753.5	1009.731
753.75	1016.226
754	1022.721
754.25	1025.446
754.5	1028.171
754.75	1030.896
755	1033.621
755.25	1035.881
755.5	1038.141
755.75	1040.401
756	1042.661
756.25	1044.1685
756.5	1045.676
756.75	1047.1835
757	1048.691
757.25	1050.721
757.5	1052.751
757.75	1054.781
758	1056.811
758.25	1054.606
758.5	1052.401
758.75	1050.196
759	1047.991
759.25	1050.196
759.5	1052.401
759.75	1054.606
760	1056.811
760.25	1052.8085
760.5	1048.806
760.75	1044.8035
761	1040.801
761.25	1040.571
761.5	1040.341
761.75	1040.111
762	1039.881
762.25	1036.2285
762.5	1032.576
762.75	1028.9235
763	1025.271
763.25	1024.516
763.5	1023.761
763.75	1023.006
764	1022.251
764.25	1014.366
764.5	1006.481
764.75	998.596
765	990.711
765.25	988.9735
765.5	987.236
765.75	985.4985
766	983.761
766.25	977.266
766.5	970.771
766.75	964.276
767	957.781
767.25	954.1885
767.5	950.596
767.75	947.0035
768	943.411
768.25	937.4385
768.5	931.466
768.75	925.4935
769	919.521
769.25	915.8685
769.5	912.216
769.75	908.5635
770	904.911
770.25	901.346
770.5	897.781
770.75	894.216
771	890.651
771.25	887.086
771.5	883.521
771.75	879.956
772	876.391
772.25	874.5935
772.5	872.796
772.75	870.9985
773	869.201
773.25	862.0685
773.5	854.936
773.75	847.8035
774	840.671
774.25	836.381
774.5	832.091
774.75	827.801
775	823.511
775.25	818.8735
775.5	814.236
775.75	809.5985
776	804.961
776.25	798.931
776.5	792.901
776.75	786.871
777	780.841
777.25	777.0735
777.5	773.306
777.75	769.5385
778	765.771
778.25	761.6535
778.5	757.536
778.75	753.4185
779	749.301
779.25	743.5635
779.5	737.826
779.75	732.0885
780	726.351
780.25	724.321
780.5	722.291
780.75	720.261
781	718.231
781.25	713.5335
781.5	708.836
781.75	704.1385
782	699.441
782.25	696.5435
782.5	693.646
782.75	690.7485
783	687.851
783.25	682.576
783.5	677.301
783.75	672.026
784	666.751
784.25	667.6785
784.5	668.606
784.75	669.5335
785	670.461
785.25	664.6635
785.5	658.866
785.75	653.0685
786	647.271
786.25	647.791
786.5	648.311
786.75	648.831
787	649.351
787.25	646.1635
787.5	642.976
787.75	639.7885
788	636.601
788.25	638.281
788.5	639.961
788.75	641.641
789	643.321
789.25	641.641
789.5	639.961
789.75	638.281
790	636.601
790.25	636.891
790.5	637.181
790.75	637.471
791	637.761
791.25	639.906
791.5	642.051
791.75	644.196
792	646.341
792.25	646.1085
792.5	645.876
792.75	645.6435
793	645.411
793.25	649.3535
793.5	653.296
793.75	657.2385
794	661.181
794.25	664.081
794.5	666.981
794.75	669.881
795	672.781
795.25	677.881
795.5	682.981
795.75	688.081
796	693.181
796.25	699.7335
796.5	706.286
796.75	712.8385
797	719.391
797.25	728.146
797.5	736.901
797.75	745.656
798	754.411
798.25	761.366
798.5	768.321
798.75	775.276
799	782.231
799.25	790.581
799.5	798.931
799.75	807.281
800	815.631
800.25	830.0085
800.5	844.386
800.75	858.7635
801	873.141
801.25	882.5335
801.5	891.926
801.75	901.3185
802	910.711
802.25	926.9435
802.5	943.176
802.75	959.4085
803	975.641
803.25	988.6285
803.5	1001.616
803.75	1014.6035
804	1027.591
804.25	1044.2285
804.5	1060.866
804.75	1077.5035
805	1094.141
805.25	1111.361
805.5	1128.581
805.75	1145.801
806	1163.021
806.25	1182.3835
806.5	1201.746
806.75	1221.1085
807	1240.471
807.25	1256.5885
807.5	1272.706
807.75	1288.8235
808	1304.941
808.25	1327.551
808.5	1350.161
808.75	1372.771
809	1395.381
809.25	1411.7885
809.5	1428.196
809.75	1444.6035
810	1461.011
810.25	1482.521
810.5	1504.031
810.75	1525.541
811	1547.051
811.25	1562.7035
811.5	1578.356
811.75	1594.0085
812	1609.661
812.25	1632.0385
812.5	1654.416
812.75	1676.7935
813	1699.171
813.25	1712.8535
813.5	1726.536
813.75	1740.2185
814	1753.901
814.25	1771.931
814.5	1789.961
814.75	1807.991
815	1826.021
815.25	1831.616
815.5	1837.211
815.75	1842.806
816	1848.401
816.25	1853.996
816.5	1859.591
816.75	1865.186
817	1870.781
817.25	1885.856
817.5	1900.931
817.75	1916.006
818	1931.081
818.25	1940.4135
818.5	1949.746
818.75	1959.0785
819	1968.411
819.25	1978.731
819.5	1989.051
819.75	1999.371
820	2009.691
820.25	2014.271
820.5	2018.851
820.75	2023.431
821	2028.011
821.25	2036.7085
821.5	2045.406
821.75	2054.1035
822	2062.801
822.25	2063.321
822.5	2063.841
822.75	2064.361
823	2064.881
823.25	2072.361
823.5	2079.841
823.75	2087.321
824	2094.801
824.25	2091.8435
824.5	2088.886
824.75	2085.9285
825	2082.971
825.25	2084.6535
825.5	2086.336
825.75	2088.0185
826	2089.701
826.25	2083.6135
826.5	2077.526
826.75	2071.4385
827	2065.351
827.25	2065.2335
827.5	2065.116
827.75	2064.9985
828	2064.881
828.25	2056.1285
828.5	2047.376
828.75	2038.6235
829	2029.871
829.25	2025.986
829.5	2022.101
829.75	2018.216
830	2014.331
830.25	2000.881
830.5	1987.431
830.75	1973.981
831	1960.531
831.25	1951.661
831.5	1942.791
831.75	1933.921
832	1925.051
832.25	1910.381
832.5	1895.711
832.75	1881.041
833	1866.371
833.25	1857.7335
833.5	1849.096
833.75	1840.4585
834	1831.821
834.25	1816.226
834.5	1800.631
834.75	1785.036
835	1769.441
835.25	1754.5985
835.5	1739.756
835.75	1724.9135
836	1710.071
836.25	1693.5485
836.5	1677.026
836.75	1660.5035
837	1643.981
837.25	1631.4585
837.5	1618.936
837.75	1606.4135
838	1593.891
838.25	1574.411
838.5	1554.931
838.75	1535.451
839	1515.971
839.25	1501.1885
839.5	1486.406
839.75	1471.6235
840	1456.841
840.25	1441.186
840.5	1425.531
840.75	1409.876
841	1394.221
841.25	1379.2635
841.5	1364.306
841.75	1349.3485
842	1334.391
842.25	1320.0135
842.5	1305.636
842.75	1291.2585
843	1276.881
843.25	1264.9385
843.5	1252.996
843.75	1241.0535
844	1229.111
844.25	1213.6885
844.5	1198.266
844.75	1182.8435
845	1167.421
845.25	1158.9585
845.5	1150.496
845.75	1142.0335
846	1133.571
846.25	1119.7135
846.5	1105.856
846.75	1091.9985
847	1078.141
847.25	1069.271
847.5	1060.401
847.75	1051.531
848	1042.661
848.25	1033.906
848.5	1025.151
848.75	1016.396
849	1007.641
849.25	999.5835
849.5	991.526
849.75	983.4685
850	975.411
850.25	964.7435
850.5	954.076
850.75	943.4085
851	932.741
851.25	927.696
851.5	922.651
851.75	917.606
852	912.561
852.25	904.386
852.5	896.211
852.75	888.036
853	879.861
853.25	873.2535
853.5	866.646
853.75	860.0385
854	853.431
854.25	845.141
854.5	836.851
854.75	828.561
855	820.271
855.25	816.7335
855.5	813.196
855.75	809.6585
856	806.121
856.25	797.831
856.5	789.541
856.75	781.251
857	772.961
857.25	769.541
857.5	766.121
857.75	762.701
858	759.281
858.25	753.1935
858.5	747.106
858.75	741.0185
859	734.931
859.25	730.291
859.5	725.651
859.75	721.011
860	716.371
860.25	712.4885
860.5	708.606
860.75	704.7235
861	700.841
861.25	698.056
861.5	695.271
861.75	692.486
862	689.701
862.25	684.8335
862.5	679.966
862.75	675.0985
863	670.231
863.25	669.2435
863.5	668.256
863.75	667.2685
864	666.281
864.25	660.716
864.5	655.151
864.75	649.586
865	644.021
865.25	643.2685
865.5	642.516
865.75	641.7635
866	641.011
866.25	638.4585
866.5	635.906
866.75	633.3535
867	630.801
867.25	631.1485
867.5	631.496
867.75	631.8435
868	632.191
868.25	629.351
868.5	626.511
868.75	623.671
869	620.831
869.25	621.816
869.5	622.801
869.75	623.786
870	624.771
870.25	625.2935
870.5	625.816
870.75	626.3385
871	626.861
871.25	627.3835
871.5	627.906
871.75	628.4285
872	628.951
872.25	629.9935
872.5	631.036
872.75	632.0785
873	633.121
873.25	635.846
873.5	638.571
873.75	641.296
874	644.021
874.25	647.2685
874.5	650.516
874.75	653.7635
875	657.011
875.25	658.4585
875.5	659.906
875.75	661.3535
876	662.801
876.25	666.3385
876.5	669.876
876.75	673.4135
877	676.951
877.25	680.256
877.5	683.561
877.75	686.866
878	690.171
878.25	695.5635
878.5	700.956
878.75	706.3485
879	711.741
879.25	714.7535
879.5	717.766
879.75	720.7785
880	723.791
880.25	730.7485
880.5	737.706
880.75	744.6635
881	751.621
881.25	754.8685
881.5	758.116
881.75	761.3635
882	764.611
882.25	773.306
882.5	782.001
882.75	790.696
883	799.391
883.25	803.0435
883.5	806.696
883.75	810.3485
884	814.001
884.25	822.1185
884.5	830.236
884.75	838.3535
885	846.471
885.25	851.631
885.5	856.791
885.75	861.951
886	867.111
886.25	873.836
886.5	880.561
886.75	887.286
887	894.011
887.25	899.171
887.5	904.331
887.75	909.491
888	914.651
888.25	923.1735
888.5	931.696
888.75	940.2185
889	948.741
889.25	954.1335
889.5	959.526
889.75	964.9185
890	970.311
890.25	977.906
890.5	985.501
890.75	993.096
891	1000.691
891.25	1004.5735
891.5	1008.456
891.75	1012.3385
892	1016.221
892.25	1027.4685
892.5	1038.716
892.75	1049.9635
893	1061.211
893.25	1063.4735
893.5	1065.736
893.75	1067.9985
894	1070.261
894.25	1078.261
894.5	1086.261
894.75	1094.261
895	1102.261
895.25	1106.7235
895.5	1111.186
895.75	1115.6485
896	1120.111
896.25	1126.606
896.5	1133.101
896.75	1139.596
897	1146.091
897.25	1151.0185
897.5	1155.946
897.75	1160.8735
898	1165.801
898.25	1170.671
898.5	1175.541
898.75	1180.411
899	1185.281
899.25	1189.746
899.5	1194.211
899.75	1198.676
900	1203.141
900.25	1211.836
900.5	1220.531
900.75	1229.226
901	1237.921
901.25	1239.486
901.5	1241.051
901.75	1242.616
902	1244.181
902.25	1250.386
902.5	1256.591
902.75	1262.796
903	1269.001
903.25	1271.376
903.5	1273.751
903.75	1276.126
904	1278.501
904.25	1284.7635
904.5	1291.026
904.75	1297.2885
905	1303.551
905.25	1303.7235
905.5	1303.896
905.75	1304.0685
906	1304.241
906.25	1312.301
906.5	1320.361
906.75	1328.421
907	1336.481
907.25	1335.9585
907.5	1335.436
907.75	1334.9135
908	1334.391
908.25	1338.9135
908.5	1343.436
908.75	1347.9585
909	1352.481
909.25	1352.481
909.5	1352.481
909.75	1352.481
910	1352.481
910.25	1355.901
910.5	1359.321
910.75	1362.741
911	1366.161
911.25	1366.161
911.5	1366.161
911.75	1366.161
912	1366.161
912.25	1366.916
912.5	1367.671
912.75	1368.426
913	1369.181
913.25	1365.5285
913.5	1361.876
913.75	1358.2235
914	1354.571
914.25	1352.656
914.5	1350.741
914.75	1348.826
915	1346.911
915.25	1343.491
915.5	1340.071
915.75	1336.651
916	1333.231
916.25	1330.971
916.5	1328.711
916.75	1326.451
917	1324.191
917.25	1319.321
917.5	1314.451
917.75	1309.581
918	1304.711
918.25	1301.7535
918.5	1298.796
918.75	1295.8385
919	1292.881
919.25	1286.7935
919.5	1280.706
919.75	1274.6185
920	1268.531
920.25	1263.4285
920.5	1258.326
920.75	1253.2235
921	1248.121
921.25	1243.426
921.5	1238.731
921.75	1234.036
922	1229.341
922.25	1224.7035
922.5	1220.066
922.75	1215.4285
923	1210.791
923.25	1201.6885
923.5	1192.586
923.75	1183.4835
924	1174.381
924.25	1169.7435
924.5	1165.106
924.75	1160.4685
925	1155.831
925.25	1147.366
925.5	1138.901
925.75	1130.436
926	1121.971
926.25	1113.9135
926.5	1105.856
926.75	1097.7985
927	1089.741
927.25	1082.0285
927.5	1074.316
927.75	1066.6035
928	1058.891
928.25	1053.501
928.5	1048.111
928.75	1042.721
929	1037.331
929.25	1026.836
929.5	1016.341
929.75	1005.846
930	995.351
930.25	986.306
930.5	977.261
930.75	968.216
931	959.171
931.25	950.766
931.5	942.361
931.75	933.956
932	925.551
932.25	916.1585
932.5	906.766
932.75	897.3735
933	887.981
933.25	881.0235
933.5	874.066
933.75	867.1085
934	860.151
934.25	853.021
934.5	845.891
934.75	838.761
935	831.631
935.25	822.586
935.5	813.541
935.75	804.496
936	795.451
936.25	789.9435
936.5	784.436
936.75	778.9285
937	773.421
937.25	766.9285
937.5	760.436
937.75	753.9435
938	747.451
938.25	742.116
938.5	736.781
938.75	731.446
939	726.111
939.25	718.516
939.5	710.921
939.75	703.326
940	695.731
940.25	691.501
940.5	687.271
940.75	683.041
941	678.811
941.25	674.8685
941.5	670.926
941.75	666.9835
942	663.041
942.25	659.9085
942.5	656.776
942.75	653.6435
943	650.511
943.25	645.931
943.5	641.351
943.75	636.771
944	632.191
944.25	632.191
944.5	632.191
944.75	632.191
945	632.191
945.25	627.031
945.5	621.871
945.75	616.711
946	611.551
946.25	612.10225
946.5	612.6535
946.75	613.20475
947	613.756
947.25	614.30725
947.5	614.8585
947.75	615.40975
948	615.961
948.25	614.281
948.5	612.601
948.75	610.921
949	609.241
949.25	609.8185
949.5	610.396
949.75	610.9735
950	611.551
950.25	609.581
950.5	607.611
950.75	605.641
951	603.671
951.25	605.351
951.5	607.031
951.75	608.711
952	610.391
952.25	610.5085
952.5	610.626
952.75	610.7435
953	610.861
953.25	612.716
953.5	614.571
953.75	616.426
954	618.281
954.25	619.3235
954.5	620.366
954.75	621.4085
955	622.451
955.25	624.481
955.5	626.511
955.75	628.541
956	630.571
956.25	631.3835
956.5	632.196
956.75	633.0085
957	633.821
957.25	638.806
957.5	643.791
957.75	648.776
958	653.761
958.25	654.8635
958.5	655.966
958.75	657.0685
959	658.171
959.25	658.401
959.5	658.631
959.75	658.861
960	659.091
960.25	662.281
960.5	665.471
960.75	668.661
961	671.851
961.25	676.7785
961.5	681.706
961.75	686.6335
962	691.561
962.25	691.7935
962.5	692.026
962.75	692.2585
963	692.491
963.25	696.5485
963.5	700.606
963.75	704.6635
964	708.721
964.25	709.9385
964.5	711.156
964.75	712.3735
965	713.591
965.25	718.1135
965.5	722.636
965.75	727.1585
966	731.681
966.25	733.071
966.5	734.461
966.75	735.851
967	737.241
967.25	740.4885
967.5	743.736
967.75	746.9835
968	750.231
968.25	749.3035
968.5	748.376
968.75	747.4485
969	746.521
969.25	749.1885
969.5	751.856
969.75	754.5235
970	757.191
970.25	757.4235
970.5	757.656
970.75	757.8885
971	758.121
971.25	759.8585
971.5	761.596
971.75	763.3335
972	765.071
972.25	765.3035
972.5	765.536
972.75	765.7685
973	766.001
973.25	767.1035
973.5	768.206
973.75	769.3085
974	770.411
974.25	768.556
974.5	766.701
974.75	764.846
975	762.991
975.25	764.266
975.5	765.541
975.75	766.816
976	768.091
976.25	767.8585
976.5	767.626
976.75	767.3935
977	767.161
977.25	765.886
977.5	764.611
977.75	763.336
978	762.061
978.25	761.7135
978.5	761.366
978.75	761.0185
979	760.671
979.25	758.5835
979.5	756.496
979.75	754.4085
980	752.321
980.25	748.611
980.5	744.901
980.75	741.191
981	737.481
981.25	739.626
981.5	741.771
981.75	743.916
982	746.061
982.25	743.5685
982.5	741.076
982.75	738.5835
983	736.091
983.25	732.7285
983.5	729.366
983.75	726.0035
984	722.641
984.25	720.901
984.5	719.161
984.75	717.421
985	715.681
985.25	715.3335
985.5	714.986
985.75	714.6385
986	714.291
986.25	709.826
986.5	705.361
