Wavelength	Intensity
719.5	260.434
719.75	257.749
720	255.064
720.25	255.019
720.5	254.974
720.75	254.929
721	254.884
721.25	253.2165
721.5	251.549
721.75	249.8815
722	248.214
722.25	249.0465
722.5	249.879
722.75	250.7115
723	251.544
723.25	249.6015
723.5	247.659
723.75	245.7165
724	243.774
724.25	244.1915
724.5	244.609
724.75	245.0265
725	245.444
725.25	245.674
725.5	245.904
725.75	246.134
726	246.364
726.25	245.994
726.5	245.624
726.75	245.254
727	244.884
727.25	246.179
727.5	247.474
727.75	248.769
728	250.064
728.25	250.9915
728.5	251.919
728.75	252.8465
729	253.774
729.25	254.0515
729.5	254.329
729.75	254.6065
730	254.884
730.25	256.11025
730.5	257.3365
730.75	258.56275
731	259.789
731.25	261.01525
731.5	262.2415
731.75	263.46775
732	264.694
732.25	267.1465
732.5	269.599
732.75	272.0515
733	274.504
733.25	275.2915
733.5	276.079
733.75	276.8665
734	277.654
734.25	281.7265
734.5	285.799
734.75	289.8715
735	293.944
735.25	295.794
735.5	297.644
735.75	299.494
736	301.344
736.25	303.7515
736.5	306.159
736.75	308.5665
737	310.974
737.25	315.324
737.5	319.674
737.75	324.024
738	328.374
738.25	331.614
738.5	334.854
738.75	338.094
739	341.334
739.25	345.9615
739.5	350.589
739.75	355.2165
740	359.844
740.25	362.9915
740.5	366.139
740.75	369.2865
741	372.434
741.25	376.044
741.5	379.654
741.75	383.264
742	386.874
742.25	390.9465
742.5	395.019
742.75	399.0915
743	403.164
743.25	409.459
743.5	415.754
743.75	422.049
744	428.344
744.25	431.3515
744.5	434.359
744.75	437.3665
745	440.374
745.25	443.8915
745.5	447.409
745.75	450.9265
746	454.444
746.25	459.489
746.5	464.534
746.75	469.579
747	474.624
747.25	479.9015
747.5	485.179
747.75	490.4565
748	495.734
748.25	500.0365
748.5	504.339
748.75	508.6415
749	512.944
749.25	519.009
749.5	525.074
749.75	531.139
750	537.204
750.25	539.194
750.5	541.184
750.75	543.174
751	545.164
751.25	550.4865
751.5	555.809
751.75	561.1315
752	566.454
752.25	571.1265
752.5	575.799
752.75	580.4715
753	585.144
753.25	587.6915
753.5	590.239
753.75	592.7865
754	595.334
754.25	599.0815
754.5	602.829
754.75	606.5765
755	610.324
755.25	616.249
755.5	622.174
755.75	628.099
756	634.024
756.25	635.134
756.5	636.244
756.75	637.354
757	638.464
757.25	641.844
757.5	645.224
757.75	648.604
758	651.984
758.25	654.344
758.5	656.704
758.75	659.064
759	661.424
759.25	663.7365
759.5	666.049
759.75	668.3615
760	670.674
760.25	671.8315
760.5	672.989
760.75	674.1465
761	675.304
761.25	676.924
761.5	678.544
761.75	680.164
762	681.784
762.25	681.6465
762.5	681.509
762.75	681.3715
763	681.234
763.25	683.039
763.5	684.844
763.75	686.649
764	688.454
764.25	688.5465
764.5	688.639
764.75	688.7315
765	688.824
765.25	688.129
765.5	687.434
765.75	686.739
766	686.044
766.25	683.869
766.5	681.694
766.75	679.519
767	677.344
767.25	677.944
767.5	678.544
767.75	679.144
768	679.744
768.25	676.3215
768.5	672.899
768.75	669.4765
769	666.054
769.25	666.3315
769.5	666.609
769.75	666.8865
770	667.164
770.25	666.21525
770.5	665.2665
770.75	664.31775
771	663.369
771.25	662.42025
771.5	661.4715
771.75	660.52275
772	659.574
772.25	656.4265
772.5	653.279
772.75	650.1315
773	646.984
773.25	645.1315
773.5	643.279
773.75	641.4265
774	639.574
774.25	635.779
774.5	631.984
774.75	628.189
775	624.394
775.25	622.8665
775.5	621.339
775.75	619.8115
776	618.284
776.25	615.554
776.5	612.824
776.75	610.094
777	607.364
777.25	604.309
777.5	601.254
777.75	598.199
778	595.144
778.25	591.7665
778.5	588.389
778.75	585.0115
779	581.634
779.25	578.624
779.5	575.614
779.75	572.604
780	569.594
780.25	568.809
780.5	568.024
780.75	567.239
781	566.454
781.25	562.5665
781.5	558.679
781.75	554.7915
782	550.904
782.25	547.6165
782.5	544.329
782.75	541.0415
783	537.754
783.25	536.504
783.5	535.254
783.75	534.004
784	532.754
784.25	529.8865
784.5	527.019
784.75	524.1515
785	521.284
785.25	518.8765
785.5	516.469
785.75	514.0615
786	511.654
786.25	511.0065
786.5	510.359
786.75	509.7115
787	509.064
787.25	504.8515
787.5	500.639
787.75	496.4265
788	492.214
788.25	492.1215
788.5	492.029
788.75	491.9365
789	491.844
789.25	490.779
789.5	489.714
789.75	488.649
790	487.584
790.25	484.8065
790.5	482.029
790.75	479.2515
791	476.474
791.25	476.1515
791.5	475.829
791.75	475.5065
792	475.184
792.25	477.0815
792.5	478.979
792.75	480.8765
793	482.774
793.25	480.7365
793.5	478.699
793.75	476.6615
794	474.624
794.25	477.7265
794.5	480.829
794.75	483.9315
795	487.034
795.25	486.2915
795.5	485.549
795.75	484.8065
796	484.064
796.25	486.4265
796.5	488.789
796.75	491.1515
797	493.514
797.25	495.919
797.5	498.324
797.75	500.729
798	503.134
798.25	508.179
798.5	513.224
798.75	518.269
799	523.314
799.25	525.0265
799.5	526.739
799.75	528.4515
800	530.164
800.25	534.7465
800.5	539.329
800.75	543.9115
801	548.494
801.25	554.0465
801.5	559.599
801.75	565.1515
802	570.704
802.25	575.9815
802.5	581.259
802.75	586.5365
803	591.814
803.25	596.904
803.5	601.994
803.75	607.084
804	612.174
804.25	620.5065
804.5	628.839
804.75	637.1715
805	645.504
805.25	650.3165
805.5	655.129
805.75	659.9415
806	664.754
806.25	673.824
806.5	682.894
806.75	691.964
807	701.034
807.25	709.874
807.5	718.714
807.75	727.554
808	736.394
808.25	743.5215
808.5	750.649
808.75	757.7765
809	764.904
809.25	771.199
809.5	777.494
809.75	783.789
810	790.084
810.25	800.2665
810.5	810.449
810.75	820.6315
811	830.814
811.25	837.5715
811.5	844.329
811.75	851.0865
812	857.844
812.25	865.619
812.5	873.394
812.75	881.169
813	888.944
813.25	896.859
813.5	904.774
813.75	912.689
814	920.604
814.25	926.434
814.5	932.264
814.75	938.094
815	943.924
815.25	946.47025
815.5	949.0165
815.75	951.56275
816	954.109
816.25	956.65525
816.5	959.2015
816.75	961.74775
817	964.294
817.25	972.994
817.5	981.694
817.75	990.394
818	999.094
818.25	999.974
818.5	1000.854
818.75	1001.734
819	1002.614
819.25	1010.2965
819.5	1017.979
819.75	1025.6615
820	1033.344
820.25	1036.4915
820.5	1039.639
820.75	1042.7865
821	1045.934
821.25	1050.5615
821.5	1055.189
821.75	1059.8165
822	1064.444
822.25	1065.879
822.5	1067.314
822.75	1068.749
823	1070.184
823.25	1076.8015
823.5	1083.419
823.75	1090.0365
824	1096.654
824.25	1097.859
824.5	1099.064
824.75	1100.269
825	1101.474
825.25	1107.304
825.5	1113.134
825.75	1118.964
826	1124.794
826.25	1126.784
826.5	1128.774
826.75	1130.764
827	1132.754
827.25	1135.949
827.5	1139.144
827.75	1142.339
828	1145.534
828.25	1146.7365
828.5	1147.939
828.75	1149.1415
829	1150.344
829.25	1156.2215
829.5	1162.099
829.75	1167.9765
830	1173.854
830.25	1172.234
830.5	1170.614
830.75	1168.994
831	1167.374
831.25	1173.484
831.5	1179.594
831.75	1185.704
832	1191.814
832.25	1194.174
832.5	1196.534
832.75	1198.894
833	1201.254
833.25	1204.9565
833.5	1208.659
833.75	1212.3615
834	1216.064
834.25	1218.099
834.5	1220.134
834.75	1222.169
835	1224.204
835.25	1229.759
835.5	1235.314
835.75	1240.869
836	1246.424
836.25	1246.564
836.5	1246.704
836.75	1246.844
837	1246.984
837.25	1250.7315
837.5	1254.479
837.75	1258.2265
838	1261.974
838.25	1264.474
838.5	1266.974
838.75	1269.474
839	1271.974
839.25	1274.379
839.5	1276.784
839.75	1279.189
840	1281.594
840.25	1281.874
840.5	1282.154
840.75	1282.434
841	1282.714
841.25	1287.294
841.5	1291.874
841.75	1296.454
842	1301.034
842.25	1298.119
842.5	1295.204
842.75	1292.289
843	1289.374
843.25	1291.1315
843.5	1292.889
843.75	1294.6465
844	1296.404
844.25	1293.814
844.5	1291.224
844.75	1288.634
845	1286.044
845.25	1287.2465
845.5	1288.449
845.75	1289.6515
846	1290.854
846.25	1285.0215
846.5	1279.189
846.75	1273.3565
847	1267.524
847.25	1269.284
847.5	1271.044
847.75	1272.804
848	1274.564
848.25	1270.629
848.5	1266.694
848.75	1262.759
849	1258.824
849.25	1256.9265
849.5	1255.029
849.75	1253.1315
850	1251.234
850.25	1247.809
850.5	1244.384
850.75	1240.959
851	1237.534
851.25	1233.879
851.5	1230.224
851.75	1226.569
852	1222.914
852.25	1216.249
852.5	1209.584
852.75	1202.919
853	1196.254
853.25	1193.6615
853.5	1191.069
853.75	1188.4765
854	1185.884
854.25	1177.694
854.5	1169.504
854.75	1161.314
855	1153.124
855.25	1150.254
855.5	1147.384
855.75	1144.514
856	1141.644
856.25	1133.359
856.5	1125.074
856.75	1116.789
857	1108.504
857.25	1102.024
857.5	1095.544
857.75	1089.064
858	1082.584
858.25	1074.439
858.5	1066.294
858.75	1058.149
859	1050.004
859.25	1043.894
859.5	1037.784
859.75	1031.674
860	1025.564
860.25	1015.0115
860.5	1004.459
860.75	993.9065
861	983.354
861.25	975.579
861.5	967.804
861.75	960.029
862	952.254
862.25	944.7565
862.5	937.259
862.75	929.7615
863	922.264
863.25	914.349
863.5	906.434
863.75	898.519
864	890.604
864.25	883.154
864.5	875.704
864.75	868.254
865	860.804
865.25	857.379
865.5	853.954
865.75	850.529
866	847.104
866.25	839.189
866.5	831.274
866.75	823.359
867	815.444
867.25	812.0665
867.5	808.689
867.75	805.3115
868	801.934
868.25	799.619
868.5	797.304
868.75	794.989
869	792.674
869.25	791.2865
869.5	789.899
869.75	788.5115
870	787.124
870.25	786.5915
870.5	786.059
870.75	785.5265
871	784.994
871.25	784.4615
871.5	783.929
871.75	783.3965
872	782.864
872.25	785.6865
872.5	788.509
872.75	791.3315
873	794.154
873.25	794.339
873.5	794.524
873.75	794.709
874	794.894
874.25	799.709
874.5	804.524
874.75	809.339
875	814.154
875.25	818.689
875.5	823.224
875.75	827.759
876	832.294
876.25	837.754
876.5	843.214
876.75	848.674
877	854.134
877.25	859.689
877.5	865.244
877.75	870.799
878	876.354
878.25	885.519
878.5	894.684
878.75	903.849
879	913.014
879.25	920.0015
879.5	926.989
879.75	933.9765
880	940.964
880.25	953.274
880.5	965.584
880.75	977.894
881	990.204
881.25	999.044
881.5	1007.884
881.75	1016.724
882	1025.564
882.25	1037.784
882.5	1050.004
882.75	1062.224
883	1074.444
883.25	1084.8115
883.5	1095.179
883.75	1105.5465
884	1115.914
884.25	1132.6215
884.5	1149.329
884.75	1166.0365
885	1182.744
885.25	1193.6665
885.5	1204.589
885.75	1215.5115
886	1226.434
886.25	1243.094
886.5	1259.754
886.75	1276.414
887	1293.074
887.25	1305.524
887.5	1317.974
887.75	1330.424
888	1342.874
888.25	1358.009
888.5	1373.144
888.75	1388.279
889	1403.414
889.25	1416.094
889.5	1428.774
889.75	1441.454
890	1454.134
890.25	1471.259
890.5	1488.384
890.75	1505.509
891	1522.634
891.25	1531.8915
891.5	1541.149
891.75	1550.4065
892	1559.664
892.25	1573.919
892.5	1588.174
892.75	1602.429
893	1616.684
893.25	1625.059
893.5	1633.434
893.75	1641.809
894	1650.184
894.25	1661.664
894.5	1673.144
894.75	1684.624
895	1696.104
895.25	1702.814
895.5	1709.524
895.75	1716.234
896	1722.944
896.25	1733.6815
896.5	1744.419
896.75	1755.1565
897	1765.894
897.25	1769.734
897.5	1773.574
897.75	1777.414
898	1781.254
898.25	1787.549
898.5	1793.844
898.75	1800.139
899	1806.434
899.25	1807.4065
899.5	1808.379
899.75	1809.3515
900	1810.324
900.25	1815.0915
900.5	1819.859
900.75	1824.6265
901	1829.394
901.25	1827.774
901.5	1826.154
901.75	1824.534
902	1822.914
902.25	1825.784
902.5	1828.654
902.75	1831.524
903	1834.394
903.25	1829.6265
903.5	1824.859
903.75	1820.0915
904	1815.324
904.25	1816.434
904.5	1817.544
904.75	1818.654
905	1819.764
905.25	1813.0065
905.5	1806.249
905.75	1799.4915
906	1792.734
906.25	1789.494
906.5	1786.254
906.75	1783.014
907	1779.774
907.25	1773.4815
907.5	1767.189
907.75	1760.8965
908	1754.604
908.25	1749.0965
908.5	1743.589
908.75	1738.0815
909	1732.574
909.25	1721.929
909.5	1711.284
909.75	1700.639
910	1689.994
910.25	1684.8565
910.5	1679.719
910.75	1674.5815
911	1669.444
911.25	1657.6865
911.5	1645.929
911.75	1634.1715
912	1622.414
912.25	1613.574
912.5	1604.734
912.75	1595.894
913	1587.054
913.25	1572.059
913.5	1557.064
913.75	1542.069
914	1527.074
914.25	1518.0965
914.5	1509.119
914.75	1500.1415
915	1491.164
915.25	1476.909
915.5	1462.654
915.75	1448.399
916	1434.144
916.25	1423.4515
916.5	1412.759
916.75	1402.0665
917	1391.374
917.25	1377.5365
917.5	1363.699
917.75	1349.8615
918	1336.024
918.25	1324.594
918.5	1313.164
918.75	1301.734
919	1290.304
919.25	1278.1765
919.5	1266.049
919.75	1253.9215
920	1241.794
920.25	1232.169
920.5	1222.544
920.75	1212.919
921	1203.294
921.25	1191.9065
921.5	1180.519
921.75	1169.1315
922	1157.744
922.25	1149.369
922.5	1140.994
922.75	1132.619
923	1124.244
923.25	1112.904
923.5	1101.564
923.75	1090.224
924	1078.884
924.25	1071.989
924.5	1065.094
924.75	1058.199
925	1051.304
925.25	1041.399
925.5	1031.494
925.75	1021.589
926	1011.684
926.25	1005.759
926.5	999.834
926.75	993.909
927	987.984
927.25	979.5615
927.5	971.139
927.75	962.7165
928	954.294
928.25	949.619
928.5	944.944
928.75	940.269
929	935.594
929.25	928.884
929.5	922.174
929.75	915.464
930	908.754
930.25	903.1065
930.5	897.459
930.75	891.8115
931	886.164
931.25	883.064
931.5	879.964
931.75	876.864
932	873.764
932.25	866.174
932.5	858.584
932.75	850.994
933	843.404
933.25	838.6365
933.5	833.869
933.75	829.1015
934	824.334
934.25	823.3615
934.5	822.389
934.75	821.4165
935	820.444
935.25	817.0665
935.5	813.689
935.75	810.3115
936	806.934
936.25	804.989
936.5	803.044
936.75	801.099
937	799.154
937.25	795.544
937.5	791.934
937.75	788.324
938	784.714
938.25	783.9265
938.5	783.139
938.75	782.3515
939	781.564
939.25	782.214
939.5	782.864
939.75	783.514
940	784.164
940.25	784.209
940.5	784.254
940.75	784.299
941	784.344
941.25	785.454
941.5	786.564
941.75	787.674
942	788.784
942.25	791.1915
942.5	793.599
942.75	796.0065
943	798.414
943.25	800.3115
943.5	802.209
943.75	804.1065
944	806.004
944.25	808.874
944.5	811.744
944.75	814.614
945	817.484
945.25	820.769
945.5	824.054
945.75	827.339
946	830.624
946.25	834.09525
946.5	837.5665
946.75	841.03775
947	844.509
947.25	847.98025
947.5	851.4515
947.75	854.92275
948	858.394
948.25	860.6165
948.5	862.839
948.75	865.0615
949	867.284
949.25	876.494
949.5	885.704
949.75	894.914
950	904.124
950.25	910.3715
950.5	916.619
950.75	922.8665
951	929.114
951.25	936.2415
951.5	943.369
951.75	950.4965
952	957.624
952.25	965.539
952.5	973.454
952.75	981.369
953	989.284
953.25	1000.159
953.5	1011.034
953.75	1021.909
954	1032.784
954.25	1040.4215
954.5	1048.059
954.75	1055.6965
955	1063.334
955.25	1075.5065
955.5	1087.679
955.75	1099.8515
956	1112.024
956.25	1122.9915
956.5	1133.959
956.75	1144.9265
957	1155.894
957.25	1168.159
957.5	1180.424
957.75	1192.689
958	1204.954
958.25	1216.479
958.5	1228.004
958.75	1239.529
959	1251.054
959.25	1266.789
959.5	1282.524
959.75	1298.259
960	1313.994
960.25	1323.529
960.5	1333.064
960.75	1342.599
961	1352.134
961.25	1367.314
961.5	1382.494
961.75	1397.674
962	1412.854
962.25	1423.9615
962.5	1435.069
962.75	1446.1765
963	1457.284
963.25	1469.8265
963.5	1482.369
963.75	1494.9115
964	1507.454
964.25	1517.359
964.5	1527.264
964.75	1537.169
965	1547.074
965.25	1562.579
965.5	1578.084
965.75	1593.589
966	1609.094
966.25	1617.424
966.5	1625.754
966.75	1634.084
967	1642.414
967.25	1651.3915
967.5	1660.369
967.75	1669.3465
968	1678.324
968.25	1685.2665
968.5	1692.209
968.75	1699.1515
969	1706.094
969.25	1715.7665
969.5	1725.439
969.75	1735.1115
970	1744.784
970.25	1745.5715
970.5	1746.359
970.75	1747.1465
971	1747.934
971.25	1756.1265
971.5	1764.319
971.75	1772.5115
972	1780.704
972.25	1780.704
972.5	1780.704
972.75	1780.704
973	1780.704
973.25	1782.4615
973.5	1784.219
973.75	1785.9765
974	1787.734
974.25	1786.7165
974.5	1785.699
974.75	1784.6815
975	1783.664
975.25	1784.359
975.5	1785.054
975.75	1785.749
976	1786.444
976.25	1780.9815
976.5	1775.519
976.75	1770.0565
977	1764.594
977.25	1763.529
977.5	1762.464
977.75	1761.399
978	1760.334
978.25	1751.7265
978.5	1743.119
978.75	1734.5115
979	1725.904
979.25	1719.979
979.5	1714.054
979.75	1708.129
980	1702.204
980.25	1694.429
980.5	1686.654
980.75	1678.879
981	1671.104
981.25	1663.7465
981.5	1656.389
981.75	1649.0315
982	1641.674
982.25	1631.074
982.5	1620.474
982.75	1609.874
983	1599.274
983.25	1589.3715
983.5	1579.469
983.75	1569.5665
984	1559.664
984.25	1548.509
984.5	1537.354
