Wavelength	Intensity
708.25	495.663
708.5	495.568
708.75	495.473
709	495.378
709.25	487.6105
709.5	479.843
709.75	472.0755
710	464.308
710.25	467.4905
710.5	470.673
710.75	473.8555
711	477.038
711.25	474.603
711.5	472.168
711.75	469.733
712	467.298
712.25	465.613
712.5	463.928
712.75	462.243
713	460.558
713.25	458.4055
713.5	456.253
713.75	454.1005
714	451.948
714.25	447.923
714.5	443.898
714.75	439.873
715	435.848
715.25	433.978
715.5	432.108
715.75	430.238
716	428.368
716.25	427.4305
716.5	426.493
716.75	425.5555
717	424.618
717.25	420.033
717.5	415.448
717.75	410.863
718	406.278
718.25	407.588
718.5	408.898
718.75	410.208
719	411.518
719.25	408.428
719.5	405.338
719.75	402.248
720	399.158
720.25	398.3155
720.5	397.473
720.75	396.6305
721	395.788
721.25	394.853
721.5	393.918
721.75	392.983
722	392.048
722.25	393.8255
722.5	395.603
722.75	397.3805
723	399.158
723.25	394.3855
723.5	389.613
723.75	384.8405
724	380.068
724.25	380.1605
724.5	380.253
724.75	380.3455
725	380.438
725.25	380.438
725.5	380.438
725.75	380.438
726	380.438
726.25	383.9955
726.5	387.553
726.75	391.1105
727	394.668
727.25	393.8255
727.5	392.983
727.75	392.1405
728	391.298
728.25	394.8555
728.5	398.413
728.75	401.9705
729	405.528
729.25	410.0205
729.5	414.513
729.75	419.0055
730	423.498
730.25	423.73175
730.5	423.9655
730.75	424.19925
731	424.433
731.25	424.66675
731.5	424.9005
731.75	425.13425
732	425.368
732.25	429.113
732.5	432.858
732.75	436.603
733	440.348
733.25	444.0905
733.5	447.833
733.75	451.5755
734	455.318
734.25	459.1555
734.5	462.993
734.75	466.8305
735	470.668
735.25	480.403
735.5	490.138
735.75	499.873
736	509.608
736.25	511.1055
736.5	512.603
736.75	514.1005
737	515.598
737.25	525.5205
737.5	535.443
737.75	545.3655
738	555.288
738.25	560.998
738.5	566.708
738.75	572.418
739	578.128
739.25	587.9555
739.5	597.783
739.75	607.6105
740	617.438
740.25	622.3055
740.5	627.173
740.75	632.0405
741	636.908
741.25	646.3605
741.5	655.813
741.75	665.2655
742	674.718
742.25	685.388
742.5	696.058
742.75	706.728
743	717.398
743.25	728.3505
743.5	739.303
743.75	750.2555
744	761.208
744.25	768.3205
744.5	775.433
744.75	782.5455
745	789.658
745.25	804.728
745.5	819.798
745.75	834.868
746	849.938
746.25	861.543
746.5	873.148
746.75	884.753
747	896.358
747.25	910.2105
747.5	924.063
747.75	937.9155
748	951.768
748.25	964.4055
748.5	977.043
748.75	989.6805
749	1002.318
749.25	1020.1005
749.5	1037.883
749.75	1055.6655
750	1073.448
750.25	1087.208
750.5	1100.968
750.75	1114.728
751	1128.488
751.25	1150.953
751.5	1173.418
751.75	1195.883
752	1218.348
752.25	1233.4155
752.5	1248.483
752.75	1263.5505
753	1278.618
753.25	1300.708
753.5	1322.798
753.75	1344.888
754	1366.978
754.25	1384.483
754.5	1401.988
754.75	1419.493
755	1436.998
755.25	1460.1155
755.5	1483.233
755.75	1506.3505
756	1529.468
756.25	1543.603
756.5	1557.738
756.75	1571.873
757	1586.008
757.25	1612.028
757.5	1638.048
757.75	1664.068
758	1690.088
758.25	1707.498
758.5	1724.908
758.75	1742.318
759	1759.728
759.25	1781.6305
759.5	1803.533
759.75	1825.4355
760	1847.338
760.25	1863.623
760.5	1879.908
760.75	1896.193
761	1912.478
761.25	1932.228
761.5	1951.978
761.75	1971.728
762	1991.478
762.25	2004.3955
762.5	2017.313
762.75	2030.2305
763	2043.148
763.25	2061.9605
763.5	2080.773
763.75	2099.5855
764	2118.398
764.25	2128.508
764.5	2138.618
764.75	2148.728
765	2158.838
765.25	2171.848
765.5	2184.858
765.75	2197.868
766	2210.878
766.25	2214.0605
766.5	2217.243
766.75	2220.4255
767	2223.608
767.25	2231.938
767.5	2240.268
767.75	2248.598
768	2256.928
768.25	2258.7055
768.5	2260.483
768.75	2262.2605
769	2264.038
769.25	2267.688
769.5	2271.338
769.75	2274.988
770	2278.638
770.25	2278.77925
770.5	2278.9205
770.75	2279.06175
771	2279.203
771.25	2279.34425
771.5	2279.4855
771.75	2279.62675
772	2279.768
772.25	2278.738
772.5	2277.708
772.75	2276.678
773	2275.648
773.25	2274.1505
773.5	2272.653
773.75	2271.1555
774	2269.658
774.25	2264.5105
774.5	2259.363
774.75	2254.2155
775	2249.068
775.25	2239.4255
775.5	2229.783
775.75	2220.1405
776	2210.498
776.25	2206.7555
776.5	2203.013
776.75	2199.2705
777	2195.528
777.25	2182.3305
777.5	2169.133
777.75	2155.9355
778	2142.738
778.25	2131.1305
778.5	2119.523
778.75	2107.9155
779	2096.308
779.25	2078.898
779.5	2061.488
779.75	2044.078
780	2026.668
780.25	2018.1505
780.5	2009.633
780.75	2001.1155
781	1992.598
781.25	1973.7855
781.5	1954.973
781.75	1936.1605
782	1917.348
782.25	1900.5005
782.5	1883.653
782.75	1866.8055
783	1849.958
783.25	1829.3655
783.5	1808.773
783.75	1788.1805
784	1767.588
784.25	1750.7405
784.5	1733.893
784.75	1717.0455
785	1700.198
785.25	1677.173
785.5	1654.148
785.75	1631.123
786	1608.098
786.25	1595.5555
786.5	1583.013
786.75	1570.4705
787	1557.928
787.25	1534.058
787.5	1510.188
787.75	1486.318
788	1462.448
788.25	1447.0055
788.5	1431.563
788.75	1416.1205
789	1400.678
789.25	1379.523
789.5	1358.368
789.75	1337.213
790	1316.058
790.25	1302.5805
790.5	1289.103
790.75	1275.6255
791	1262.148
791.25	1244.833
791.5	1227.518
791.75	1210.203
792	1192.888
792.25	1180.438
792.5	1167.988
792.75	1155.538
793	1143.088
793.25	1128.2055
793.5	1113.323
793.75	1098.4405
794	1083.558
794.25	1075.323
794.5	1067.088
794.75	1058.853
795	1050.618
795.25	1038.7305
795.5	1026.843
795.75	1014.9555
796	1003.068
796.25	1000.8205
796.5	998.573
796.75	996.3255
797	994.078
797.25	986.028
797.5	977.978
797.75	969.928
798	961.878
798.25	958.323
798.5	954.768
798.75	951.213
799	947.658
799.25	940.8255
799.5	933.993
799.75	927.1605
800	920.328
800.25	923.228
800.5	926.128
800.75	929.028
801	931.928
801.25	927.343
801.5	922.758
801.75	918.173
802	913.588
802.25	914.0555
802.5	914.523
802.75	914.9905
803	915.458
803.25	914.8955
803.5	914.333
803.75	913.7705
804	913.208
804.25	915.173
804.5	917.138
804.75	919.103
805	921.068
805.25	919.853
805.5	918.638
805.75	917.423
806	916.208
806.25	922.478
806.5	928.748
806.75	935.018
807	941.288
807.25	942.8805
807.5	944.473
807.75	946.0655
808	947.658
808.25	956.4555
808.5	965.253
808.75	974.0505
809	982.848
809.25	984.158
809.5	985.468
809.75	986.778
810	988.088
810.25	995.9505
810.5	1003.813
810.75	1011.6755
811	1019.538
811.25	1023.188
811.5	1026.838
811.75	1030.488
812	1034.138
812.25	1038.258
812.5	1042.378
812.75	1046.498
813	1050.618
813.25	1055.7655
813.5	1060.913
813.75	1066.0605
814	1071.208
814.25	1076.168
814.5	1081.128
814.75	1086.088
815	1091.048
815.25	1090.67425
815.5	1090.3005
815.75	1089.92675
816	1089.553
816.25	1089.17925
816.5	1088.8055
816.75	1088.43175
817	1088.058
817.25	1093.5805
817.5	1099.103
817.75	1104.6255
818	1110.148
818.25	1110.333
818.5	1110.518
818.75	1110.703
819	1110.888
819.25	1116.693
819.5	1122.498
819.75	1128.303
820	1134.108
820.25	1132.798
820.5	1131.488
820.75	1130.178
821	1128.868
821.25	1128.118
821.5	1127.368
821.75	1126.618
822	1125.868
822.25	1124.558
822.5	1123.248
822.75	1121.938
823	1120.628
823.25	1125.028
823.5	1129.428
823.75	1133.828
824	1138.228
824.25	1135.6055
824.5	1132.983
824.75	1130.3605
825	1127.738
825.25	1127.2705
825.5	1126.803
825.75	1126.3355
826	1125.868
826.25	1121.7505
826.5	1117.633
826.75	1113.5155
827	1109.398
827.25	1109.398
827.5	1109.398
827.75	1109.398
828	1109.398
828.25	1106.028
828.5	1102.658
828.75	1099.288
829	1095.918
829.25	1092.7355
829.5	1089.553
829.75	1086.3705
830	1083.188
830.25	1079.538
830.5	1075.888
830.75	1072.238
831	1068.588
831.25	1063.533
831.5	1058.478
831.75	1053.423
832	1048.368
832.25	1044.8105
832.5	1041.253
832.75	1037.6955
833	1034.138
833.25	1029.553
833.5	1024.968
833.75	1020.383
834	1015.798
834.25	1011.3055
834.5	1006.813
834.75	1002.3205
835	997.828
835.25	989.5905
835.5	981.353
835.75	973.1155
836	964.878
836.25	958.7005
836.5	952.523
836.75	946.3455
837	940.168
837.25	935.863
837.5	931.558
837.75	927.253
838	922.948
838.25	918.268
838.5	913.588
838.75	908.908
839	904.228
839.25	896.553
839.5	888.878
839.75	881.203
840	873.528
840.25	868.1905
840.5	862.853
840.75	857.5155
841	852.178
841.25	847.313
841.5	842.448
841.75	837.583
842	832.718
842.25	825.8855
842.5	819.053
842.75	812.2205
843	805.388
843.25	799.303
843.5	793.218
843.75	787.133
844	781.048
844.25	777.2105
844.5	773.373
844.75	769.5355
845	765.698
845.25	761.393
845.5	757.088
845.75	752.783
846	748.478
846.25	743.8905
846.5	739.303
846.75	734.7155
847	730.128
847.25	725.168
847.5	720.208
847.75	715.248
848	710.288
848.25	707.198
848.5	704.108
848.75	701.018
849	697.928
849.25	694.653
849.5	691.378
849.75	688.103
850	684.828
850.25	678.838
850.5	672.848
850.75	666.858
851	660.868
851.25	656.468
851.5	652.068
851.75	647.668
852	643.268
852.25	643.1755
852.5	643.083
852.75	642.9905
853	642.898
853.25	640.088
853.5	637.278
853.75	634.468
854	631.658
854.25	628.1955
854.5	624.733
854.75	621.2705
855	617.808
855.25	615.843
855.5	613.878
855.75	611.913
856	609.948
856.25	607.233
856.5	604.518
856.75	601.803
857	599.088
857.25	596.6555
857.5	594.223
857.75	591.7905
858	589.358
858.25	586.7355
858.5	584.113
858.75	581.4905
859	578.868
859.25	577.7455
859.5	576.623
859.75	575.5005
860	574.378
860.25	572.038
860.5	569.698
860.75	567.358
861	565.018
861.25	562.1155
861.5	559.213
861.75	556.3105
862	553.408
862.25	552.193
862.5	550.978
862.75	549.763
863	548.548
863.25	547.9855
863.5	547.423
863.75	546.8605
864	546.298
864.25	546.4855
864.5	546.673
864.75	546.8605
865	547.048
865.25	547.048
865.5	547.048
865.75	547.048
866	547.048
866.25	546.018
866.5	544.988
866.75	543.958
867	542.928
867.25	547.608
867.5	552.288
867.75	556.968
868	561.648
868.25	558.8405
868.5	556.033
868.75	553.2255
869	550.418
869.25	555.8455
869.5	561.273
869.75	566.7005
870	572.128
870.25	571.09925
870.5	570.0705
870.75	569.04175
871	568.013
871.25	566.98425
871.5	565.9555
871.75	564.92675
872	563.898
872.25	566.4255
872.5	568.953
872.75	571.4805
873	574.008
873.25	576.908
873.5	579.808
873.75	582.708
874	585.608
874.25	588.603
874.5	591.598
874.75	594.593
875	597.588
875.25	602.363
875.5	607.138
875.75	611.913
876	616.688
876.25	621.5555
876.5	626.423
876.75	631.2905
877	636.158
877.25	641.5855
877.5	647.013
877.75	652.4405
878	657.868
878.25	662.0805
878.5	666.293
878.75	670.5055
879	674.718
879.25	682.5805
879.5	690.443
879.75	698.3055
880	706.168
880.25	710.3805
880.5	714.593
880.75	718.8055
881	723.018
881.25	727.2305
881.5	731.443
881.75	735.6555
882	739.868
882.25	748.5705
882.5	757.273
882.75	765.9755
883	774.678
883.25	780.2955
883.5	785.913
883.75	791.5305
884	797.148
884.25	806.413
884.5	815.678
884.75	824.943
885	834.208
885.25	838.328
885.5	842.448
885.75	846.568
886	850.688
886.25	862.948
886.5	875.208
886.75	887.468
887	899.728
887.25	901.2255
887.5	902.723
887.75	904.2205
888	905.718
888.25	915.3605
888.5	925.003
888.75	934.6455
889	944.288
889.25	949.3405
889.5	954.393
889.75	959.4455
890	964.498
890.25	971.8005
890.5	979.103
890.75	986.4055
891	993.708
891.25	999.8855
891.5	1006.063
891.75	1012.2405
892	1018.418
892.25	1026.2805
892.5	1034.143
892.75	1042.0055
893	1049.868
893.25	1052.3955
893.5	1054.923
893.75	1057.4505
894	1059.978
894.25	1068.963
894.5	1077.948
894.75	1086.933
895	1095.918
895.25	1098.3505
895.5	1100.783
895.75	1103.2155
896	1105.648
896.25	1113.043
896.5	1120.438
896.75	1127.833
897	1135.228
897.25	1137.193
897.5	1139.158
897.75	1141.123
898	1143.088
898.25	1147.9555
898.5	1152.823
898.75	1157.6905
899	1162.558
899.25	1163.0255
899.5	1163.493
899.75	1163.9605
900	1164.428
900.25	1172.0105
900.5	1179.593
900.75	1187.1755
901	1194.758
901.25	1194.758
901.5	1194.758
901.75	1194.758
902	1194.758
902.25	1201.498
902.5	1208.238
902.75	1214.978
903	1221.718
903.25	1221.998
903.5	1222.278
903.75	1222.558
904	1222.838
904.25	1223.118
904.5	1223.398
904.75	1223.678
905	1223.958
905.25	1225.643
905.5	1227.328
905.75	1229.013
906	1230.698
906.25	1237.5305
906.5	1244.363
906.75	1251.1955
907	1258.028
907.25	1254.378
907.5	1250.728
907.75	1247.078
908	1243.428
908.25	1244.458
908.5	1245.488
908.75	1246.518
909	1247.548
909.25	1246.798
909.5	1246.048
909.75	1245.298
910	1244.548
910.25	1241.368
910.5	1238.188
910.75	1235.008
911	1231.828
911.25	1234.073
911.5	1236.318
911.75	1238.563
912	1240.808
912.25	1238.468
912.5	1236.128
912.75	1233.788
913	1231.448
913.25	1227.703
913.5	1223.958
913.75	1220.213
914	1216.468
914.25	1214.128
914.5	1211.788
914.75	1209.448
915	1207.108
915.25	1199.433
915.5	1191.758
915.75	1184.083
916	1176.408
916.25	1176.9705
916.5	1177.533
916.75	1178.0955
917	1178.658
917.25	1170.8905
917.5	1163.123
917.75	1155.3555
918	1147.588
918.25	1147.6805
918.5	1147.773
918.75	1147.8655
919	1147.958
919.25	1139.533
919.5	1131.108
919.75	1122.683
920	1114.258
920.25	1113.698
920.5	1113.138
920.75	1112.578
921	1112.018
921.25	1105.278
921.5	1098.538
921.75	1091.798
922	1085.058
922.25	1080.378
922.5	1075.698
922.75	1071.018
923	1066.338
923.25	1060.1605
923.5	1053.983
923.75	1047.8055
924	1041.628
924.25	1036.1055
924.5	1030.583
924.75	1025.0605
925	1019.538
925.25	1016.168
925.5	1012.798
925.75	1009.428
926	1006.058
926.25	998.9455
926.5	991.833
926.75	984.7205
927	977.608
927.25	971.3355
927.5	965.063
927.75	958.7905
928	952.518
928.25	945.1255
928.5	937.733
928.75	930.3405
929	922.948
929.25	916.9555
929.5	910.963
929.75	904.9705
930	898.978
930.25	892.988
930.5	886.998
930.75	881.008
931	875.018
931.25	868.8405
931.5	862.663
931.75	856.4855
932	850.308
932.25	843.8505
932.5	837.393
932.75	830.9355
933	824.478
933.25	817.083
933.5	809.688
933.75	802.293
934	794.898
934.25	791.1555
934.5	787.413
934.75	783.6705
935	779.928
935.25	773.0005
935.5	766.073
935.75	759.1455
936	752.218
936.25	747.163
936.5	742.108
936.75	737.053
937	731.998
937.25	724.5105
937.5	717.023
937.75	709.5355
938	702.048
938.25	700.1755
938.5	698.303
938.75	696.4305
939	694.558
939.25	688.4755
939.5	682.393
939.75	676.3105
940	670.228
940.25	666.108
940.5	661.988
940.75	657.868
941	653.748
941.25	648.133
941.5	642.518
941.75	636.903
942	631.288
942.25	629.4155
942.5	627.543
942.75	625.6705
943	623.798
943.25	619.868
943.5	615.938
943.75	612.008
944	608.078
944.25	606.2055
944.5	604.333
944.75	602.4605
945	600.588
945.25	600.213
945.5	599.838
945.75	599.463
946	599.088
946.25	598.99425
946.5	598.9005
946.75	598.80675
947	598.713
947.25	598.61925
947.5	598.5255
947.75	598.43175
948	598.338
948.25	593.658
948.5	588.978
948.75	584.298
949	579.618
949.25	580.5555
949.5	581.493
949.75	582.4305
950	583.368
950.25	582.5255
950.5	581.683
950.75	580.8405
951	579.998
951.25	578.968
951.5	577.938
951.75	576.908
952	575.878
952.25	574.3805
952.5	572.883
952.75	571.3855
953	569.888
953.25	570.448
953.5	571.008
953.75	571.568
954	572.128
954.25	572.503
954.5	572.878
954.75	573.253
955	573.628
955.25	574.5655
955.5	575.503
955.75	576.4405
956	577.378
956.25	578.4055
956.5	579.433
956.75	580.4605
957	581.488
957.25	579.523
957.5	577.558
957.75	575.593
958	573.628
958.25	573.628
958.5	573.628
958.75	573.628
959	573.628
959.25	576.063
959.5	578.498
959.75	580.933
960	583.368
960.25	584.303
960.5	585.238
960.75	586.173
961	587.108
961.25	586.828
961.5	586.548
961.75	586.268
962	585.988
962.25	589.543
962.5	593.098
962.75	596.653
963	600.208
963.25	599.7405
963.5	599.273
963.75	598.8055
964	598.338
964.25	598.713
964.5	599.088
964.75	599.463
965	599.838
965.25	600.493
965.5	601.148
965.75	601.803
966	602.458
966.25	602.833
966.5	603.208
966.75	603.583
967	603.958
967.25	605.548
967.5	607.138
967.75	608.728
968	610.318
968.25	610.973
968.5	611.628
968.75	612.283
969	612.938
969.25	613.408
969.5	613.878
969.75	614.348
970	614.818
970.25	614.6305
970.5	614.443
970.75	614.2555
971	614.068
971.25	612.1005
971.5	610.133
971.75	608.1655
972	606.198
972.25	606.7605
972.5	607.323
972.75	607.8855
973	608.448
973.25	609.0105
973.5	609.573
973.75	610.1355
974	610.698
974.25	611.4455
974.5	612.193
974.75	612.9405
975	613.688
975.25	611.1605
975.5	608.633
975.75	606.1055
976	603.578
976.25	604.8905
976.5	606.203
976.75	607.5155
977	608.828
977.25	608.5455
977.5	608.263
977.75	607.9805
978	607.698
978.25	601.708
978.5	595.718
978.75	589.728
979	583.738
979.25	587.2005
979.5	590.663
979.75	594.1255
980	597.588
980.25	592.0655
980.5	586.543
980.75	581.0205
981	575.498
981.25	576.9955
981.5	578.493
981.75	579.9905
982	581.488
982.25	580.4605
982.5	579.433
982.75	578.4055
983	577.378
