Wavelength	Intensity
619	293.774
619.25	292.754
619.5	291.734
619.75	290.714
620	289.694
620.25	290.2265
620.5	290.759
620.75	291.2915
621	291.824
621.25	291.9565
621.5	292.089
621.75	292.2215
622	292.354
622.25	293.109
622.5	293.864
622.75	294.619
623	295.374
623.25	294.219
623.5	293.064
623.75	291.909
624	290.754
624.25	290.0015
624.5	289.249
624.75	288.4965
625	287.744
625.25	288.8965
625.5	290.049
625.75	291.2015
626	292.354
626.25	290.7115
626.5	289.069
626.75	287.4265
627	285.784
627.25	284.854
627.5	283.924
627.75	282.994
628	282.064
628.25	282.019
628.5	281.974
628.75	281.929
629	281.884
629.25	280.6865
629.5	279.489
629.75	278.2915
630	277.094
630.25	277.049
630.5	277.004
630.75	276.959
631	276.914
631.25	275.8715
631.5	274.829
631.75	273.7865
632	272.744
632.25	271.7015
632.5	270.659
632.75	269.6165
633	268.574
633.25	268.7515
633.5	268.929
633.75	269.1065
634	269.284
634.25	267.689
634.5	266.094
634.75	264.499
635	262.904
635.25	261.9265
635.5	260.949
635.75	259.9715
636	258.994
636.25	257.1765
636.5	255.359
636.75	253.5415
637	251.724
637.25	250.7915
637.5	249.859
637.75	248.9265
638	247.994
638.25	246.619
638.5	245.244
638.75	243.869
639	242.494
639.25	242.0515
639.5	241.609
639.75	241.1665
640	240.724
640.25	239.659
640.5	238.594
640.75	237.529
641	236.464
641.25	234.6015
641.5	232.739
641.75	230.8765
642	229.014
642.25	228.659
642.5	228.304
642.75	227.949
643	227.594
643.25	226.484
643.5	225.374
643.75	224.264
644	223.154
644.25	223.154
644.5	223.154
644.75	223.154
645	223.154
645.25	222.0465
645.5	220.939
645.75	219.8315
646	218.724
646.25	219.4765
646.5	220.229
646.75	220.9815
647	221.734
647.25	221.9565
647.5	222.179
647.75	222.4015
648	222.624
648.25	223.379
648.5	224.134
648.75	224.889
649	225.644
649.25	226.309
649.5	226.974
649.75	227.639
650	228.304
650.25	227.504
650.5	226.704
650.75	225.904
651	225.104
651.25	225.9465
651.5	226.789
651.75	227.6315
652	228.474
652.25	230.4265
652.5	232.379
652.75	234.3315
653	236.284
653.25	236.5515
653.5	236.819
653.75	237.0865
654	237.354
654.25	238.684
654.5	240.014
654.75	241.344
655	242.674
655.25	242.8515
655.5	243.029
655.75	243.2065
656	243.384
656.25	246.3115
656.5	249.239
656.75	252.1665
657	255.094
657.25	257.3115
657.5	259.529
657.75	261.7465
658	263.964
658.25	265.029
658.5	266.094
658.75	267.159
659	268.224
659.25	269.7765
659.5	271.329
659.75	272.8815
660	274.434
660.25	275.499
660.5	276.564
660.75	277.629
661	278.694
661.25	280.689
661.5	282.684
661.75	284.679
662	286.674
662.25	287.14025
662.5	287.6065
662.75	288.07275
663	288.539
663.25	289.00525
663.5	289.4715
663.75	289.93775
664	290.404
664.25	291.999
664.5	293.594
664.75	295.189
665	296.784
665.25	297.0515
665.5	297.319
665.75	297.5865
666	297.854
666.25	299.3615
666.5	300.869
666.75	302.3765
667	303.884
667.25	304.684
667.5	305.484
667.75	306.284
668	307.084
668.25	307.1715
668.5	307.259
668.75	307.3465
669	307.434
669.25	309.784
669.5	312.134
669.75	314.484
670	316.834
670.25	315.6365
670.5	314.439
670.75	313.2415
671	312.044
671.25	313.5965
671.5	315.149
671.75	316.7015
672	318.254
672.25	319.674
672.5	321.094
672.75	322.514
673	323.934
673.25	323.0915
673.5	322.249
673.75	321.4065
674	320.564
674.25	319.3665
674.5	318.169
674.75	316.9715
675	315.774
675.25	316.5715
675.5	317.369
675.75	318.1665
676	318.964
676.25	319.674
676.5	320.384
676.75	321.094
677	321.804
677.25	320.829
677.5	319.854
677.75	318.879
678	317.904
678.25	317.594
678.5	317.284
678.75	316.974
679	316.664
679.25	317.0615
679.5	317.459
679.75	317.8565
680	318.254
680.25	315.814
680.5	313.374
680.75	310.934
681	308.494
681.25	308.629
681.5	308.764
681.75	308.899
682	309.034
682.25	308.0565
682.5	307.079
682.75	306.1015
683	305.124
683.25	303.9715
683.5	302.819
683.75	301.6665
684	300.514
684.25	300.159
684.5	299.804
684.75	299.449
685	299.094
685.25	299.5815
685.5	300.069
685.75	300.5565
686	301.044
686.25	300.824
686.5	300.604
686.75	300.384
687	300.164
687.25	299.5415
687.5	298.919
687.75	298.2965
688	297.674
688.25	298.2065
688.5	298.739
688.75	299.2715
689	299.804
689.25	298.429
689.5	297.054
689.75	295.679
690	294.304
690.25	293.639
690.5	292.974
690.75	292.309
691	291.644
691.25	293.729
691.5	295.814
691.75	297.899
692	299.984
692.25	299.229
692.5	298.474
692.75	297.719
693	296.964
693.25	297.8965
693.5	298.829
693.75	299.7615
694	300.694
694.25	300.294
694.5	299.894
694.75	299.494
695	299.094
695.25	299.2715
695.5	299.449
695.75	299.6265
696	299.804
696.25	299.9815
696.5	300.159
696.75	300.3365
697	300.514
697.25	300.3365
697.5	300.159
697.75	299.9815
698	299.804
698.25	300.3365
698.5	300.869
698.75	301.4015
699	301.934
699.25	301.4465
699.5	300.959
699.75	300.4715
700	299.984
700.25	299.4515
700.5	298.919
700.75	298.3865
701	297.854
701.25	298.4315
701.5	299.009
701.75	299.5865
702	300.164
702.25	299.1415
702.5	298.119
702.75	297.0965
703	296.074
703.25	297.0065
703.5	297.939
703.75	298.8715
704	299.804
704.25	299.6265
704.5	299.449
704.75	299.2715
705	299.094
705.25	297.9415
705.5	296.789
705.75	295.6365
706	294.484
706.25	295.859
706.5	297.234
706.75	298.609
707	299.984
707.25	298.4765
707.5	296.969
707.75	295.4615
708	293.954
708.25	294.174
708.5	294.394
708.75	294.614
709	294.834
709.25	293.104
709.5	291.374
709.75	289.644
710	287.914
710.25	288.1365
710.5	288.359
710.75	288.5815
711	288.804
711.25	287.429
711.5	286.054
711.75	284.679
712	283.304
712.25	282.5065
712.5	281.709
712.75	280.9115
713	280.114
713.25	280.469
713.5	280.824
713.75	281.179
714	281.534
714.25	279.4915
714.5	277.449
714.75	275.4065
715	273.364
715.25	271.5465
715.5	269.729
715.75	267.9115
716	266.094
716.25	267.114
716.5	268.134
716.75	269.154
717	270.174
717.25	267.5565
717.5	264.939
717.75	262.3215
718	259.704
718.25	259.659
718.5	259.614
718.75	259.569
719	259.524
719.25	259.304
719.5	259.084
719.75	258.864
720	258.644
720.25	256.514
720.5	254.384
720.75	252.254
721	250.124
721.25	250.6115
721.5	251.099
721.75	251.5865
722	252.074
722.25	252.2965
722.5	252.519
722.75	252.7415
723	252.964
723.25	251.3665
723.5	249.769
723.75	248.1715
724	246.574
724.25	246.7065
724.5	246.839
724.75	246.9715
725	247.104
725.25	246.9715
725.5	246.839
725.75	246.7065
726	246.574
726.25	246.1315
726.5	245.689
726.75	245.2465
727	244.804
727.25	247.2865
727.5	249.769
727.75	252.2515
728	254.734
728.25	256.864
728.5	258.994
728.75	261.124
729	263.254
729.25	263.0315
729.5	262.809
729.75	262.5865
730	262.364
730.25	263.89525
730.5	265.4265
730.75	266.95775
731	268.489
731.25	270.02025
731.5	271.5515
731.75	273.08275
732	274.614
732.25	274.7915
732.5	274.969
732.75	275.1465
733	275.324
733.25	277.584
733.5	279.844
733.75	282.104
734	284.364
734.25	287.7815
734.5	291.199
734.75	294.6165
735	298.034
735.25	300.6065
735.5	303.179
735.75	305.7515
736	308.324
736.25	309.4315
736.5	310.539
736.75	311.6465
737	312.754
737.25	316.4365
737.5	320.119
737.75	323.8015
738	327.484
738.25	330.6765
738.5	333.869
738.75	337.0615
739	340.254
739.25	343.6265
739.5	346.999
739.75	350.3715
740	353.744
740.25	357.2915
740.5	360.839
740.75	364.3865
741	367.934
741.25	371.704
741.5	375.474
741.75	379.244
742	383.014
742.25	386.474
742.5	389.934
742.75	393.394
743	396.854
743.25	402.2215
743.5	407.589
743.75	412.9565
744	418.324
744.25	420.9415
744.5	423.559
744.75	426.1765
745	428.794
745.25	433.584
745.5	438.374
745.75	443.164
746	447.954
746.25	452.434
746.5	456.914
746.75	461.394
747	465.874
747.25	470.044
747.5	474.214
747.75	478.384
748	482.554
748.25	485.704
748.5	488.854
748.75	492.004
749	495.154
749.25	501.8515
749.5	508.549
749.75	515.2465
750	521.944
750.25	525.3165
750.5	528.689
750.75	532.0615
751	535.434
751.25	536.9415
751.5	538.449
751.75	539.9565
752	541.464
752.25	547.629
752.5	553.794
752.75	559.959
753	566.124
753.25	570.914
753.5	575.704
753.75	580.494
754	585.284
754.25	586.439
754.5	587.594
754.75	588.749
755	589.904
755.25	594.1165
755.5	598.329
755.75	602.5415
756	606.754
756.25	610.169
756.5	613.584
756.75	616.999
757	620.414
757.25	622.234
757.5	624.054
757.75	625.874
758	627.694
758.25	630.489
758.5	633.284
758.75	636.079
759	638.874
759.25	641.579
759.5	644.284
759.75	646.989
760	649.694
760.25	651.424
760.5	653.154
760.75	654.884
761	656.614
761.25	659.319
761.5	662.024
761.75	664.729
762	667.434
762.25	668.3665
762.5	669.299
762.75	670.2315
763	671.164
763.25	671.3415
763.5	671.519
763.75	671.6965
764	671.874
764.25	671.829
764.5	671.784
764.75	671.739
765	671.694
765.25	672.5365
765.5	673.379
765.75	674.2215
766	675.064
766.25	672.759
766.5	670.454
766.75	668.149
767	665.844
767.25	666.9065
767.5	667.969
767.75	669.0315
768	670.094
768.25	668.2315
768.5	666.369
768.75	664.5065
769	662.644
769.25	661.314
769.5	659.984
769.75	658.654
770	657.324
770.25	656.659
770.5	655.994
770.75	655.329
771	654.664
771.25	653.999
771.5	653.334
771.75	652.669
772	652.004
772.25	650.894
772.5	649.784
772.75	648.674
773	647.564
773.25	645.879
773.5	644.194
773.75	642.509
774	640.824
774.25	639.449
774.5	638.074
774.75	636.699
775	635.324
775.25	631.2865
775.5	627.249
775.75	623.2115
776	619.174
776.25	617.2215
776.5	615.269
776.75	613.3165
777	611.364
777.25	610.9665
777.5	610.569
777.75	610.1715
778	609.774
778.25	607.244
778.5	604.714
778.75	602.184
779	599.654
779.25	596.594
779.5	593.534
779.75	590.474
780	587.414
780.25	586.349
780.5	585.284
780.75	584.219
781	583.154
781.25	579.9615
781.5	576.769
781.75	573.5765
782	570.384
782.25	569.1415
782.5	567.899
782.75	566.6565
783	565.414
783.25	561.7765
783.5	558.139
783.75	554.5015
784	550.864
784.25	550.289
784.5	549.714
784.75	549.139
785	548.564
785.25	546.2115
785.5	543.859
785.75	541.5065
786	539.154
786.25	537.3365
786.5	535.519
786.75	533.7015
787	531.884
787.25	529.9315
787.5	527.979
787.75	526.0265
788	524.074
788.25	522.6115
788.5	521.149
788.75	519.6865
789	518.224
789.25	517.734
789.5	517.244
789.75	516.754
790	516.264
790.25	516.1315
790.5	515.999
790.75	515.8665
791	515.734
791.25	513.7815
791.5	511.829
791.75	509.8765
792	507.924
792.25	508.4565
792.5	508.989
792.75	509.5215
793	510.054
793.25	509.5215
793.5	508.989
793.75	508.4565
794	507.924
794.25	508.724
794.5	509.524
794.75	510.324
795	511.124
795.25	513.7415
795.5	516.359
795.75	518.9765
796	521.594
796.25	524.254
796.5	526.914
796.75	529.574
797	532.234
797.25	533.964
797.5	535.694
797.75	537.424
798	539.154
798.25	542.614
798.5	546.074
798.75	549.534
799	552.994
799.25	555.6565
799.5	558.319
799.75	560.9815
800	563.644
800.25	570.0315
800.5	576.419
800.75	582.8065
801	589.194
801.25	594.384
801.5	599.574
801.75	604.764
802	609.954
802.25	615.2315
802.5	620.509
802.75	625.7865
803	631.064
803.25	636.3415
803.5	641.619
803.75	646.8965
804	652.174
804.25	661.579
804.5	670.984
804.75	680.389
805	689.794
805.25	696.1365
805.5	702.479
805.75	708.8215
806	715.164
806.25	724.124
806.5	733.084
806.75	742.044
807	751.004
807.25	759.4765
807.5	767.949
807.75	776.4215
808	784.894
808.25	793.3215
808.5	801.749
808.75	810.1765
809	818.604
809.25	825.569
809.5	832.534
809.75	839.499
810	846.464
810.25	856.709
810.5	866.954
810.75	877.199
811	887.444
811.25	893.9215
811.5	900.399
811.75	906.8765
812	913.354
812.25	922.579
812.5	931.804
812.75	941.029
813	950.254
813.25	955.534
813.5	960.814
813.75	966.094
814	971.374
814.25	979.8465
814.5	988.319
814.75	996.7915
815	1005.264
815.25	1006.6165
815.5	1007.969
815.75	1009.3215
816	1010.674
816.25	1012.0265
816.5	1013.379
816.75	1014.7315
817	1016.084
817.25	1024.644
817.5	1033.204
817.75	1041.764
818	1050.324
818.25	1052.809
818.5	1055.294
818.75	1057.779
819	1060.264
819.25	1064.8765
819.5	1069.489
819.75	1074.1015
820	1078.714
820.25	1082.7515
820.5	1086.789
820.75	1090.8265
821	1094.864
821.25	1097.834
821.5	1100.804
821.75	1103.774
822	1106.744
822.25	1110.0265
822.5	1113.309
822.75	1116.5915
823	1119.874
823.25	1124.3115
823.5	1128.749
823.75	1133.1865
824	1137.624
824.25	1137.489
824.5	1137.354
824.75	1137.219
825	1137.084
825.25	1139.879
825.5	1142.674
825.75	1145.469
826	1148.264
826.25	1149.5065
826.5	1150.749
826.75	1151.9915
827	1153.234
827.25	1154.8315
827.5	1156.429
827.75	1158.0265
828	1159.624
828.25	1160.244
828.5	1160.864
828.75	1161.484
829	1162.104
829.25	1166.1865
829.5	1170.269
829.75	1174.3515
830	1178.434
830.25	1175.5065
830.5	1172.579
830.75	1169.6515
831	1166.724
831.25	1172.179
831.5	1177.634
831.75	1183.089
832	1188.544
832.25	1186.3715
832.5	1184.199
832.75	1182.0265
833	1179.854
833.25	1181.849
833.5	1183.844
833.75	1185.839
834	1187.834
834.25	1188.454
834.5	1189.074
834.75	1189.694
835	1190.314
835.25	1193.509
835.5	1196.704
835.75	1199.899
836	1203.094
836.25	1203.004
836.5	1202.914
836.75	1202.824
837	1202.734
837.25	1203.889
837.5	1205.044
837.75	1206.199
838	1207.354
838.25	1208.5065
838.5	1209.659
838.75	1210.8115
839	1211.964
839.25	1212.939
839.5	1213.914
839.75	1214.889
840	1215.864
840.25	1214.0015
840.5	1212.139
840.75	1210.2765
841	1208.414
841.25	1211.564
841.5	1214.714
841.75	1217.864
842	1221.014
842.25	1218.174
842.5	1215.334
842.75	1212.494
843	1209.654
843.25	1212.7165
843.5	1215.779
843.75	1218.8415
844	1221.904
844.25	1218.354
844.5	1214.804
844.75	1211.254
845	1207.704
845.25	1208.679
845.5	1209.654
845.75	1210.629
846	1211.604
846.25	1207.3465
846.5	1203.089
846.75	1198.8315
847	1194.574
847.25	1194.3515
847.5	1194.129
847.75	1193.9065
848	1193.684
848.25	1188.984
848.5	1184.284
848.75	1179.584
849	1174.884
849.25	1175.0165
849.5	1175.149
849.75	1175.2815
850	1175.414
850.25	1172.0415
850.5	1168.669
850.75	1165.2965
851	1161.924
851.25	1158.199
851.5	1154.474
851.75	1150.749
852	1147.024
852.25	1143.564
852.5	1140.104
852.75	1136.644
853	1133.184
853.25	1128.8815
853.5	1124.579
853.75	1120.2765
854	1115.974
854.25	1109.409
854.5	1102.844
854.75	1096.279
855	1089.714
855.25	1087.629
855.5	1085.544
855.75	1083.459
856	1081.374
856.25	1074.499
856.5	1067.624
856.75	1060.749
857	1053.874
857.25	1047.9315
857.5	1041.989
857.75	1036.0465
858	1030.104
858.25	1023.6715
858.5	1017.239
858.75	1010.8065
859	1004.374
859.25	997.144
859.5	989.914
859.75	982.684
860	975.454
860.25	967.114
860.5	958.774
860.75	950.434
861	942.094
861.25	937.214
861.5	932.334
861.75	927.454
862	922.574
862.25	915.1665
862.5	907.759
862.75	900.3515
863	892.944
863.25	885.494
863.5	878.044
863.75	870.594
864	863.144
864.25	856.444
864.5	849.744
864.75	843.044
865	836.344
865.25	832.0865
865.5	827.829
865.75	823.5715
866	819.314
866.25	812.5265
866.5	805.739
866.75	798.9515
867	792.164
867.25	789.904
867.5	787.644
867.75	785.384
868	783.124
868.25	779.174
868.5	775.224
868.75	771.274
869	767.324
869.25	766.394
869.5	765.464
869.75	764.534
870	763.604
870.25	762.4065
870.5	761.209
870.75	760.0115
871	758.814
871.25	757.6165
871.5	756.419
871.75	755.2215
872	754.024
872.25	755.5765
872.5	757.129
872.75	758.6815
873	760.234
873.25	758.769
873.5	757.304
873.75	755.839
874	754.374
874.25	758.4115
874.5	762.449
874.75	766.4865
875	770.524
875.25	770.079
875.5	769.634
875.75	769.189
876	768.744
876.25	773.314
876.5	777.884
876.75	782.454
877	787.024
877.25	792.259
877.5	797.494
877.75	802.729
878	807.964
878.25	811.734
878.5	815.504
878.75	819.274
879	823.044
879.25	828.6315
879.5	834.219
879.75	839.8065
880	845.394
880.25	852.359
880.5	859.324
880.75	866.289
881	873.254
881.25	879.9515
881.5	886.649
881.75	893.3465
882	900.044
882.25	908.2065
882.5	916.369
882.75	924.5315
883	932.694
883.25	940.854
883.5	949.014
883.75	957.174
884	965.334
884.25	975.6715
884.5	986.009
884.75	996.3465
885	1006.684
885.25	1012.804
885.5	1018.924
885.75	1025.044
886	1031.164
886.25	1043.274
886.5	1055.384
886.75	1067.494
887	1079.604
887.25	1086.079
887.5	1092.554
887.75	1099.029
888	1105.504
888.25	1116.7265
888.5	1127.949
888.75	1139.1715
889	1150.394
889.25	1161.174
889.5	1171.954
889.75	1182.734
890	1193.514
890.25	1204.159
890.5	1214.804
890.75	1225.449
891	1236.094
891.25	1242.259
891.5	1248.424
891.75	1254.589
892	1260.754
892.25	1269.759
892.5	1278.764
892.75	1287.769
893	1296.774
893.25	1304.094
893.5	1311.414
893.75	1318.734
894	1326.054
894.25	1336.254
894.5	1346.454
894.75	1356.654
895	1366.854
895.25	1371.6015
895.5	1376.349
895.75	1381.0965
896	1385.844
896.25	1394.449
896.5	1403.054
896.75	1411.659
897	1420.264
897.25	1424.079
897.5	1427.894
897.75	1431.709
898	1435.524
898.25	1444.529
898.5	1453.534
898.75	1462.539
899	1471.544
899.25	1474.604
899.5	1477.664
899.75	1480.724
900	1483.784
900.25	1488.7515
900.5	1493.719
900.75	1498.6865
901	1503.654
901.25	1506.2265
901.5	1508.799
901.75	1511.3715
902	1513.944
902.25	1518.779
902.5	1523.614
902.75	1528.449
903	1533.284
903.25	1534.4815
903.5	1535.679
903.75	1536.8765
904	1538.074
904.25	1541.7115
904.5	1545.349
904.75	1548.9865
905	1552.624
905.25	1552.4915
905.5	1552.359
905.75	1552.2265
906	1552.094
906.25	1553.869
906.5	1555.644
906.75	1557.419
907	1559.194
907.25	1556.8415
907.5	1554.489
907.75	1552.1365
908	1549.784
908.25	1552.934
908.5	1556.084
908.75	1559.234
909	1562.384
909.25	1556.839
909.5	1551.294
909.75	1545.749
910	1540.204
910.25	1540.159
910.5	1540.114
910.75	1540.069
911	1540.024
911.25	1534.8365
911.5	1529.649
911.75	1524.4615
912	1519.274
912.25	1517.189
912.5	1515.104
912.75	1513.019
913	1510.934
913.25	1503.304
913.5	1495.674
913.75	1488.044
914	1480.414
914.25	1476.334
914.5	1472.254
914.75	1468.174
915	1464.094
915.25	1455.8865
915.5	1447.679
915.75	1439.4715
916	1431.264
916.25	1427.9365
916.5	1424.609
916.75	1421.2815
917	1417.954
917.25	1409.9715
917.5	1401.989
917.75	1394.0065
918	1386.024
918.25	1379.014
918.5	1372.004
918.75	1364.994
919	1357.984
919.25	1351.109
919.5	1344.234
919.75	1337.359
920	1330.484
920.25	1323.344
920.5	1316.204
920.75	1309.064
921	1301.924
921.25	1292.609
921.5	1283.294
921.75	1273.979
922	1264.664
922.25	1260.3165
922.5	1255.969
922.75	1251.6215
923	1247.274
923.25	1237.959
923.5	1228.644
923.75	1219.329
924	1210.014
924.25	1204.469
924.5	1198.924
924.75	1193.379
925	1187.834
925.25	1178.3415
925.5	1168.849
925.75	1159.3565
926	1149.864
926.25	1144.054
926.5	1138.244
926.75	1132.434
927	1126.624
927.25	1118.1515
927.5	1109.679
927.75	1101.2065
928	1092.734
928.25	1088.4315
928.5	1084.129
928.75	1079.8265
929	1075.524
929.25	1067.229
929.5	1058.934
929.75	1050.639
930	1042.344
930.25	1034.669
930.5	1026.994
930.75	1019.319
931	1011.644
931.25	1004.369
931.5	997.094
931.75	989.819
932	982.544
932.25	976.069
932.5	969.594
932.75	963.119
933	956.644
933.25	948.794
933.5	940.944
933.75	933.094
934	925.244
934.25	922.9815
934.5	920.719
934.75	918.4565
935	916.194
935.25	909.539
935.5	902.884
935.75	896.229
936	889.574
936.25	886.6465
936.5	883.719
936.75	880.7915
937	877.864
937.25	872.009
937.5	866.154
937.75	860.299
938	854.444
938.25	853.469
938.5	852.494
938.75	851.519
939	850.544
939.25	845.044
939.5	839.544
939.75	834.044
940	828.544
940.25	829.4315
940.5	830.319
940.75	831.2065
941	832.094
941.25	830.8965
941.5	829.699
941.75	828.5015
942	827.304
942.25	826.9915
942.5	826.679
942.75	826.3665
943	826.054
943.25	827.9615
943.5	829.869
943.75	831.7765
944	833.684
944.25	835.3265
944.5	836.969
944.75	838.6115
945	840.254
945.25	842.1615
945.5	844.069
945.75	845.9765
946	847.884
946.25	850.72275
946.5	853.5615
946.75	856.40025
947	859.239
947.25	862.07775
947.5	864.9165
947.75	867.75525
948	870.594
948.25	872.899
948.5	875.204
948.75	877.509
949	879.814
949.25	886.024
949.5	892.234
949.75	898.444
950	904.654
950.25	910.864
950.5	917.074
950.75	923.284
951	929.494
951.25	935.5715
951.5	941.649
951.75	947.7265
952	953.804
952.25	959.749
952.5	965.694
952.75	971.639
953	977.584
953.25	986.5865
953.5	995.589
953.75	1004.5915
954	1013.594
954.25	1021.314
954.5	1029.034
954.75	1036.754
955	1044.474
955.25	1054.2315
955.5	1063.989
955.75	1073.7465
956	1083.504
956.25	1093.3965
956.5	1103.289
956.75	1113.1815
957	1123.074
957.25	1135.9365
957.5	1148.799
957.75	1161.6615
958	1174.524
958.25	1182.9965
958.5	1191.469
958.75	1199.9415
959	1208.414
959.25	1221.589
959.5	1234.764
959.75	1247.939
960	1261.114
960.25	1271.8915
960.5	1282.669
960.75	1293.4465
961	1304.224
961.25	1315.8915
961.5	1327.559
961.75	1339.2265
962	1350.894
962.25	1360.209
962.5	1369.524
962.75	1378.839
963	1388.154
963.25	1403.4565
963.5	1418.759
963.75	1434.0615
964	1449.364
964.25	1456.1065
964.5	1462.849
964.75	1469.5915
965	1476.334
965.25	1490.039
965.5	1503.744
965.75	1517.449
966	1531.154
966.25	1537.2765
966.5	1543.399
966.75	1549.5215
967	1555.644
967.25	1566.244
967.5	1576.844
967.75	1587.444
968	1598.044
968.25	1604.2115
968.5	1610.379
968.75	1616.5465
969	1622.714
969.25	1633.314
969.5	1643.914
969.75	1654.514
970	1665.114
970.25	1666.534
970.5	1667.954
970.75	1669.374
971	1670.794
971.25	1676.7815
971.5	1682.769
971.75	1688.7565
972	1694.744
972.25	1697.0515
972.5	1699.359
972.75	1701.6665
973	1703.974
973.25	1706.5915
973.5	1709.209
973.75	1711.8265
974	1714.444
974.25	1711.7815
974.5	1709.119
974.75	1706.4565
975	1703.794
975.25	1705.4365
975.5	1707.079
975.75	1708.7215
976	1710.364
976.25	1705.794
976.5	1701.224
976.75	1696.654
977	1692.084
977.25	1692.794
977.5	1693.504
977.75	1694.214
978	1694.924
978.25	1689.6015
978.5	1684.279
978.75	1678.9565
979	1673.634
979.25	1670.839
979.5	1668.044
979.75	1665.249
980	1662.454
980.25	1654.869
980.5	1647.284
980.75	1639.699
981	1632.114
981.25	1626.7015
981.5	1621.289
981.75	1615.8765
982	1610.464
982.25	1600.529
982.5	1590.594
982.75	1580.659
983	1570.724
983.25	1565.4015
983.5	1560.079
983.75	1554.7565
984	1549.434
984.25	1536.8815
984.5	1524.329
984.75	1511.7765
985	1499.224
985.25	1493.1465
985.5	1487.069
985.75	1480.9915
986	1474.914
986.25	1462.5815
986.5	1450.249
986.75	1437.9165
987	1425.584
987.25	1416.004
987.5	1406.424
987.75	1396.844
988	1387.264
