Time	Amplitude
0.0565	11.1095790531671
0.057	13.9503632321523
0.0575	8.63496483712573
0.058	2.32714076125574
0.0585	-2.22876865870103
0.059	-2.56096506829269
0.0595	-0.36985083560713
0.06	1.42178835477417
0.0605	-0.937298142246386
0.061	2.83348154822399
0.0615	3.986241429821
0.062	6.79214748412593
0.0625	5.51316309284173
0.063	2.46467386164786
0.0635	5.34515014454355
0.064	11.5896104185776
0.0645	15.5646424796097
0.065	11.0365780323386
0.0655	3.43486140239525
0.066	-4.4372259670341
0.0665	-4.4587661226877
0.067	3.46616200627979
0.0675	7.20694486143099
0.068	4.70850675469312
0.0685	-4.68764106851242
0.069	-10.3884446357683
0.0695	-3.716726910746
0.07	6.55831164510517
0.0705	12.1862348419521
0.071	9.85962675336496
0.0715	3.31478983555787
0.072	0.25821067308123
0.0725	3.89300851770751
0.073	5.60380823076339
0.0735	6.04246256178926
0.074	2.58757349904553
0.0745	-2.5104021092635
0.075	-3.06919575854719
0.0755	-4.53149701046619
0.076	-6.05818912941997
0.0765	-8.70257738619579
0.077	-5.8253918061253
0.0775	-0.467495317091808
0.078	3.87316642902881
0.0785	3.47144592094645
0.079	-2.61717240470083
0.0795	-5.08810937931627
0.08	-1.29973688058797
0.0805	5.25154832714097
0.081	9.08816459191428
0.0815	3.12711607270408
0.082	-9.71646698394674
0.0825	-14.0157517643828
0.083	-10.3974485159279
0.0835	-3.35020947052658
0.084	0.104361157218161
0.0845	-4.15312012736296
0.085	-11.5254658399575
0.0855	-13.0213688124598
0.086	-7.09463376830284
0.0865	-0.0364140960593709
0.087	3.0950593410263
0.0875	1.28043225258398
0.088	-1.89334817266441
0.0885	-2.40031343362123
0.089	-0.599881485964775
0.0895	-2.96173325003533
0.09	-5.39302303399317
0.0905	-6.67947014305453
0.091	-4.48226235576575
0.0915	-4.65469937057466
0.092	-6.72170246481217
0.0925	-12.3661772021569
0.093	-14.5042985098269
0.0935	-7.46943295763003
0.094	3.21943293034147
0.0945	7.8604953126961
0.095	2.56224193372095
0.0955	-4.44540732484966
0.096	-6.41555326288732
0.0965	-0.589604899187798
0.097	7.43548670594911
0.0975	9.11354071617059
0.098	-0.0688010497222971
0.0985	-8.10999120943088
0.099	-10.1625726563271
0.0995	-6.41777330207773
0.1	-0.0380192741977984
0.1005	1.31223561384069
0.101	-0.505169455818527
0.1015	-3.01776144474322
0.102	-2.13688494922261
0.1025	2.26890121062811
0.103	5.97644749801245
0.1035	5.47018384460224
0.104	8.1627947799953
0.1045	8.84337541651207
0.105	7.68938122535063
0.1055	4.90218117126458
0.106	0.22309760085135
0.1065	-3.06176979418606
0.107	-1.14086494827756
0.1075	4.29036245153917
0.108	5.74150822147481
0.1085	1.06808849399432
0.109	-5.53283159766417
0.1095	-6.2620186689601
0.11	2.45956334601637
0.1105	13.1327583027517
0.111	16.2538766122348
0.1115	9.0928308303044
0.112	1.97929792833452
0.1125	1.02104546570175
0.113	6.38381859522688
0.1135	12.7539381590766
0.114	11.1711378512605
0.1145	3.05772552947436
0.115	-3.79369240470157
0.1155	-4.65797621250622
0.116	-1.14536849046535
0.1165	1.67271324754797
0.117	1.72259151334177
0.1175	2.06385875909611
0.118	2.80347910556309
0.1185	6.73767852137401
0.119	6.43027633806137
0.1195	5.1180586870141
0.12	3.45560486833841
0.1205	7.01859400002049
0.121	10.9298688274551
0.1215	8.65142738617921
0.122	1.95625470604819
0.1225	-7.45523050912875
0.123	-9.8126466422444
0.1235	-3.63593567927835
0.124	4.04085571196105
0.1245	5.14586710607248
0.125	-3.94374472891991
0.1255	-10.5694569255647
0.126	-8.3578051317053
0.1265	1.30815576110989
0.127	8.33307398678483
0.1275	8.85523666902056
0.128	2.86146683238347
0.1285	-3.50130641575754
0.129	-4.4571837974336
0.1295	0.391201667890361
0.13	1.11125093760851
0.1305	-0.347734216248894
0.131	-5.42236386369217
0.1315	-7.98721333352447
0.132	-9.17988234096224
0.1325	-8.33893513576234
0.133	-7.58406985673634
0.1335	-7.64359785053606
0.134	-3.65652676929266
0.1345	1.54635596355641
0.135	2.68606687615945
0.1355	-1.4273722072274
0.136	-4.85335831526558
0.1365	-6.89947335334637
0.137	0.961564803848272
0.1375	5.73292497585061
0.138	2.98155112894351
0.1385	-6.99840926611762
0.139	-16.3950228464638
0.1395	-16.1643550147118
0.14	-8.06532716996972
0.1405	0.22499659675642
0.141	-0.60253892472953
0.1415	-8.03065643674184
0.142	-10.0895871903621
0.1425	-7.16590264127328
0.143	1.90435190504225
0.1435	6.79447996355853
0.144	5.86653696879013
0.1445	-0.151139792742619
0.145	-1.58314313755074
0.1455	-2.06773011397316
0.146	-2.05095541634795
0.1465	-3.37169124629092
0.147	-6.46170587802399
0.1475	-5.26081017426908
0.148	-2.3321444900077
0.1485	-2.57365680309825
0.149	-5.78155619189912
0.1495	-6.69003247443399
0.15	-4.17253416017481
0.1505	5.37735764188591
0.151	10.8445643459594
0.1515	10.7965224129352
0.152	3.38840318482563
0.1525	-4.00112827876235
0.153	-1.06887510891917
0.1535	6.02949382139371
0.154	11.5224532263771
0.1545	6.40693577821289
0.155	-3.82579700930141
0.1555	-9.43434955230159
0.156	-6.11651905361742
0.1565	1.6668225087319
0.157	6.96869844838362
0.1575	5.51286910241779
0.158	1.77824067456015
0.1585	1.25843893875062
0.159	5.28552154339687
0.1595	8.50886094157611
0.16	9.91863613338203
0.1605	8.8929771172018
0.161	8.53505152539461
0.1615	8.92236018671703
0.162	5.68991406854663
0.1625	1.58907340812255
0.163	-3.24322722672052
0.1635	-4.07029146557075
0.164	1.61310816156633
0.1645	8.2084184675643
0.165	5.81731383176256
0.1655	-2.23993923242491
0.166	-4.38424266085679
0.1665	0.985432014886671
0.167	11.2087012683429
0.1675	17.4156325457754
0.168	14.9170140591557
0.1685	2.90851145916745
0.169	-2.89407452186396
0.1695	0.0727022397866541
0.17	7.80298706055829
0.1705	7.73646784629163
0.171	3.05300860605885
0.1715	-4.68833520643236
0.172	-9.01916151947033
0.1725	-6.0610149229376
0.173	-0.959319783192732
0.1735	1.3703306659929
0.174	0.470556988531535
0.1745	0.625045647846877
0.175	3.63473353349678
0.1755	3.95805828883947
0.176	2.42746317134045
0.1765	0.863809933325452
0.177	0.657736238415137
0.1775	3.60859145972331
0.178	5.37578359779128
0.1785	-0.428986194352872
0.179	-8.9459204221953
0.1795	-14.4885704348455
0.18	-10.9907877539097
0.1805	-2.42541645781121
0.181	2.91421586305822
0.1815	-0.212388771577828
0.182	-8.11765648445293
0.1825	-11.1741608584113
0.183	-4.64614785164095
0.1835	5.4056666139975
0.184	9.18781691962798
0.1845	3.29066829419993
0.185	-5.91648944231774
0.1855	-10.2566703729937
0.186	-5.82598788639511
0.1865	-2.47739195720887
0.187	-4.91143246080204
0.1875	-7.64643839746202
0.188	-10.0511289212342
0.1885	-9.78642234300758
0.189	-7.48254548500893
0.1895	-7.13690497996476
0.19	-5.09278418927821
0.1905	-3.16063903278222
0.191	1.48393231103721
0.1915	6.13291927951353
0.192	2.76674758322626
0.1925	-4.22293297526127
0.193	-6.81334661987906
0.1935	-3.87305164644665
0.194	3.42265913217231
0.1945	3.90855502601065
0.195	-3.94920789166995
0.1955	-12.9456398089568
0.196	-14.8787391914927
0.1965	-9.11055253061291
0.197	0.229170778515027
0.1975	6.75201370553863
0.198	1.44420727698996
0.1985	-5.38049503842335
0.199	-4.14089921842427
0.1995	2.75811828219796
0.2	7.81700645184951
0.2005	11.0743737923546
0.201	4.70556779773858
0.2015	-0.460750840828836
0.202	-0.447203974945315
0.2025	-0.298677534557149
0.203	-0.7119886464054
0.2035	-2.38513825831185
0.204	-2.84190014135403
0.2045	-0.378189047129391
0.205	2.23739282554599
0.2055	1.58807978880341
0.206	-8.37658197443192E-4
0.2065	-1.25373170846931
0.207	5.42664922648971
0.2075	12.2304017899164
0.208	15.420867367493
0.2085	10.0538614606759
0.209	1.21504240160692
0.2095	-2.70354220134765
0.21	3.81445042241678
0.2105	9.96370352104767
0.211	10.1480916772213
0.2115	1.67383991292907
0.212	-8.4123259133606
0.2125	-7.34274476318422
0.213	0.823150862512114
0.2135	8.32627637553334
0.214	9.9454694895336
0.2145	6.85951591079063
0.215	3.16533596464957
0.2155	3.96486206804412
0.216	8.90680372822141
0.2165	9.93157272673557
0.217	8.53784997902137
0.2175	5.76341252788792
0.218	3.39517658427444
0.2185	2.62412519609524
0.219	0.615656299025958
0.2195	-3.97008576290435
0.22	-6.86896885120771
0.2205	-1.49893194265133
0.221	3.35871278102077
0.2215	5.39186791709064
0.222	1.50940041678337
0.2225	-5.07688287116175
0.223	-2.75995577208685
0.2235	4.94745310698076
0.224	13.1080823284832
0.2245	12.2426491690247
0.225	3.16297049052178
0.2255	-7.25584048442763
0.226	-8.94487176085389
0.2265	-2.37474496612004
0.227	3.57633649943926
0.2275	1.04113591023769
0.228	-7.43476988177422
0.2285	-13.4249135514892
0.229	-10.6566331094597
0.2295	-4.15750194629475
0.23	1.05917121178151
0.2305	1.26576971296554
0.231	-0.0337163845820464
0.2315	0.866876583486669
0.232	1.49571784902273
0.2325	2.40682939006713
0.233	-1.76185628347278
0.2335	-3.37608668973429
0.234	-3.01423131138642
0.2345	-1.75361175230734
0.235	-2.45235479977666
0.2355	-8.19166735606766
0.236	-16.0616248190475
0.2365	-15.0293199931041
0.237	-6.60147756267111
0.2375	1.41334028958204
0.238	2.04702570449116
0.2385	-3.9308332812848
0.239	-9.4262156148041
0.2395	-7.46996316059141
0.24	1.65050039477534
0.2405	7.25908434636509
0.241	6.35862587893811
0.2415	-2.66161702413329
0.242	-10.8999643969292
0.2425	-11.2133974868622
0.243	-5.94168208348937
0.2435	-2.46398587753065
0.244	-4.16748718187629
0.2445	-7.48715934756208
0.245	-8.11921075126973
0.2455	-4.79037751519452
0.246	-2.11049604177236
0.2465	-0.635418342052535
0.247	2.42047400265598
0.2475	3.85138559147317
0.248	5.80078628816483
0.2485	6.01697862840116
0.249	1.24430982637454
0.2495	-4.43032893961547
0.25	-5.47914881287651
0.2505	0.510539935969575
0.251	3.65229315278297
0.2515	2.05941123468579
0.252	-5.89476861211933
0.2525	-11.8829784930312
0.253	-8.81283011539192
0.2535	1.97571366307506
0.254	10.520706761372
0.2545	9.74585775024641
0.255	3.6464797153272
0.2555	-0.403360617973045
0.256	2.54014344298955
0.2565	9.79370864969322
0.257	13.095297986568
0.2575	9.00736239845466
0.258	0.671046173457188
0.2585	-2.43579529075531
0.259	-1.44818953770432
0.2595	1.99736665359408
0.26	1.13122892135428
0.2605	0.220106547456904
0.261	1.74856551467475
0.2615	3.75023080986441
0.262	6.18060325347394
0.2625	4.98084868501695
0.263	3.66936020024181
0.2635	5.6212898678507
0.264	11.1106788042713
0.2645	15.4559543673223
0.265	12.5464439958727
0.2655	2.57961793128239
0.266	-4.35934708323624
0.2665	-3.01355725015027
0.267	3.23459977646646
0.2675	8.25238617491901
0.268	4.83395391413786
0.2685	-6.26841146095326
0.269	-10.395838994612
0.2695	-4.14920342536714
0.27	6.44963399263126
0.2705	11.5900625693237
0.271	8.39417282073135
0.2715	2.75229738623196
0.272	1.33032282627423
0.2725	2.06357430101116
0.273	7.14746640410741
0.2735	5.98575494342489
0.274	0.969557862261415
0.2745	-1.87545615277136
0.275	-3.4288063793142
0.2755	-4.40668447652716
0.276	-6.22924860636806
0.2765	-8.36661673056873
0.277	-7.32083072300239
0.2775	-0.0271215812409165
0.278	3.59119066748446
0.2785	1.98923792535089
0.279	-2.08192061041487
0.2795	-6.02618589913937
0.28	-2.45840203807297
0.2805	6.49037234977764
0.281	9.10744837471454
0.2815	2.01127580465896
0.282	-9.91179765919515
0.2825	-14.8021305806048
0.283	-9.8185935016717
0.2835	-2.95879949818005
0.284	-0.131124700714127
0.2845	-5.21034008377574
0.285	-12.3035993153804
0.2855	-13.0721324796725
0.286	-7.15130325278341
0.2865	-0.0545660373607798
0.287	3.15793694659645
0.2875	1.30523092382993
0.288	0.473502872233238
0.2885	-0.875448918933179
0.289	-1.24179601714894
0.2895	-2.92011532584737
0.29	-5.82095734801358
0.2905	-7.64704665398752
0.291	-4.90419972660212
0.2915	-4.14879505336824
0.292	-6.03529168754261
0.2925	-11.144561148352
0.293	-12.902799830386
0.2935	-8.52189754344079
0.294	2.29981527389794
0.2945	6.58501215084719
0.295	3.32305252985349
0.2955	-4.52447602499712
0.296	-6.39924831745994
0.2965	-2.15192364313904
0.297	9.60889865481455
0.2975	10.0859026725821
0.298	2.23093823169266
0.2985	-8.44518052744264
0.299	-12.1815228330952
0.2995	-6.59266536462123
0.3	-0.0475778815986167
0.3005	2.188708054369
0.301	-0.604032174520839
0.3015	-3.52881872420975
0.302	-1.48365508788185
0.3025	2.34060779902212
0.303	6.83973360081416
0.3035	5.18514139348375
0.304	6.16371959616257
0.3045	8.9760891069009
0.305	8.71456307904192
0.3055	6.15114004166092
0.306	-0.368048657544593
0.3065	-3.85574580717522
0.307	-1.44220560889001
0.3075	4.37817041107628
0.308	6.49270838527074
0.3085	0.190774985988373
0.309	-6.17133610094005
0.3095	-6.85995069197634
0.31	3.37192191333734
0.3105	12.7814314205085
0.311	17.1938292749673
0.3115	10.3956787048837
0.312	1.78050980493931
0.3125	1.45438974026714
0.313	7.5604992811874
0.3135	11.0488079099729
0.314	9.50441118080814
0.3145	2.91213571564069
0.315	-3.29013203885783
0.3155	-4.13990374932942
0.316	-0.100621036107859
0.3165	2.30293494997406
0.317	2.88858301031998
0.3175	1.62833584345933
0.318	3.65790118676999
0.3185	6.2788641847278
0.319	5.7580867014382
0.3195	3.18751177655478
0.32	3.85151219212274
0.3205	5.94226097992646
0.321	11.1962539016574
0.3215	9.12738425375713
0.322	1.62777972629077
0.3225	-8.02788867272982
0.323	-9.30250299271499
0.3235	-4.7523562285392
0.324	2.01161811666063
0.3245	4.80545940596335
0.325	-3.22470223191238
0.3255	-9.71274999109324
0.326	-8.5924459080119
0.3265	1.403642561043
0.327	9.06202065530429
0.3275	9.637251511529
0.328	3.55133638624525
0.3285	-3.41185552161398
0.329	-3.74671359000062
0.3295	0.501857893480875
0.33	0.673929116717068
0.3305	-1.88793019191902
0.331	-6.88956489869712
0.3315	-8.32678547856067
0.332	-8.80255931801117
0.3325	-9.05049238317589
0.333	-8.94680106820563
0.3335	-7.58975091263328
0.334	-3.71190168791805
0.3345	2.31241887678541
0.335	2.21527868433281
0.3355	-0.969090965792566
0.336	-6.82048390680759
0.3365	-8.04012371059355
0.337	0.479875402890992
0.3375	3.84893291133859
0.338	3.10485943669115
0.3385	-8.54620335151651
0.339	-16.076380104514
0.3395	-15.8445012029619
0.34	-7.54308060340551
0.3405	1.17438251336167
0.341	-1.11883179057612
0.3415	-7.43269010828853
0.342	-10.7480226903884
0.3425	-7.77168966754398
0.343	0.48530690958474
0.3435	5.31054885705389
0.344	5.79272152249022
0.3445	0.183098162476683
0.345	-2.70054164160041
0.3455	-2.48843733757012
0.346	-2.21176641030003
0.3465	-4.15977855308184
0.347	-6.25825298114863
0.3475	-5.36206545710858
0.348	-1.66437053328684
0.3485	-3.01209224938355
0.349	-4.84920445890422
0.3495	-7.54358316912635
0.35	-4.40403593959335
0.3505	3.66406698625181
0.351	10.7398899599674
0.3515	12.0038269447039
0.352	3.18176634785736
0.3525	-2.63227991175201
0.353	-2.02998163300351
0.3535	7.48858883632394
0.354	11.0109198162048
0.3545	6.79275139663421
0.355	-2.13636193984453
0.3555	-9.44756867600981
0.356	-6.31162778594552
0.3565	1.36239987192264
0.357	7.26446222229665
0.3575	4.48352276425688
0.358	2.7405700350115
0.3585	0.939485122353994
0.359	4.01003311485586
0.3595	9.84688093187412
0.36	8.9011996479817
0.3605	7.97680742475423
0.361	8.76499162513204
0.3615	8.89168957266564
0.362	6.442776076032
0.3625	1.13212905230861
0.363	-3.33454929207534
0.3635	-4.24306874237095
0.364	1.75020841054525
0.3645	5.98562877106839
0.365	4.1658766951903
0.3655	-0.413244573912547
0.366	-4.52064486650017
0.3665	-0.853099579386611
0.367	10.8595885670328
0.3675	16.4446236117812
0.368	13.5699177578879
0.3685	3.34866235610591
0.369	-3.6617252221165
0.3695	0.367965828962345
0.37	7.76817048273721
0.3705	9.48605190040484
0.371	2.22764510337509
0.3715	-6.07221223210799
0.372	-9.21342422777666
0.3725	-6.53351657842691
0.373	-1.25046224223616
0.3735	1.64426897258332
0.374	0.443566906258917
0.3745	0.174881154938597
0.375	2.6199804612116
0.3755	2.3950473750355
0.376	2.59955822014213
0.3765	1.24814800311862
0.377	0.0474981124335953
0.3775	1.71470286874936
0.378	4.23421859240425
0.3785	-0.940528708163514
0.379	-9.33443557701558
0.3795	-14.6685918008798
0.38	-11.1076936883767
0.3805	-2.2925502762877
0.381	3.54263366981604
0.3815	-1.19410782135684
0.382	-8.26026276159296
0.3825	-10.9686028001472
0.383	-3.86345073896781
0.3835	5.72158123133152
0.384	9.5251694340111
0.3845	3.0755870608316
0.385	-4.07331951329209
0.3855	-9.01477008776732
0.386	-6.88943187647422
0.3865	-4.23260410679949
0.387	-3.78078633260698
0.3875	-7.45846173971042
0.388	-9.98298901575475
0.3885	-10.3473729495971
0.389	-8.18242272306914
0.3895	-6.13113184662865
0.39	-5.7098226846652
0.3905	-3.6874395912088
0.391	1.56729102910599
0.3915	4.39525224977519
0.392	1.79706359166457
0.3925	-2.63869755685514
0.393	-5.91935921568491
0.3935	-4.91710006200098
0.394	3.43628430187525
0.3945	4.08482951833009
0.395	-2.64694979820343
0.3955	-12.6401630009338
0.396	-15.1084874333934
0.3965	-9.23301900105377
0.397	0.981028287184456
0.3975	5.70284642522921
0.398	0.670130139390082
0.3985	-4.74156431776366
0.399	-5.25484923247163
0.3995	3.39310882382813
0.4	9.71522318633264
0.4005	9.26381895508485
0.401	4.41848847652418
0.4015	0.951593627709302
0.402	-1.29214969292128
0.4025	-0.824913016856837
0.403	0.0307635512087782
0.4035	-2.06831678886695
0.404	-2.94300429463067
0.4045	0.804924316744628
0.405	3.35514522220488
0.4055	1.47193581615099
0.406	0.152913833669543
0.4065	-0.642745136910581
0.407	5.76820475963725
0.4075	12.4640940580756
0.408	14.7355404264801
0.4085	9.85548535611254
0.409	0.947729281881422
0.4095	-2.31096568696947
0.41	3.33074330413806
0.4105	9.530886486878
0.411	10.0830311329841
0.4115	1.02610696018625
0.412	-7.47488400555159
0.4125	-8.12353311388991
0.413	1.46450836139799
0.4135	8.77462841290691
0.414	12.1555818633332
0.4145	6.98707325296904
0.415	3.24374026437226
0.4155	3.75151390374761
0.416	8.45686063355951
0.4165	11.1520522814853
0.417	8.57346152833181
0.4175	5.87290075114254
0.418	3.25379232832766
0.4185	3.18298386307816
0.419	-0.185271754516484
0.4195	-3.82263697793444
0.42	-4.74707679823267
0.4205	-2.67610947761883
0.421	4.14105073059449
0.4215	6.55150860815564
0.422	2.39621107453355
0.4225	-3.99088369105324
0.423	-3.5077665708678
0.4235	5.12962905523848
0.424	12.8617518642496
0.4245	12.079201085428
0.425	3.7296987216398
0.4255	-5.2515296252762
0.426	-8.56459907328293
0.4265	-2.03098064659916
0.427	2.43179265840772
0.4275	0.315940186285574
0.428	-7.40270001881816
0.4285	-13.0248752438023
0.429	-10.8449563885693
0.4295	-3.50914262078548
0.43	1.28995302641185
0.4305	3.29211240762431
0.431	-0.00206045243583375
0.4315	-0.219515704883606
0.432	1.0798297193808
0.4325	0.587890029674492
0.433	-2.9808516436746
0.4335	-3.64441246943584
0.434	-4.12768566303663
0.4345	-2.41147668139936
0.435	-3.92086039580215
0.4355	-10.2849984635766
0.436	-16.2197953969473
0.4365	-14.3634193080181
0.437	-7.45407111783618
0.4375	1.33906706028833
0.438	3.2242952893606
0.4385	-3.94209925006989
0.439	-9.19663768764505
0.4395	-6.70938851907614
0.44	1.69136003172732
0.4405	9.68653711419712
0.441	5.34065009432041
0.4415	-3.57209738218765
0.442	-11.5910588061114
0.4425	-11.1980530261926
0.443	-5.29579673268561
0.4435	-0.909312016392832
0.444	-4.83558649324143
0.4445	-7.07491476161975
0.445	-7.13247277162317
0.4455	-6.47634023287292
0.446	-1.91652642180474
0.4465	-0.419787227351786
0.447	0.183368249835387
0.4475	2.87232387271857
0.448	4.95594285238683
0.4485	5.9521693069034
0.449	0.98976344197978
0.4495	-4.24773123352773
0.45	-5.15894116344674
0.4505	-0.358632435761771
0.451	5.88802418325514
0.4515	2.47645218266086
0.452	-6.68225948587933
0.4525	-12.3369599106143
0.453	-8.56043116139126
0.4535	2.78398186828169
0.454	10.7590286957441
0.4545	11.2460055737735
0.455	3.59403168141809
0.4555	0.238284059418616
0.456	0.923086692837849
0.4565	10.2652804424579
0.457	13.8920470042778
0.4575	8.486569983859
0.458	2.56769298504355
0.4585	-2.4304236292369
0.459	-1.34120138657971
0.4595	-0.173172129753564
0.46	0.0942273040133427
0.4605	0.139939587879071
0.461	2.0860595595042
0.4615	3.80467305658497
0.462	6.05782669096526
0.4625	5.40555802049701
0.463	4.55612378753216
0.4635	6.06382103163968
0.464	11.2049717436268
0.4645	15.4682169035396
0.465	12.6761125968447
0.4655	2.65387902675437
0.466	-3.02620513462241
0.4665	-3.83468996635535
0.467	5.04945953451699
0.4675	8.97999969831807
0.468	5.48792130020835
0.4685	-5.52939181404575
0.469	-8.95475969913973
0.4695	-3.01120931299388
0.47	4.96243608992771
0.4705	10.6532875752306
0.471	8.54184167850444
0.4715	2.57014185016015
0.472	0.35981030137378
0.4725	3.43526726763498
0.473	5.78733574882625
0.4735	6.25013008681985
0.474	2.72459795648827
0.4745	-3.03492150244777
0.475	-2.76174637901762
0.4755	-4.86240466834351
0.476	-6.50903464023572
0.4765	-7.2794851240213
0.477	-6.33201461616651
0.4775	-1.04549091834019
0.478	3.56181593584483
0.4785	3.17802163139438
0.479	-2.53564538487691
0.4795	-6.31642061352992
0.48	-1.55931257244451
0.4805	6.43593314474262
0.481	10.4275783105356
0.4815	2.94160463090406
0.482	-8.43343120633804
0.4825	-15.3534848120643
0.483	-9.75126290271495
0.4835	-2.73060197347544
0.484	-1.26653054201692
0.4845	-5.58166630256645
0.485	-12.6391559481838
0.4855	-12.7487851816477
0.486	-7.00587211800272
0.4865	1.49630876038672
0.487	2.5249340045793
0.4875	0.963260622352172
0.488	-1.49123636097869
0.4885	-1.81976468109389
0.489	-0.354256661363443
0.4895	-2.32469913025263
0.49	-6.20145106449664
0.4905	-6.95164120552499
0.491	-5.69310263479651
0.4915	-3.1850165044073
0.492	-5.90511465582184
0.4925	-11.7844544993933
0.493	-13.1378307872368
0.4935	-6.98815033531144
0.494	1.76842293009554
0.4945	6.39494187393326
0.495	2.63666162300252
0.4955	-3.89070172732765
0.496	-7.78657858863216
0.4965	-2.03462262372898
0.497	7.91321274003526
0.4975	8.45134446130129
0.498	1.17276472656847
0.4985	-8.84876399939946
0.499	-11.4425813089355
0.4995	-7.20099907458177
0.5	0.752971132517143
