1,3800,5000,14500,250
20,200,1000,0
 190.92   514.28
 214.36   501.59
 235.35   487.06
 252.93   470.95
 268.31   454.96
 281.01   439.82
 293.33   426.03
 302.98   413.21
 313.48   400.88
 322.63   389.40
 332.15   379.39
 341.43   369.63
 350.46   360.47
 359.99   352.29
 369.63   343.38
 380.86   333.98
 392.21   324.46
 403.56   314.45
 415.53   302.61
 426.03   290.28
 436.89   278.08
 446.53   265.63
 455.69   252.69
 465.45   241.21
 474.24   228.52
 483.28   216.80
 492.55   204.35
 502.08   192.02
 511.84   178.96
 522.95   164.67
 533.20   149.78
 543.70   133.18
 554.69   115.23
 565.19    95.95
 573.61    75.68
 581.67    53.83
 588.62    33.08
 594.60    10.25
 598.75   -12.57
 602.66   -35.28
 606.08   -59.08
 607.79   -83.98
 608.15  -111.21
 606.32  -138.92
 600.59  -167.48
 592.16  -195.56
 579.59  -221.19
 565.67  -244.38
 551.51  -264.16
 537.96  -281.74
 526.25  -297.49
 515.50  -312.62
 504.64  -327.51
 494.87  -342.77
 485.84  -358.40
 477.05  -375.49
 468.02  -394.04
 457.89  -414.67
 445.68  -437.26
 430.30  -461.06
 411.74  -484.50
 388.43  -505.86
 363.16  -525.51
 336.67  -541.26
 307.50  -553.83
 278.81  -562.74
 249.76  -569.09
 221.31  -572.02
 195.43  -573.12
 171.39  -572.51
 149.29  -570.68
 128.66  -569.21
 108.76  -568.24
  89.23  -567.63
  70.56  -566.65
  51.39  -566.89
  32.71  -564.33
  14.16  -562.13
  -4.27  -558.84
 -21.97  -554.93
 -38.45  -550.29
 -54.57  -545.78
 -69.82  -541.75
 -84.47  -537.35
 -98.27  -534.79
-112.92  -533.33
-128.91  -532.47
-146.85  -531.49
-166.02  -529.91
-187.13  -526.25
-208.86  -520.75
-231.45  -511.35
-253.17  -499.76
-271.73  -486.69
-288.45  -471.80
-303.83  -456.79
-317.38  -441.89
-330.08  -426.64
-342.29  -411.74
-352.66  -396.36
-362.43  -380.74
-370.97  -364.14
-376.22  -348.02
-380.25  -332.64
-382.45  -318.97
-384.16  -306.64
-384.89  -297.00
-385.86  -288.21
-387.70  -281.37
-391.11  -275.27
-395.87  -270.51
-401.25  -265.26
-407.96  -260.50
-415.89  -255.37
-424.32  -250.98
-433.59  -245.00
-444.95  -238.65
-457.15  -231.08
-469.60  -223.27
-482.67  -212.89
-495.97  -200.81
-509.16  -187.13
-522.09  -172.00
-532.59  -155.76
-541.75  -138.92
-551.03  -121.83
-560.06  -102.91
-568.24   -84.84
-575.68   -65.80
-583.01   -47.36
-588.62   -25.76
-593.99    -3.54
-596.19    18.80
-597.66    41.75
-596.92    63.35
-595.09    85.45
-592.90   106.93
-589.36   126.95
-585.94   147.22
-581.42   166.50
-577.51   186.16
-572.51   205.32
-567.50   225.22
-561.40   243.29
-553.96   261.96
-548.22   280.64
-541.26   299.44
-534.06   319.21
-526.37   337.89
-517.21   357.06
-508.30   377.08
-496.58   396.73
-485.35   416.75
-472.05   435.18
-458.01   454.22
-443.73   472.05
-428.47   489.62
-413.21   506.84
-396.97   523.32
-381.10   540.04
-364.99   556.88
-348.27   573.73
-330.44   590.94
-311.40   609.74
-289.55   627.93
-265.99   647.71
-239.38   664.67
-208.74   682.25
-175.66   696.53
-142.09   707.89
-106.20   716.67
 -71.17   720.83
 -35.89   722.53
  -1.46   721.07
  31.86   718.02
  63.23   714.36
  94.85   707.76
 127.56   701.66
 159.67   692.63
 191.53   682.50
 222.29   670.17
 252.56   655.15
 281.86   638.06
 308.47   618.16
 333.86   598.27
 355.83   577.51
 375.98   555.05
 396.48   532.10
 412.96   508.67
 428.96   484.74
 442.75   461.06
 454.22   436.77
 463.62   410.89
 471.80   386.72
 476.56   362.43
 479.49   339.48
 482.18   317.99
 481.69   298.22
 481.08   278.81
 480.10   262.57
 479.49   248.41
 478.88   234.01
 479.37   221.07
 480.71   208.86
 482.42   195.31
 484.01   181.88
 485.11   167.97
 484.99   154.05
 484.74   140.50
 483.76   127.81
 482.79   116.82
 482.79   106.20
 482.91    95.70
 484.13    85.57
 486.21    75.32
 488.65    63.84
 491.09    52.25
 493.53    39.79
 495.61    26.37
 497.80    12.33
 498.29    -2.56
 498.66   -18.31
 498.78   -33.33
 496.58   -49.44
 493.16   -65.67
 489.75   -80.93
 484.25   -95.34
 479.00  -108.89
 473.27  -121.34
 466.31  -133.67
 459.59  -145.87
 453.25  -156.98
 446.29  -167.60
 438.72  -177.73
 431.88  -187.13
 425.17  -195.19
 420.04  -202.64
 414.55  -210.08
 410.52  -217.16
 407.47  -225.59
 405.03  -233.89
 402.59  -242.92
 400.63  -253.42
 397.95  -264.65
 396.00  -277.22
 392.21  -290.77
 387.45  -305.54
 381.35  -320.31
 374.27  -334.84
 365.48  -349.00
 356.08  -362.79
 346.19  -375.61
 335.57  -387.94
 325.07  -400.27
 313.35  -410.64
 301.64  -422.24
 288.94  -433.35
 276.25  -444.46
 264.28  -454.22
 250.49  -464.23
 236.94  -473.63
 223.39  -484.25
 210.21  -493.53
 196.41  -502.32
 182.37  -511.84
 167.72  -521.61
 152.47  -530.88
 136.84  -540.77
 120.12  -549.32
 102.54  -559.08
  82.89  -568.24
  61.40  -577.64
  38.94  -586.18
  15.63  -592.90
  -8.06  -597.17
 -33.45  -602.78
 -58.72  -604.49
 -83.25  -605.71
-108.52  -605.96
-133.06  -605.10
-158.94  -602.91
-185.79  -599.85
-212.77  -595.09
-239.75  -589.11
-267.46  -581.42
-296.75  -571.41
-325.81  -559.33
-352.42  -545.78
-378.30  -529.54
-403.56  -512.33
-427.37  -493.77
-449.46  -473.39
-469.60  -452.39
-489.14  -430.30
-507.45  -406.86
-524.90  -381.84
-541.63  -355.22
-556.64  -328.00
-570.19  -296.39
-580.44  -265.01
-587.77  -233.03
-590.70  -200.56
-589.84  -169.56
-584.47  -140.38
-576.78  -115.72
-567.26   -93.51
-557.25   -75.32
-548.83   -60.67
-543.46   -47.73
-541.75   -35.64
-542.24   -21.97
-545.04    -5.00
-548.22    15.26
-548.58    37.72
-546.88    62.01
-541.14    88.13
-532.10   113.28
-518.80   136.84
-503.42   157.84
-484.62   177.37
-464.97   192.63
-444.95   204.83
-425.54   213.26
-406.98   218.99
-390.50   222.66
-377.32   225.22
-365.36   226.56
-356.08   229.13
-348.14   231.93
-340.45   235.84
-334.11   239.75
-327.88   244.14
-321.78   249.27
-315.55   254.88
-310.06   260.62
-303.34   267.70
-297.00   274.90
-289.92   284.30
-281.86   292.72
-272.83   302.00
-262.21   310.30
-249.76   318.12
-238.04   324.10
-225.10   329.10
-212.65   333.01
-200.68   334.84
-189.33   337.04
-178.59   339.36
-168.95   340.33
-159.06   342.53
-149.78   343.99
-140.63   346.31
-130.74   348.63
-121.70   350.59
-111.94   352.91
-102.17   355.10
 -91.43   357.42
 -81.18   359.13
 -69.70   359.99
 -58.11   360.35
 -46.39   359.86
 -35.52   357.79
 -25.02   355.96
 -14.77   353.76
  -6.23   351.56
   2.20   348.39
  10.50   346.44
  18.31   344.24
  25.88   342.29
  33.57   340.45
  40.41   338.62
  47.97   337.65
  55.91   337.16
  63.11   335.21
  71.66   334.59
  80.81   334.47
  89.60   332.76
  99.61   331.05
 108.76   328.61
 118.41   326.29
 127.44   321.78
 137.45   318.73
 145.39   314.33
 154.05   309.57
 161.99   305.42
 169.68   301.88
 176.27   296.88
 184.08   293.09
 192.26   288.94
 199.10   284.67
 206.67   281.13
 214.36   278.08
 222.05   274.78
 230.83   271.85
 240.23   268.68
 250.37   264.65
 260.99   259.77
 271.97   254.52
 283.57   247.68
 294.68   240.48
 305.30   232.91
 317.50   222.78
 328.49   213.01
 338.50   201.78
 347.90   189.70
 356.93   178.10
 365.11   165.16
 374.02   151.25
 380.13   137.21
 387.33   123.66
 392.70   108.03
 398.32    94.12
 402.34    77.39
 405.15    61.77
 408.20    45.29
 410.40    28.81
 411.74    11.60
 412.35    -5.00
 411.74   -22.83
 410.40   -40.28
 407.59   -57.74
 403.44   -75.07
 397.22   -92.90
 390.01  -109.86
 381.96  -126.46
 370.73  -141.36
 360.35  -155.27
 348.63  -168.46
 336.06  -179.08
 324.83  -189.70
 312.50  -199.46
 300.05  -208.62
 287.60  -214.72
 275.15  -220.70
 262.45  -226.20
 250.98  -230.47
 239.50  -233.40
 230.35  -235.23
 221.44  -237.43
 213.87  -240.11
 206.54  -244.26
 199.10  -249.39
 191.65  -254.76
 182.98  -259.03
 172.85  -265.01
 161.50  -270.26
 149.90  -274.54
 137.82  -276.37
 125.49  -277.83
 112.55  -278.56
 100.71  -277.47
  89.48  -275.27
  79.47  -272.58
  70.31  -269.29
  62.38  -266.60
  54.69  -262.82
  49.07  -260.86
  42.72  -258.79
  37.11  -257.08
  30.64  -255.25
  24.90  -254.39
  18.55  -252.56
  12.33  -250.85
   6.10  -248.90
   0.61  -247.68
  -5.00  -246.58
 -10.62  -244.63
 -16.11  -244.02
 -22.22  -243.16
 -28.69  -242.19
 -36.38  -241.94
 -44.07  -239.99
 -51.39  -237.79
 -58.84  -234.01
 -66.28  -230.22
 -72.14  -225.71
 -79.22  -221.19
 -83.98  -215.82
 -89.84  -211.79
 -94.48  -206.91
 -99.00  -202.03
-103.52  -197.27
-108.15  -192.50
-111.94  -187.01
-114.62  -181.40
-117.19  -175.78
-119.14  -170.90
-120.85  -166.14
-121.95  -161.87
-122.92  -159.55
-124.02  -156.49
-125.12  -154.05
-128.05  -152.34
-130.98  -150.15
-134.40  -147.58
-137.94  -144.65
-141.24  -140.87
-144.65  -136.72
-147.83  -132.08
-149.78  -127.20
-151.49  -122.80
-152.34  -118.04
-152.95  -114.75
-153.69  -111.33
-153.93  -107.91
-153.93  -105.22
-155.27  -102.66
-155.52  -100.46
-156.86   -98.14
-158.08   -96.92
-159.55   -95.34
-161.01   -94.12
-163.33   -93.02
-165.89   -91.06
-168.58   -89.11
-171.88   -87.65
-174.93   -86.18
-177.73   -83.37
-180.91   -80.81
-185.42   -79.10
-189.09   -76.90
-193.97   -74.46
-199.22   -70.68
-204.47   -66.89
-210.21   -62.50
-215.33   -58.11
-219.97   -51.27
-225.34   -45.65
-229.98   -38.45
-233.52   -31.25
-237.55   -23.56
-240.60   -14.77
-243.29    -5.86
-245.97     2.81
-247.19    11.60
-248.66    21.24
-249.27    30.15
-249.88    39.55
-250.37    49.44
-250.00    58.11
-248.41    67.38
-247.68    76.90
-245.73    86.91
-243.29    97.66
-240.60   107.67
-236.69   117.92
-232.18   128.42
-226.68   138.79
-220.58   148.80
-213.62   157.47
-206.18   166.38
-198.12   174.68
-189.94   182.25
-181.03   188.96
-171.75   195.07
-161.87   201.05
-152.22   206.42
-141.85   211.18
-130.74   213.99
-119.75   216.55
-108.40   218.14
 -98.02   218.75
 -87.89   218.75
 -78.98   218.51
 -70.07   216.92
 -62.50   215.21
 -55.30   212.89
 -48.46   211.30
 -41.99   209.84
 -35.52   209.11
 -29.66   207.89
 -23.44   207.28
 -17.09   206.18
 -10.99   204.10
  -3.66   202.39
   2.81   200.20
   9.03   197.63
  15.01   195.19
  20.39   191.41
  25.39   187.99
  30.52   184.69
  34.91   181.40
  39.18   178.34
  42.85   175.05
  46.51   171.75
  49.68   169.07
  53.59   165.77
  56.64   162.84
  59.69   159.91
  62.87   156.98
  66.28   154.54
  68.97   151.73
  72.27   149.41
  74.83   146.73
  77.76   144.04
  80.57   141.11
  83.86   138.55
  86.91   136.11
  89.72   133.18
  93.75   129.15
  96.56   126.46
  99.98   122.19
 103.03   118.04
 105.59   113.04
 107.18   108.76
 108.76   104.13
 109.74    99.37
 110.23    95.21
 109.62    91.06
 109.25    87.52
 108.64    83.98
 108.03    81.18
 107.54    78.37
 106.93    76.42
 106.32    74.10
 106.20    72.14
 105.35    70.68
 105.10    69.21
 104.74    68.73
 104.86    68.36
 105.22    67.75
 106.45    67.14
 107.67    67.14
 109.86    66.53
 110.96    65.80
 113.65    64.45
 115.97    62.26
 118.41    60.55
 120.61    58.35
 122.92    56.03
 124.02    53.47
 125.61    50.29
 126.34    47.36
 127.56    44.80
 127.93    42.11
 128.54    39.67
 128.91    37.35
 129.76    35.28
 129.76    33.45
 130.49    32.35
 131.47    30.88
 132.08    29.66
 133.79    28.20
 135.38    27.10
 137.82    25.88
 140.87    24.66
 143.07    22.95
 146.24    20.75
 150.02    17.94
 154.42    15.01
 157.84    11.35
 161.13     7.08
 164.31     1.95
 167.72    -4.15
 170.90   -10.13
 173.22   -16.36
 174.56   -22.83
 175.66   -29.54
 175.54   -36.87
 175.05   -44.19
 174.44   -50.78
 173.58   -56.88
 172.00   -63.72
 170.65   -69.21
 167.97   -75.20
 166.14   -81.67
 163.57   -87.40
 160.77   -93.75
 158.57   -99.37
 155.52  -104.61
 152.22  -109.99
 149.05  -115.36
 145.87  -120.36
 142.58  -126.34
 139.53  -131.59
 135.25  -136.84
 130.49  -142.58
 126.22  -148.68
 120.61  -154.79
 114.01  -160.77
 106.93  -166.26
  99.98  -170.78
  91.19  -173.95
  83.13  -177.25
  75.07  -179.81
  66.89  -181.40
  59.69  -181.64
  51.88  -182.13
  45.17  -182.13
  37.96  -181.88
  31.25  -181.76
  24.78  -181.27
  18.19  -181.03
  11.35  -180.54
   4.64  -179.08
  -2.44  -177.86
  -8.42  -175.66
 -14.89  -173.46
 -20.87  -171.26
 -26.61  -168.09
 -31.49  -164.67
 -36.25  -161.25
 -40.65  -158.08
 -44.43  -154.30
 -48.46  -151.12
 -51.88  -147.83
 -54.81  -144.53
 -57.62  -141.24
 -60.42  -138.31
 -63.48  -135.62
 -65.55  -133.30
 -68.60  -130.37
 -71.41  -127.81
 -73.36  -125.24
 -75.32  -122.07
 -78.25  -119.51
 -80.81  -116.58
 -82.89  -113.89
 -85.08  -111.57
 -87.40  -108.28
 -89.48  -105.10
 -91.06  -102.42
 -93.14   -99.85
 -94.12   -97.05
 -95.95   -94.36
 -97.17   -91.31
 -98.27   -88.38
 -99.37   -85.57
-100.95   -82.40
-102.17   -80.20
-103.52   -77.03
-105.10   -73.97
-105.47   -71.17
-105.96   -68.97
-106.20   -65.80
-106.57   -62.87
-106.81   -59.94
-106.20   -57.62
-106.08   -55.42
-105.83   -53.22
-105.47   -52.25
-105.71   -50.42
-105.35   -49.19
-104.86   -48.10
-106.32   -47.12
-106.69   -46.02
-107.79   -45.53
-108.40   -44.43
-109.74   -43.95
-111.21   -41.99
-112.92   -40.53
-114.50   -39.43
-115.48   -38.09
-117.31   -36.38
-119.38   -33.69
-120.97   -31.25
-123.05   -29.17
-124.27   -27.22
-125.49   -24.17
-126.95   -20.87
-127.93   -18.07
-128.54   -15.87
-128.91   -13.55
-129.27   -10.38
-129.76    -7.81
-130.98    -5.86
-131.35    -3.30
-132.32    -0.98
-133.06     0.98
-134.40     3.42
-134.77     5.62
-136.84     8.06
-138.06    10.38
-139.40    12.82
-141.24    15.26
-142.82    18.68
-145.14    22.46
