25.01.2004 09:43:24.50	85.45
25.01.2004 09:43:29.50	85.50
25.01.2004 09:43:34.50	85.55
25.01.2004 09:43:39.51	85.60
25.01.2004 09:43:44.50	85.50
25.01.2004 09:43:49.50	85.55
25.01.2004 09:43:54.50	85.45
25.01.2004 09:43:59.50	85.35
25.01.2004 09:44:04.50	85.40
25.01.2004 09:44:09.50	85.25
25.01.2004 09:44:14.50	85.40
25.01.2004 09:44:19.50	85.30
25.01.2004 09:44:24.50	85.25
25.01.2004 09:44:29.50	85.20
25.01.2004 09:44:34.50	85.20
25.01.2004 09:44:39.50	85.20
25.01.2004 09:44:44.50	85.15
25.01.2004 09:44:49.50	85.20
25.01.2004 09:44:54.50	85.10
25.01.2004 09:44:59.50	85.05
25.01.2004 09:45:04.50	85.10
25.01.2004 09:45:09.50	84.95
25.01.2004 09:45:14.50	84.90
25.01.2004 09:45:19.50	84.95
25.01.2004 09:45:24.50	84.95
25.01.2004 09:45:29.50	84.90
25.01.2004 09:45:34.50	84.90
25.01.2004 09:45:39.50	84.85
25.01.2004 09:45:44.50	84.95
25.01.2004 09:45:49.50	84.85
25.01.2004 09:45:54.50	84.70
25.01.2004 09:45:59.50	84.85
25.01.2004 09:46:04.50	84.75
25.01.2004 09:46:09.50	84.80
25.01.2004 09:46:14.50	84.90
25.01.2004 09:46:19.50	84.85
25.01.2004 09:46:24.50	84.95
25.01.2004 09:46:29.50	84.90
25.01.2004 09:46:34.50	85.00
25.01.2004 09:46:39.50	84.95
25.01.2004 09:46:44.50	85.05
25.01.2004 09:46:49.50	85.10
25.01.2004 09:46:54.50	85.15
25.01.2004 09:46:59.50	85.15
25.01.2004 09:47:04.50	85.20
25.01.2004 09:47:09.50	85.25
25.01.2004 09:47:14.50	85.40
25.01.2004 09:47:19.50	85.40
25.01.2004 09:47:24.50	85.40
25.01.2004 09:47:29.50	85.45
25.01.2004 09:47:34.50	85.45
25.01.2004 09:47:39.50	85.50
25.01.2004 09:47:44.50	85.60
25.01.2004 09:47:49.50	85.50
25.01.2004 09:47:54.50	85.55
25.01.2004 09:47:59.50	85.45
25.01.2004 09:48:04.50	85.35
25.01.2004 09:48:09.50	85.45
25.01.2004 09:48:14.50	85.45
25.01.2004 09:48:19.50	85.45
25.01.2004 09:48:24.50	85.45
25.01.2004 09:48:29.50	85.35
25.01.2004 09:48:34.50	85.45
25.01.2004 09:48:39.50	85.45
25.01.2004 09:48:44.50	85.30
25.01.2004 09:48:49.50	85.30
25.01.2004 09:48:54.50	85.25
25.01.2004 10:40:48.50	84.80
25.01.2004 10:40:53.50	84.80
25.01.2004 10:40:58.50	84.75
25.01.2004 10:41:03.50	84.90
25.01.2004 10:41:08.50	84.75
25.01.2004 10:41:13.50	84.90
25.01.2004 10:41:18.50	84.85
25.01.2004 10:41:23.50	85.00
25.01.2004 10:41:28.50	84.95
25.01.2004 10:41:33.50	85.00
25.01.2004 10:41:38.50	85.10
25.01.2004 10:41:43.50	85.00
25.01.2004 10:41:48.50	85.10
25.01.2004 10:41:53.50	85.10
25.01.2004 10:41:58.50	85.15
25.01.2004 10:42:03.50	85.20
25.01.2004 10:42:08.50	85.15
25.01.2004 10:42:13.50	85.30
25.01.2004 10:42:18.50	85.30
25.01.2004 10:42:23.50	85.25
25.01.2004 10:42:28.50	85.30
25.01.2004 10:42:33.50	85.30
25.01.2004 10:42:38.50	85.30
25.01.2004 10:42:43.50	85.35
25.01.2004 10:42:48.50	85.30
25.01.2004 10:42:53.50	85.35
25.01.2004 10:42:58.50	85.30
25.01.2004 10:43:03.50	85.35
25.01.2004 10:43:08.50	85.40
25.01.2004 10:43:13.50	85.35
25.01.2004 10:43:18.50	85.30
25.01.2004 10:43:23.50	85.15
25.01.2004 10:43:28.50	85.15
25.01.2004 10:43:33.50	85.30
25.01.2004 10:43:38.50	85.15
25.01.2004 10:43:43.50	85.05
25.01.2004 10:43:48.50	85.00
25.01.2004 10:43:53.50	84.95
25.01.2004 10:43:58.50	85.00
25.01.2004 10:44:03.50	84.95
25.01.2004 10:44:08.50	84.85
25.01.2004 10:44:13.50	84.85
25.01.2004 10:44:18.50	84.75
25.01.2004 10:44:23.50	84.65
25.01.2004 10:44:28.50	84.65
25.01.2004 10:44:33.50	84.75
25.01.2004 10:44:38.50	84.70
25.01.2004 10:44:43.50	84.60
25.01.2004 10:44:48.50	84.65
25.01.2004 10:44:53.50	84.55
25.01.2004 10:44:58.50	84.70
25.01.2004 10:45:03.50	84.65
25.01.2004 10:45:08.50	84.65
25.01.2004 10:45:13.50	84.70
25.01.2004 10:45:18.50	84.65
25.01.2004 10:45:23.50	84.70
25.01.2004 10:45:28.50	84.75
25.01.2004 10:45:33.50	84.75
25.01.2004 10:45:38.50	84.75
25.01.2004 10:45:43.50	84.85
25.01.2004 10:45:48.50	84.75
25.01.2004 10:45:53.50	84.85
25.01.2004 10:45:58.50	84.90
25.01.2004 10:46:03.50	84.95
25.01.2004 10:46:08.50	84.95
25.01.2004 10:46:13.50	85.00
25.01.2004 10:46:18.50	85.00
25.01.2004 10:46:23.50	85.05
25.01.2004 10:46:28.50	85.15
25.01.2004 10:46:33.50	85.25
25.01.2004 10:46:38.50	85.15
25.01.2004 10:46:43.50	85.15
25.01.2004 10:46:48.50	85.15
25.01.2004 10:46:53.50	85.20
25.01.2004 10:46:58.50	85.25
25.01.2004 10:47:03.50	85.25
25.01.2004 10:47:08.50	85.20
25.01.2004 10:47:13.50	85.35
25.01.2004 10:47:18.50	85.30
25.01.2004 10:47:23.50	85.30
25.01.2004 10:47:28.50	85.30
25.01.2004 10:47:33.50	85.30
25.01.2004 10:47:38.50	85.40
25.01.2004 10:47:43.50	85.35
25.01.2004 10:47:48.50	85.35
25.01.2004 10:47:53.50	85.35
25.01.2004 10:47:58.50	85.30
25.01.2004 10:48:03.50	85.20
25.01.2004 10:48:08.50	85.15
25.01.2004 10:48:13.50	85.20
25.01.2004 10:48:18.50	85.10
25.01.2004 10:48:23.50	85.20
25.01.2004 10:48:28.50	85.10
25.01.2004 10:48:33.50	85.00
25.01.2004 10:48:38.50	84.95
25.01.2004 10:48:43.50	84.90
25.01.2004 10:48:48.50	84.85
25.01.2004 10:48:53.50	84.85
25.01.2004 10:48:58.50	84.85
25.01.2004 10:49:03.50	84.80
25.01.2004 10:49:08.50	84.70
25.01.2004 10:49:13.50	84.60
25.01.2004 10:49:18.50	84.60
25.01.2004 10:49:23.50	84.55
25.01.2004 10:49:28.50	84.60
25.01.2004 10:49:33.50	84.50
25.01.2004 10:49:38.50	84.60
25.01.2004 10:49:43.50	84.50
25.01.2004 10:49:48.50	84.50
25.01.2004 10:49:53.50	84.55
25.01.2004 10:49:58.50	84.65
25.01.2004 10:50:03.50	84.75
25.01.2004 10:50:08.50	84.75
25.01.2004 10:50:13.50	84.80
25.01.2004 10:50:18.50	84.80
25.01.2004 10:50:23.50	84.80
25.01.2004 10:50:28.50	84.80
25.01.2004 10:50:33.50	84.90
25.01.2004 10:50:38.50	84.90
25.01.2004 10:50:43.50	84.95
25.01.2004 11:16:44.100	85.05
25.01.2004 11:16:49.100	85.10
25.01.2004 11:16:54.100	85.20
25.01.2004 11:16:59.100	85.20
25.01.2004 11:17:04.100	85.20
25.01.2004 11:17:09.100	85.25
25.01.2004 11:17:14.100	85.25
25.01.2004 11:17:19.100	85.35
25.01.2004 11:17:24.100	85.25
25.01.2004 11:17:29.100	85.30
25.01.2004 11:17:34.100	85.25
25.01.2004 11:17:39.100	85.35
25.01.2004 11:17:44.100	85.30
25.01.2004 11:17:49.100	85.30
25.01.2004 11:17:54.100	85.25
25.01.2004 11:17:59.100	85.20
25.01.2004 11:18:04.100	85.25
25.01.2004 11:18:09.100	85.15
25.01.2004 11:18:14.100	85.20
25.01.2004 11:18:19.100	85.15
25.01.2004 11:18:24.100	85.20
25.01.2004 11:18:29.100	85.15
25.01.2004 11:18:34.100	85.10
25.01.2004 11:18:39.100	85.05
25.01.2004 11:18:44.100	85.10
25.01.2004 11:18:49.100	85.05
25.01.2004 11:18:54.100	85.00
25.01.2004 11:18:59.100	85.00
25.01.2004 11:19:04.100	84.95
25.01.2004 11:19:09.100	84.85
25.01.2004 11:19:14.100	84.90
25.01.2004 11:19:19.100	85.00
25.01.2004 11:19:24.100	84.90
25.01.2004 11:19:29.100	85.00
25.01.2004 11:19:34.100	84.90
25.01.2004 11:19:39.100	84.85
25.01.2004 11:19:44.100	84.85
25.01.2004 11:19:49.100	84.95
25.01.2004 11:19:54.100	84.80
25.01.2004 11:19:59.100	84.85
25.01.2004 11:20:04.100	84.90
25.01.2004 11:20:09.100	84.85
25.01.2004 11:20:14.100	84.85
25.01.2004 11:20:19.100	84.90
25.01.2004 11:20:24.100	84.90
25.01.2004 11:20:29.100	84.85
25.01.2004 11:20:34.100	84.95
25.01.2004 11:20:39.100	85.00
25.01.2004 11:20:44.100	84.95
25.01.2004 11:20:49.100	85.00
25.01.2004 11:20:54.100	84.95
25.01.2004 11:20:59.100	85.05
25.01.2004 11:21:04.100	85.05
25.01.2004 11:21:09.100	85.10
25.01.2004 11:21:14.100	85.15
25.01.2004 11:21:19.100	85.10
25.01.2004 11:21:24.100	85.20
25.01.2004 11:21:29.100	85.20
25.01.2004 11:21:34.100	85.25
25.01.2004 11:21:39.100	85.30
25.01.2004 11:21:44.100	85.25
25.01.2004 11:21:49.100	85.30
25.01.2004 11:21:54.100	85.20
25.01.2004 11:21:59.100	85.20
25.01.2004 11:22:04.100	85.30
25.01.2004 11:22:09.100	85.30
25.01.2004 11:22:14.100	85.25
25.01.2004 11:22:19.100	85.25
25.01.2004 11:22:24.100	85.15
25.01.2004 11:22:29.100	85.05
25.01.2004 11:22:34.100	85.10
25.01.2004 11:22:39.100	85.05
25.01.2004 11:22:44.100	85.15
25.01.2004 11:22:49.100	85.05
25.01.2004 11:22:54.100	85.05
25.01.2004 11:22:59.100	85.15
25.01.2004 11:23:04.100	85.05
25.01.2004 11:23:09.100	84.90
25.01.2004 11:23:14.100	85.00
25.01.2004 11:23:19.100	85.00
25.01.2004 11:23:24.100	85.00
25.01.2004 11:23:29.100	84.90
25.01.2004 11:23:34.100	84.95
25.01.2004 11:23:39.100	84.95
25.01.2004 11:23:44.100	84.95
25.01.2004 11:23:50.01	84.90
25.01.2004 11:23:54.100	84.85
25.01.2004 11:23:59.100	84.95
25.01.2004 11:24:04.100	84.95
25.01.2004 11:24:09.100	84.85
25.01.2004 11:24:14.100	84.90
25.01.2004 11:24:19.100	84.85
25.01.2004 11:24:24.100	84.85
25.01.2004 11:24:29.100	84.90
25.01.2004 11:24:34.100	85.00
25.01.2004 11:24:39.100	84.95
25.01.2004 11:24:44.100	85.05
25.01.2004 11:24:49.100	85.15
25.01.2004 11:24:54.100	85.10
25.01.2004 11:24:59.100	85.15
25.01.2004 11:25:04.100	85.15
25.01.2004 11:25:09.100	85.15
25.01.2004 11:25:14.100	85.05
25.01.2004 11:25:19.100	85.15
25.01.2004 11:25:25.10	85.15
25.01.2004 11:25:29.100	85.25
25.01.2004 11:25:34.100	85.25
25.01.2004 11:25:39.100	85.30
25.01.2004 11:25:44.100	85.20
25.01.2004 11:25:49.100	85.20
25.01.2004 11:25:54.100	85.20
25.01.2004 11:25:59.100	85.20
25.01.2004 11:26:04.100	85.10
25.01.2004 11:26:09.100	85.10
25.01.2004 11:26:14.100	85.10
25.01.2004 11:26:19.100	85.10
25.01.2004 11:26:24.100	85.10
25.01.2004 11:26:29.100	85.05
25.01.2004 11:26:34.100	85.05
25.01.2004 11:26:39.100	85.05
