temp	dCp
25.51158	0.0064505398165983
25.60944	0.00642894933930454
25.70729	0.00641220577691944
25.80515	0.006378535684635
25.90299	0.00635944246627232
26.00084	0.00635725530558317
26.09868	0.00634721905620582
26.19652	0.00631302529863364
26.29436	0.00626272442358548
26.39219	0.0062091985683118
26.49002	0.00616694248902713
26.58772	0.00609367940819571
26.68554	0.00601557744354699
26.78336	0.00596313477730315
26.88117	0.00585479016578153
26.97898	0.00572116584315234
27.07679	0.00555732750097373
27.1746	0.00532252373658494
27.2724	0.00503896858421839
27.37019	0.00463899024009054
27.46799	0.00411593008489724
27.56578	0.00328166455619025
27.66344	0.00207557961802898
27.76123	1.56501643701958E-4
27.85901	-0.00230873357419405
27.95679	-0.00447441536373318
28.05456	-0.00591779074225047
28.15233	-0.00634820236451217
28.2501	-0.00550372350973802
28.34786	-0.00423330569091325
28.44562	-0.00269867026142281
28.54338	-0.001030951347043
28.64113	6.24798826875798E-4
28.73876	0.00204079645968901
28.83651	0.00318794822429333
28.93425	0.00408350545938781
29.03199	0.00483568291906648
29.12973	0.00536262712832593
29.22746	0.00579590066059483
29.32519	0.00606031931523221
29.42292	0.00625300883987345
29.52064	0.00638686021584394
29.61836	0.00653664448642199
29.71608	0.0065622766049618
29.81367	0.00663164976408151
29.91138	0.00668429885470362
30.00908	0.0067241354405944
30.10678	0.00672963830015651
30.20448	0.00674227313043162
30.30218	0.00674029629058078
30.39987	0.00675263546588124
30.49756	0.00673654731119917
30.59525	0.00678114748585181
30.69293	0.00679268209209287
30.79061	0.00679151525671612
30.88816	0.00679980079172325
30.98583	0.00677344942620407
31.0835	0.00680333803197952
31.18117	0.00677877627378132
31.27883	0.00678093287424472
31.37649	0.00677563194956941
31.47414	0.00676074848256387
31.57179	0.00680556783647954
31.66944	0.0067894729730193
31.76709	0.00677095685246858
31.86473	0.00679318803625222
31.96224	0.00681301801032915
32.05988	0.00681224940394279
32.15751	0.00678818678334957
32.25514	0.00679275107366522
32.35276	0.00680025652010037
32.45038	0.00679444868090852
32.548	0.0067856116955681
32.64561	0.00680623520298538
32.74323	0.00677076338579151
32.84083	0.00682327073177258
32.93844	0.00681302155034715
33.03592	0.00685221442949818
33.13351	0.00682602159151874
33.23111	0.00681903088786415
33.3287	0.00681603342771214
33.42628	0.00682312326062336
33.52387	0.00681751366083592
33.62145	0.00681816204434692
33.71902	0.00683839046547688
33.8166	0.00681542053490606
33.91417	0.0068574536967965
34.01173	0.00685366071948333
34.10918	0.00684231023344241
34.20674	0.00685233476347289
34.30429	0.0068338029273727
34.40185	0.00683021127167433
34.4994	0.00681127307155224
34.59694	0.00685775877401465
34.69449	0.00686345539611829
34.79202	0.00685299870071677
34.88956	0.00685142691608139
34.98709	0.00685833666473514
35.08462	0.00686282385576533
35.18203	0.00688191145084051
35.27955	0.00687100524773718
35.37707	0.00687713258362768
35.47459	0.00685653460867645
35.5721	0.00686687957181633
35.66961	0.00687621498621497
35.76711	0.00686939021578633
35.86462	0.00689832318426789
35.96211	0.00685998357549052
36.0596	0.00687800789164947
36.1571	0.00684552323252123
36.25447	0.00686575542765581
36.35195	0.00688385310461551
36.44943	0.0068859243203681
36.54691	0.00687359226339692
36.64439	0.00687907908201926
36.74186	0.0069167101873799
36.83932	0.00689351512443446
36.93679	0.00689315540358703
37.03425	0.00690249605999141
37.13171	0.00689142496777569
37.22917	0.00690400036516534
37.32649	0.0069023457058585
37.42394	0.006912130979876
37.52139	0.00692475776876322
37.61883	0.00688603734107874
37.71626	0.00689088031582639
37.8137	0.00689294561257993
37.91113	0.00691765449633553
38.00856	0.00694317458747754
38.10598	0.00691471180255005
38.2034	0.00692466474592973
38.30082	0.00693967187310489
38.39811	0.00693061887150725
38.49552	0.00691509279414358
38.59293	0.00691590508392451
38.69033	0.00689483455785064
38.78773	0.00693929257855898
38.88513	0.0068869579285952
38.98252	0.00694605876407119
39.07991	0.00690929299394839
39.1773	0.00689214523275729
39.27468	0.00693304767814191
39.37206	0.0069763798729145
39.46932	0.00691857290257789
39.56669	0.00693702652993059
39.66406	0.0069291813873393
39.76143	0.00693934193171318
39.85879	0.00691830271860974
39.95615	0.00694307442184163
40.0535	0.00694838016503485
40.15086	0.00696380287625405
40.24821	0.00694017453214181
40.34555	0.0069529683993745
40.44289	0.00696110804718373
40.54011	0.00693727482961611
40.63745	0.0069456163359535
40.73478	0.00697561454265718
40.83211	0.00697181447257906
40.92944	0.00696740842911887
41.02676	0.00696988318171072
41.12407	0.00695252150883286
41.22139	0.00697321368474698
41.3187	0.00696172175467388
41.41601	0.00697958177155887
41.51331	0.00700311102151031
41.6105	0.00697132100781218
41.70779	0.00697299262824413
41.80509	0.00698583947660859
41.90238	0.00699722396773366
41.99967	0.00696406504456073
42.09695	0.00700076036982377
42.19424	0.00698663280607973
42.29152	0.0069814139861282
42.38879	0.00698631962710002
42.48606	0.00698191115181168
42.58332	0.00699025963684784
42.68047	0.00697791534777843
42.77773	0.00700236218016692
42.87498	0.00699101961085747
42.97224	0.00700489350174898
43.06949	0.00699515011066334
43.16674	0.00701200924514341
43.26398	0.0070092194998273
43.36123	0.007061733428377
43.45846	0.00699614583317271
43.55569	0.00697998564683702
43.65292	0.00700798851869188
43.75003	0.0070140077734923
43.84725	0.00703724424910677
43.94447	0.00701389625872712
44.04169	0.00697874771267765
44.1389	0.00703026459535148
44.23611	0.0070204268749436
44.33332	0.00701864954842291
44.43052	0.00703713831292939
44.52773	0.00702644433195131
44.62492	0.0070390579974621
44.72211	0.00700627111087823
44.81918	0.00702293789074881
44.91637	0.00701386340629922
45.01355	0.00702437244709427
45.11073	0.00701749954375058
45.2079	0.00705474805676037
45.30508	0.00702742963500414
45.40224	0.00703173344044458
45.49941	0.00702265717582329
45.59658	0.00701621624752475
45.69373	0.00703775369639413
45.79089	0.00703557113454839
45.88792	0.00703663113005768
45.98507	0.00705208972318753
46.08221	0.00704422847135368
46.17936	0.00701385820219503
46.27649	0.00703763069617482
46.37363	0.00704619541986562
46.47076	0.00702231214409903
46.56789	0.00704000292345175
46.66502	0.00706053566518191
46.76214	0.0070569324441606
46.85926	0.00705231452987476
46.95625	0.00705236215589303
47.05336	0.00706579668643959
47.15047	0.00705448428555552
47.24757	0.00705128617086319
47.34468	0.00707547514436635
47.44177	0.00704955487927161
47.53886	0.007059138003957
47.63596	0.00704579520679185
47.73304	0.00706410258278951
47.83013	0.00705583147502427
47.92721	0.007084894486209
48.02417	0.00703495916414238
48.12124	0.00707819743305716
48.21831	0.00711953835099833
48.31538	0.0070735199224842
48.41244	0.00708087427934405
48.5095	0.00708518404545962
48.60656	0.00707833248932529
48.70361	0.00706944881962684
48.80066	0.00704067355522028
48.89771	0.00706264260533901
48.99475	0.00708786129440628
49.09167	0.00708335687432999
49.18871	0.00711988805560778
49.28574	0.00713318516112611
49.38277	0.00708920448304877
49.4798	0.00707855911798186
49.57682	0.00706784544364892
49.67384	0.00708616745041772
49.77086	0.00712073321093179
49.86787	0.00711367546315923
49.96488	0.00711880129364097
50.06189	0.00710910263937678
50.15877	0.00708754321140276
50.25577	0.00708534797637246
50.35276	0.00707866520530289
50.44976	0.00710542594154636
50.54675	0.0071056774605947
50.64373	0.0070984253736042
50.74072	0.00712934811392981
50.83769	0.00708938090099334
50.93467	0.00713188457500902
51.03164	0.00709739832497508
51.12861	0.00709663345231401
51.22545	0.0071383294736304
51.32241	0.00714297718376257
51.41937	0.00712344260938214
51.51633	0.00709942014992606
51.61328	0.00709334665904143
51.71023	0.00715909741124264
51.80717	0.00712399404598301
51.90411	0.00714192555066161
52.00105	0.00709990887141636
52.09799	0.00712556345158086
52.1948	0.00710224070628709
52.29173	0.00711448212777766
52.38865	0.00713160259725371
52.48557	0.00714669262762386
52.58249	0.00712177170011044
52.6794	0.00715614149402539
52.77631	0.00712976519610655
52.87322	0.00710013566999013
52.97013	0.00710892424420965
53.06703	0.00710470295372035
53.16393	0.00713585538319201
53.2607	0.00715847108024474
53.35759	0.00709142700273545
53.45448	0.00711749924084187
53.55136	0.0071401169190286
53.64824	0.00715297662255575
53.74512	0.00711012037649886
53.84199	0.00714168619649545
53.93886	0.00711936606449843
54.03572	0.0071484958704102
54.13259	0.00713634276725324
54.22945	0.00713700046015657
54.32631	0.00712545606807652
54.42304	0.00712634768767887
54.51989	0.00717091005322467
54.61674	0.00714919536218948
54.71358	0.0071459898330116
54.81042	0.00715946501855912
54.90726	0.00714608831871978
55.00409	0.00715081607734165
55.10091	0.0071610360057019
55.19774	0.00714786081582086
55.29456	0.00718717736487723
55.39138	0.00715101053617048
55.48808	0.00714668248384136
55.58489	0.00718268775411989
55.6817	0.00714596037737208
55.77851	0.00717012963675643
55.87531	0.00713354830793817
55.97211	0.00714499422641636
56.0689	0.00713771525123189
56.1657	0.0071811138064866
56.26249	0.00717180112573036
56.35927	0.00719668201534596
56.45593	0.00718721415147864
56.55271	0.00715435923898378
56.64948	0.00719303476429343
56.74625	0.00716426521457538
56.84303	0.00716431323411915
56.93979	0.00715741230211418
57.03655	0.00719519943487366
57.13331	0.00718995559005744
57.23006	0.00716720188315674
57.32682	0.00716949096290963
57.42356	0.00721372535417473
57.52019	0.00719198670251657
57.61693	0.00719631360680346
57.71367	0.00718396430235585
57.8104	0.00719811942467076
57.90713	0.00720144084473703
58.00386	0.00721907471412052
58.10058	0.00719574655043447
58.1973	0.00718988949512548
58.29402	0.00719686406897653
58.39073	0.0071745084260115
58.48745	0.00717883449111766
58.58403	0.00720373485540089
58.68074	0.00719604392103323
58.77744	0.00721096452124383
58.87413	0.00720001336876023
58.97083	0.00721445677456526
59.06752	0.00721743006612875
59.1642	0.00720668253131037
59.26089	0.0071894122623294
59.35757	0.00722328696367922
59.45424	0.00722700339848333
59.55091	0.00721177154819167
59.64746	0.00721630475313427
59.74413	0.00721798427102448
59.84079	0.00720804848866157
59.93745	0.00719322033330202
60.03411	0.0072006069617764
60.13076	0.00716845281573273
60.22741	0.00722068048703325
60.32406	0.00720870411490398
60.4207	0.00723484477359531
60.51734	0.00718332256972965
60.61398	0.00720497936218716
60.71049	0.00721636153542063
60.80711	0.00721641030937051
60.90374	0.00722469911370905
61.00036	0.00723249591947383
61.09698	0.00723030381365669
61.1936	0.00720996387430685
61.29021	0.0072134798097777
61.38682	0.00721250993813851
61.48343	0.0072529341824048
61.58002	0.00720914178025195
61.67662	0.00722570936816425
61.7731	0.00721792080705024
61.86969	0.00723987897484919
61.96628	0.00726061104401139
62.06286	0.00724018381535921
62.15944	0.00723003633052337
62.25602	0.00726415085315976
62.3526	0.00724747413942662
62.44917	0.00725017722566365
62.54573	0.00727695080297196
62.6423	0.00724986926387014
62.73886	0.00723237555376306
62.8353	0.00724815562468463
62.93185	0.00728016066969983
63.0284	0.00725747403690975
63.12495	0.00724707549752008
63.22149	0.00725613879399767
63.31804	0.0072557314116081
63.41457	0.00725272060962975
63.5111	0.00725807650084578
63.60764	0.0072293518136925
63.70416	0.00724103476430411
63.80069	0.0072443493553951
63.89708	0.00726775580807936
63.9936	0.00725940396147696
64.09012	0.00722256585900729
64.18662	0.00724413201845525
64.28313	0.0072415171939908
64.37964	0.00723254811680515
64.47614	0.00723326562228993
64.57263	0.00722106634105324
64.66913	0.00722519841076364
64.76562	0.00721973527591346
64.86211	0.00723182984041807
64.95847	0.00723693770771294
65.05494	0.00725256545160562
65.15142	0.00723682943686421
65.24789	0.00721391590596571
65.34436	0.00727403560370193
65.44083	0.00727798061596516
65.53729	0.00720705455953956
65.63375	0.0072289540441818
65.7302	0.00725167270499346
65.82666	0.00726663159904502
65.9231	0.00724115195156173
66.01943	0.00724198031412346
66.11588	0.00727463674538855
66.21231	0.00727078968750826
66.30875	0.00726919910370362
66.40518	0.00725571157361952
66.50161	0.00729353966462688
66.59803	0.00725068778100743
66.69446	0.0072176402637214
66.79087	0.00724915286559678
66.88729	0.00726901976376575
66.9837	0.00723780786610648
67.07999	0.00726503261889498
67.17639	0.00725876671348215
67.27279	0.00727276676254985
67.36919	0.00726953344133872
67.46558	0.00725787514554653
67.56197	0.00725485736130211
67.65836	0.00724305485308538
67.75475	0.00726681095040885
67.85113	0.00724519511405987
67.94751	0.00724483529428219
68.04388	0.00725183521733054
68.14014	0.00727600373030295
68.2365	0.00724825239018875
68.33287	0.00727058465596864
68.42922	0.00730129889379784
68.52558	0.00727217203252469
68.62193	0.0072516946954105
68.71828	0.00727977812992065
68.81463	0.00727205868539456
68.91097	0.00727476579246045
69.00732	0.00729219647635961
69.10365	0.00729347379153467
69.19987	0.00728616130304201
69.2962	0.0072723055553151
69.39252	0.00726908313846619
69.48885	0.00727485900250777
69.58517	0.00729045148012472
69.68148	0.00726166282501544
69.77779	0.007281756976519
69.8741	0.00729223787788533
69.97041	0.00728737884687077
70.06671	0.00731115574963509
70.16301	0.00727847727540435
70.25919	0.00729243652162937
70.35548	0.00732358199080348
70.45177	0.00728762687564919
70.54806	0.00730302089898445
70.64434	0.00729018043676603
70.74062	0.007311713810178
70.8369	0.00731217434289878
70.93317	0.00730588106899144
71.02943	0.00729406355958375
71.1257	0.00728592786460581
71.22196	0.00733918336241431
71.3181	0.0073038307607145
71.41436	0.0073484940794873
71.51061	0.00732848880263125
71.60686	0.00732342353028214
71.7031	0.00735990722589355
71.79935	0.00732352433311801
71.89558	0.00736226210005017
71.99182	0.00735289806214561
72.08805	0.00735090115451579
72.18427	0.00741379988127245
72.2805	0.00736676829888734
72.3766	0.00738217443638847
72.47282	0.00739840024801552
72.56904	0.00741790325878366
72.66525	0.00741283885738345
72.76145	0.00744503762299523
72.85766	0.00745287384813822
72.95386	0.00746500982085851
73.05006	0.00748840926093137
73.14626	0.00747064917509352
73.24245	0.00753337022163857
73.33863	0.00755042605978644
73.43469	0.00760219123169439
73.53088	0.0077823865186067
73.62705	0.00820109939326143
73.72322	0.00940800689584046
73.8194	0.0116448933514084
73.91557	0.0135109706036005
74.01173	0.0125208063232744
74.10789	0.0113162952608028
74.20404	0.0104318972578544
74.30019	0.00974656869867003
74.39635	0.00920931726530293
74.49237	0.00879366266012879
74.58852	0.00857426856655808
74.68465	0.00838365876986369
74.78079	0.00827029814719345
74.87692	0.00830808364898838
74.97305	0.00831984883927708
75.06918	0.00841850136012271
75.16531	0.00858560879100155
75.26142	0.0087949439685272
75.35754	0.00912111412433812
75.45365	0.00957847609438808
75.54964	0.0103175580378508
75.64574	0.0113974921453484
75.74184	0.0132858743730322
75.83794	0.0166938470266468
75.93404	0.0216561359169362
76.03014	0.0208021467424518
76.12622	0.0163204805972902
76.22231	0.0131456459424165
76.31839	0.0110865020914034
76.41447	0.00974582443917768
76.51054	0.00888564619158747
76.60649	0.00831393701204325
76.70256	0.00789528183687732
76.79863	0.00765468159561307
76.89469	0.00746800569190116
76.99075	0.0073504181870514
77.0868	0.00724834045068129
77.18285	0.00720409064948616
77.2789	0.00716434692723664
77.37495	0.0071338320192462
77.47099	0.00709757092761864
77.56702	0.00708079336779883
77.66294	0.00710597631485867
77.75897	0.00708768757185135
77.855	0.00705436245808678
77.95102	0.00706964283006367
78.04704	0.00706376424717058
78.14306	0.00706831803725948
78.23907	0.00706035620713607
78.33508	0.00706614088444522
78.43109	0.00706987369834338
78.5271	0.00705883395656361
78.6231	0.00706543922714949
78.71897	0.00703101905482061
78.81496	0.0069923232285901
78.91096	0.00704613392463314
79.00694	0.00702371523322374
79.10293	0.00703446619893492
79.19891	0.00700657087170817
79.29488	0.00702200148628858
79.39086	0.00705405880707211
79.48683	0.00698657000713072
79.58279	0.00701329073054851
79.67876	0.00701291811972764
79.7746	0.00699577790756371
79.87055	0.00700117308552449
79.96651	0.00699811827926543
80.06245	0.00695074668834587
80.1584	0.00698396793774611
80.25435	0.00696776994103648
80.35029	0.0069673954692632
80.44622	0.00699740906327829
80.54215	0.00697732366666432
80.63808	0.00695374637393169
80.73401	0.00693673757989423
80.82981	0.00694991476306922
80.92574	0.00697541357113573
81.02164	0.00698531965304227
81.11755	0.00692060903431828
81.21346	0.00695549174999706
81.30937	0.00695009063248661
81.40527	0.00692794266013696
81.50117	0.00693906973620199
81.59707	0.00692390320916195
81.69296	0.00691284631714356
81.78885	
