119.312	773.21	119.312	947.8704	119.312	9928.9203	119.312	10936.2133	119.312	13823.958	119.312	11318.914	119.312	14698.947	119.312	3470.282	119.312	4924.014	119.312	5867.924	119.312	6274.358	119.312	580.181	119.312	7810.883	119.312	5042.6	119.312	11760.22
121.041	763.95	121.041	962.6417	121.041	9952.9419	121.041	10915.877	121.041	13823.947	121.041	11318.909	121.041	14704.486	121.041	3492.453	121.041	4927.7041	121.041	5871.614	121.041	6278.044	121.041	563.544	121.041	7807.177	121.041	5040.73	121.041	11771.294
122.771	767.63	122.771	934.9271	122.771	9945.5469	122.771	10923.2601	122.771	13816.55	122.771	11326.29	122.771	14715.558	122.771	3479.517	122.771	4936.9299	122.771	5867.914	122.771	6276.187	122.771	578.315	122.771	7816.401	122.771	5057.33	122.771	11743.579
124.501	771.31	124.501	942.3073	124.501	9951.0786	124.501	10921.4077	124.501	13820.234	124.501	11331.818	124.501	14711.854	124.501	3490.586	124.501	4912.926	124.501	5875.291	124.501	6278.023	124.501	567.233	124.501	7803.468	124.501	5061	124.501	11765.724
126.228	784.21	126.228	938.6123	126.228	9947.3817	126.228	10923.2464	126.228	13823.915	126.228	11329.961	126.228	14708.154	126.228	3485.043	126.228	4923.9944	126.228	5873.438	126.228	6278.012	126.228	563.541	126.228	7790.549	126.228	5049.9	126.228	11752.798
127.957	765.75	127.957	945.9827	127.957	9938.1579	127.957	10923.2395	127.957	13820.217	127.957	11328.107	127.957	14715.52	127.957	3503.472	127.957	4927.6766	127.957	5884.492	127.957	6287.219	127.957	574.602	127.957	7810.829	127.957	5033.29	127.957	11754.635
129.686	774.95	129.686	955.1878	129.686	9963.9533	129.686	10928.7604	129.686	13831.263	129.686	11320.727	129.686	14693.396	129.686	3503.455	129.686	4918.4567	129.686	5880.793	129.686	6277.99	129.686	578.28	129.686	7805.29	129.686	5046.17	129.686	11765.683
131.413	762.04	131.413	947.8086	131.413	9945.5224	131.413	10930.5922	131.413	13814.674	131.413	11322.562	131.413	14706.286	131.413	3477.656	131.413	4940.5542	131.413	5877.098	131.413	6277.979	131.413	578.271	131.413	7810.807	131.413	5035.1	131.413	11745.411
133.141	765.71	133.141	949.6404	133.141	9949.1987	133.141	10921.3782	133.141	13825.712	133.141	11326.237	133.141	14689.712	133.141	3494.218	133.141	4938.6998	133.141	5875.247	133.141	6277.969	133.141	569.059	133.141	7801.593	133.141	5047.97	133.141	11760.133
134.867	776.74	134.867	944.1116	134.867	9952.8712	134.867	10930.5706	134.867	13827.54	134.867	11337.266	134.867	14713.629	134.867	3486.848	134.867	4940.5267	134.867	5871.559	134.867	6270.599	134.867	580.093	134.867	7803.427	134.867	5049.79	134.867	11743.566
136.595	763.85	136.595	944.1047	136.595	9925.2823	136.595	10937.9145	136.595	13816.495	136.595	11328.058	136.595	14709.94	136.595	3499.711	136.595	4918.4489	136.595	5877.068	136.595	6268.754	136.595	580.083	136.595	7818.129	136.595	5049.77	136.595	11758.273
138.322	767.51	138.322	958.7994	138.322	9951.0158	138.322	10914.0098	138.322	13833.027	138.322	11329.886	138.322	14700.741	138.322	3492.345	138.322	4927.6354	138.322	5877.058	138.322	6285.287	138.322	578.236	138.322	7825.465	138.322	5064.44	138.322	11772.965
140.047	761.99	140.047	958.7846	140.047	9945.4978	140.047	10928.7015	140.047	13816.481	140.047	11313.345	140.047	14713.593	140.047	3477.641	140.047	4927.6285	140.047	5877.049	140.047	6261.395	140.047	596.594	140.047	7803.406	140.047	5049.72	140.047	11749.07
141.774	760.14	141.774	945.9198	141.774	9949.1644	141.774	10917.6773	141.774	13816.474	141.774	11335.371	141.774	14700.732	141.774	3492.324	141.774	4942.3074	141.774	5869.696	141.774	6276.079	141.774	576.382	141.774	7812.578	141.774	5062.55	141.774	11778.436
143.498	783.98	143.498	944.0772	143.498	9954.6617	143.498	10914.0039	143.498	13825.641	143.498	11326.184	143.498	14711.735	143.498	3490.478	143.498	4927.6148	143.498	5882.533	143.498	6270.565	143.498	592.887	143.498	7814.401	143.498	5066.19	143.498	11767.407
145.224	774.79	145.224	944.0704	145.224	9934.4805	145.224	10926.8383	145.224	13812.793	145.224	11322.507	145.224	14706.223	145.224	3495.97	145.224	4918.4391	145.224	5877.019	145.224	6268.724	145.224	602.039	145.224	7819.89	145.224	5058.82	145.224	11758.224
146.948	767.44	146.948	949.5618	146.948	9961.9732	146.948	10914	146.948	13820.119	146.948	11337.163	146.948	14733.707	146.948	3501.455	146.948	4938.5977	146.948	5884.34	146.948	6272.384	146.948	587.356	146.948	7812.543	146.948	5115.61	146.948	11765.545
148.673	782.08	148.673	951.3838	148.673	9952.8005	148.673	10945.1386	148.673	13836.597	148.673	11327.989	148.673	14715.366	148.673	3488.617	148.673	4916.6033	148.673	5878.831	148.673	6277.871	148.673	600.164	148.673	7823.522	148.673	5170.51	148.673	11767.363
150.396	782.06	150.396	966.0196	150.396	9947.2992	150.396	10932.3043	150.396	13834.748	150.396	11351.78	150.396	14717.184	150.396	3506.916	150.396	4934.9106	150.396	5891.636	150.396	6299.83	150.396	614.79	150.396	7828.997	150.396	5282.1	150.396	11752.702
152.121	840.59	152.121	958.6816	152.121	9952.7828	152.121	10963.3997	152.121	13856.69	152.121	11333.459	152.121	14728.15	152.121	3508.728	152.121	4953.1981	152.121	5895.278	152.121	6299.808	152.121	607.443	152.121	7845.444	152.121	5388.08	152.121	11789.292
153.844	862.49	153.844	973.2977	153.844	9963.7471	153.844	10948.7404	153.844	13863.977	153.844	11366.366	153.844	14762.878	153.844	3506.879	153.844	4944.0332	153.844	5887.943	153.844	6321.732	153.844	654.968	153.844	7865.532	153.844	5490.29	153.844	11778.292
155.568	886.19	155.568	976.9308	155.568	9976.5275	155.568	10934.0968	155.568	13900.5016	155.568	11384.614	155.568	14786.602	155.568	3539.762	155.568	4976.9192	155.568	5911.6898	155.568	6330.837	155.568	684.164	155.568	7885.599	155.568	5681.96	155.568	11822.141
157.29	946.4	157.29	993.34834	157.29	9978.3328	157.29	10968.795	157.29	13922.3723	157.29	11408.3233	157.29	14797.513	157.29	3547.033	157.29	4969.5783	157.29	5913.4882	157.29	6352.72	157.29	720.636	157.29	7920.2586	157.29	5964.77	157.29	11831.231
159.014	1052.188	159.014	1002.44449	159.014	10005.69886	159.014	10987.0226	159.014	13969.7821	159.014	11466.6993	159.014	14828.496	159.014	3594.467	159.014	4976.8525	159.014	5942.6733	159.014	6409.272	159.014	815.498	159.014	7976.7921	159.014	6526.63	159.014	11865.874
160.735	1247.288	160.735	1044.3796	160.735	10009.31143	160.735	10997.93101	160.735	14033.5653	160.735	11532.3124	160.735	14901.4197	160.735	3649.149	160.735	5026.0922	160.735	6015.6253	160.735	6431.09	160.735	899.308	160.735	8058.8138	160.735	7179.14	160.735	11938.8034
162.458	1400.228	162.458	1053.4384	162.458	10012.92	162.458	11058.0741	162.458	14131.935	162.458	11592.3828	162.458	14972.4407	162.458	3718.364	162.458	5044.2717	162.458	6006.42108	162.458	6544.081	162.458	1021.3311	162.458	8078.7328	162.458	7805.41	162.458	11969.7035
164.179	1532.95	164.179	1106.239	164.179	10040.2233	164.179	11039.765	164.179	14195.562	164.179	11637.805	164.179	15052.5001	164.179	3774.743	164.179	5082.4843	164.179	6022.7483	164.179	6615.023	164.179	1157.806	164.179	8124.152	164.179	8017.192	164.179	12037.0296
165.901	1652.775	165.901	1106.144	165.901	10045.6333	165.901	11076.1349	165.901	14290.094	165.901	11659.492	165.901	15110.609	165.901	3814.664	165.901	5098.7918	165.901	6075.4974	165.901	6643.982	165.901	1186.637	165.901	8123.972	165.901	8121.245	165.901	12113.393
167.621	1785.217	167.621	1133.365	167.621	10078.3524	167.621	11092.4346	167.621	14247.949	167.621	11661.124	167.621	15152.266	167.621	3856.362	167.621	5113.261	167.621	6093.5907	167.621	6733.003	167.621	1217.257	167.621	8111.046	167.621	8290.743	167.621	12156.896
169.343	1841.075	169.343	1133.256	169.343	10072.8158	169.343	11065.0361	169.343	14300.49	169.343	11686.415	169.343	15219.359	169.343	3859.795	169.343	5118.614	169.343	6084.3639	169.343	6710.906	169.343	1253.304	169.343	8152.733	169.343	8136.09	169.343	12225.831
171.062	1855.035	171.062	1120.414	171.062	10072.7422	171.062	11106.791	171.062	14285.67	171.062	11651.65	171.062	15226.35	171.062	3899.605	171.062	5143.97	171.062	6095.1565	171.062	6747.043	171.062	1305.683	171.062	8176.186	171.062	8336.317	171.062	12225.57
172.781	2052.6027	172.781	1129.402	172.781	10081.7589	172.781	11079.4138	172.781	14367.222	172.781	11704.19	172.781	15253.333	172.781	3964.8245	172.781	5172.936	172.781	6133.208	172.781	6808.593	172.781	1359.824	172.781	8214.157	172.781	8749.039	172.781	12232.58
174.502	2133.663	174.502	1183.807	174.502	10094.3998	174.502	11137.469	174.502	14459.589	174.502	11773.025	174.502	15289.371	174.502	3931.8509	174.502	5230.943	174.502	6162.133	174.502	6842.82	174.502	1502.942	174.502	8293.879	174.502	9388.445	174.502	12281.375
176.221	2332.682	176.221	1181.855	176.221	10132.452	176.221	11162.772	176.221	14568.2	176.221	11839.971	176.221	15365.324	176.221	4029.6718	176.221	5294.335	176.221	6249.142	176.221	6873.378	176.221	1656.801	176.221	8400.757	176.221	10579.25	176.221	12317.404
177.941	2663.987	177.941	1236.173	177.941	10159.573	177.941	11198.937	177.941	14740.222	177.941	11948.591	177.941	15546.471	177.941	4121.941	177.941	5383.07	177.941	6319.72	177.941	6996.47223	177.941	1881.283	177.941	8502.073	177.941	11661.68	177.941	12393.327
179.659	2982.235	179.659	1288.618	179.659	10177.594	179.659	11198.781	179.659	14944.713	179.659	12091.562	179.659	15676.626	179.659	4263.092	179.659	5471.71	179.659	6464.601	179.659	7159.345	179.659	2081.94	179.659	8518.016	179.659	12418.2	179.659	12518.148
181.376	3394.42	181.376	1351.885	181.376	10226.418	181.376	11263.899	181.376	15054.7	181.376	12170.917	181.376	15926.308	181.376	4346.069	181.376	5567.505	181.376	6496.91	181.376	7262.207	181.376	2336.77	181.376	8568.391	181.376	12863.85	181.376	12651.901
183.096	3780.79	183.096	1391.525	183.096	10240.758	183.096	11310.823	183.096	15168.19	183.096	12268.308	183.096	15998.126	183.096	4450.701	183.096	5625.141	183.096	6616.168	183.096	7381.266	183.096	2533.33	183.096	8533.538	183.096	12926.65	183.096	12751.076
184.813	3815.37	184.813	1369.541	184.813	10260.517	184.813	11279.817	184.813	15147.52	184.813	12264.166	184.813	16135.07	184.813	4499.074	184.813	5722.561	184.813	6668.282	184.813	7465.783	184.813	2680.78	184.813	8585.66	184.813	12915.12	184.813	12895.423
186.529	4027.31	186.529	1383.785	186.529	10249.48	186.529	11312.2	186.529	15197.48	186.529	12218.394	186.529	16197.64	186.529	4589.028	186.529	5839.787	186.529	6769.215	186.529	7503.143	186.529	2688.69	186.529	8561.697	186.529	12985.05	186.529	12858.593
188.248	4105.13	188.248	1361.829	188.248	10278.258	188.248	11275.798	188.248	15354.13	188.248	12277.606	188.248	16267.39	188.248	4669.837	188.248	5908.035	188.248	6855.563	188.248	7540.461	188.248	2781.61	188.248	8586.608	188.248	12980.72	188.248	12890.552
189.964	4208.18	189.964	1376.062	189.964	10288.922	189.964	11326.23	189.964	15499.76	189.964	12298.78	189.964	16376.83	189.964	4636.639	189.964	6037.69	189.964	6938.202	189.964	7507.217	189.964	2932.3	189.964	8662.122	189.964	13336.24	189.964	12884.504
191.679	4325.58	191.679	1419.195	191.679	10279.694	191.679	11318.775	191.679	15681.37	191.679	12363.304	191.679	16439.17	191.679	4713.719	191.679	6329.86	191.679	7150.87	191.679	7517.383	191.679	3019.57	191.679	8726.711	191.679	13837.75	191.679	12938.1
193.397	4621.67	193.397	1395.448	193.397	10313.827	193.397	11360.098	193.397	15889.88	193.397	12474.721	193.397	16604.4	193.397	4819.615	193.397	6569.32	193.397	7328.99	193.397	7607.012	193.397	3435.49	193.397	8776.778	193.397	14714.42	193.397	12968.156
195.112	5049.22	195.112	1476.434	195.112	10329.869	195.112	11417.623	195.112	16130.65	195.112	12546.3	195.112	16982.48	195.112	4947.059	195.112	6987.25	195.112	7759.66	195.112	7673.075	195.112	3764.3	195.112	8826.79	195.112	15779.69	195.112	13052.34
196.827	5483.53	196.827	1483.355	196.827	10344.09	196.827	11392.087	196.827	16547.99	196.827	12655.69	196.827	17204.97	196.827	5202.47	196.827	7428.18	196.827	8027.47	196.827	7852.738	196.827	4193.79	196.827	8784.728	196.827	16385.5	196.827	13134.62
198.543	5877.68	198.543	1533.548	198.543	10397.968	198.543	11467.565	198.543	16820.6	198.543	12793.82	198.543	17502.95	198.543	5369.24	198.543	7839.78	198.543	8365.32	198.543	7940.233	198.543	4512.8	198.543	8923.043	198.543	16981.62	198.543	13308.79
200.257	6293.03	200.257	1572.872	200.257	10410.333	200.257	11548.368	200.257	17006.41	200.257	12805.62	200.257	17755.55	200.257	5552.05	200.257	8137.38	200.257	8673.96	200.257	8099.73	200.257	4917.99	200.257	8974.696	200.257	17483.37	200.257	13414.27
201.971	6504.37	201.971	1606.749	201.971	10491.137	201.971	11513.794	201.971	17103.74	201.971	12849.84	201.971	17944.83	201.971	5549.11	201.971	8339.18	201.971	8767.9	201.971	8208.61	201.971	5050.72	201.971	8968.647	201.971	17424.34	201.971	13530.45
203.685	6575.05	203.685	1606.381	203.685	10451.226	203.685	11558.475	203.685	17110.94	203.685	12843.6	203.685	17973.67	203.685	5665.01	203.685	8373.32	203.685	8832.93	203.685	8194.94	203.685	4970.86	203.685	8935.598	203.685	17212.33	203.685	13529.48
205.4	6662.41	205.4	1607.877	205.4	10452.794	205.4	11612.171	205.4	17062.67	205.4	12911.3	205.4	17963.19	205.4	5624.43	205.4	8288.99	205.4	8732.61	205.4	8219.27	205.4	5006.66	205.4	8911.689	205.4	17255.43	205.4	13507.08
207.113	6600.76	207.113	1593.224	207.113	10499.366	207.113	11593.911	207.113	17007.44	207.113	12822.53	207.113	17997.91	207.113	5589.42	207.113	8260.7	207.113	8682.93	207.113	8213.11	207.113	4947.38	207.113	8999.401	207.113	16989.86	207.113	13531.58
208.826	6542.75	208.826	1607.354	208.826	10484.763	208.826	11590.051	208.826	16864.15	208.826	12850.72	208.826	17802.42	208.826	5633.56	208.826	8117.35	208.826	8572.15	208.826	8188.98	208.826	4841.39	208.826	8939.594	208.826	17287.33	208.826	13487.73
210.538	6518.94	210.538	1603.498	210.538	10531.286	210.538	11613.156	210.538	16792.86	210.538	12837.54	210.538	17810.21	210.538	5584.19	210.538	7904.01	210.538	8421.91	210.538	8148.69	210.538	4785.81	210.538	8960.72	210.538	17683.42	210.538	13589.51
212.25	6520.3	212.25	1574.489	212.25	10491.526	212.25	11661.398	212.25	16773.74	212.25	12874.69	212.25	17699.4	212.25	5506.11	212.25	7715.99	212.25	8347.25	212.25	8243.19	212.25	4755.43	212.25	8994.407	212.25	18086.4	212.25	13628.33
213.964	6564.76	213.964	1599.385	213.964	10538.01	213.964	11641.35	213.964	16641.47	213.964	12886.65	213.964	17619.21	213.964	5485.57	213.964	7522.72	213.964	8285.22	213.964	8303.49	213.964	4680.17	213.964	9067.58	213.964	18440.55	213.964	13604.24
215.675	6655.87	215.675	1588.355	215.675	10523.414	215.675	11694.929	215.675	16651.15	215.675	12929.13	215.675	17698.87	215.675	5520.7	215.675	7387.05	215.675	8032.92	215.675	8282.95	215.675	4689.35	215.675	9117.36	215.675	18745.96	215.675	13720.22
217.386	6845.61	217.386	1701.167	217.386	10535.75	217.386	11735.904	217.386	16531.59	217.386	13003.88	217.386	17636.68	217.386	5539.64	217.386	7165.35	217.386	7989.01	217.386	8341.39	217.386	4668.01	217.386	9102.49	217.386	18921.91	217.386	13749.97
219.097	6828.9	219.097	1706.251	219.097	10582.162	219.097	11714.056	219.097	16568.21	219.097	13044.49	219.097	17664.25	219.097	5485.02	219.097	7004.81	219.097	7815.96	219.097	8494.87	219.097	4628.74	219.097	9146.83	219.097	19456.5	219.097	13862.21
220.807	6839.09	220.807	1655.738	220.807	10542.459	220.807	11713.745	220.807	16466.71	220.807	12972.08	220.807	17580.6	220.807	5575.7	220.807	6883.84	220.807	7664.56	220.807	8467.1	220.807	4537.5	220.807	9047.67	220.807	19337.9	220.807	13841.67
222.52	6895.89	222.52	1664.42	222.52	10522.505	222.52	11706.263	222.52	16368.88	222.52	13034.18	222.52	17527.5	222.52	5517.52	222.52	6589.09	222.52	7515.07	222.52	8485.96	222.52	4548.51	222.52	9077.66	222.52	19389.8	222.52	13839.06
224.23	6873.79	224.23	1674.887	224.23	10541.989	224.23	11652.196	224.23	16235.28	224.23	12976.17	224.23	17359.75	224.23	5595.57	224.23	6479.13	224.23	7376.45	224.23	8461.8	224.23	4426.9	224.23	9138.09	224.23	19407.5	224.23	13848.99
225.939	6733.48	225.939	1717.589	225.939	10531.006	225.939	11657.282	225.939	16101.79	225.939	12939.7	225.939	17247.65	225.939	5487.28	225.939	6344.18	225.939	7384.82	225.939	8530.81	225.939	4380.62	225.939	9085.62	225.939	19348.2	225.939	13844.59
227.648	6623.73	227.648	1685.054	227.648	10514.661	227.648	11653.411	227.648	16075.83	227.648	12948.02	227.648	17250.24	227.648	5432.78	227.648	6223.66	227.648	7269.63	227.648	8504.86	227.648	4230.53	227.648	9092.28	227.648	19093.7	227.648	13809.76
229.357	6608.92	229.357	1675.812	229.357	10518.016	229.357	11597.637	229.357	16048.1	229.357	12922.33	229.357	17190.19	229.357	5457.08	229.357	6137.24	229.357	7167.06	229.357	8464.61	229.357	4225.52	229.357	9066.71	229.357	19390.7	229.357	13776.74
231.066	6649.58	231.066	1698.782	231.066	10546.417	231.066	11651.045	231.066	15909.46	231.066	13055.89	231.066	17131.96	231.066	5422.31	231.066	6081.3	231.066	7069.94	231.066	8508.48	231.066	4095.28	231.066	9059.06	231.066	19225.9	231.066	13784.89
232.774	6579.32	232.774	1689.542	232.774	10521.141	232.774	11643.604	232.774	15989.12	232.774	13026.59	232.774	17093.46	232.774	5478.78	232.774	6014.68	232.774	7053.37	232.774	8518.34	232.774	4059.93	232.774	9103.28	232.774	19579.9	232.774	13825.23
234.482	6528.78	234.482	1689.247	234.482	10545.943	234.482	11646.894	234.482	15936.43	234.482	12979.45	234.482	17097.89	234.482	5411.86	234.482	5991.007	234.482	7006.43	234.482	8488.85	234.482	4124.72	234.482	9099.19	234.482	19636.8	234.482	13828
236.19	6540.83	236.19	1730.055	236.19	10538.557	236.19	11634.099	236.19	15953.47	236.19	12960.93	236.19	17025.47	236.19	5486.16	236.19	5903.022	236.19	7000.62	236.19	8471.9	236.19	4085.8	236.19	9089.75	236.19	19666.8	236.19	13791.44
237.9	6576.09	237.9	1651.144	237.9	10516.886	237.9	11630.244	237.9	15968.71	237.9	13008.51	237.9	17137.1	237.9	5467.51	237.9	5854.405	237.9	6984.098	237.9	8444.25	237.9	4052.28	237.9	9087.46	237.9	19729	237.9	13887.11
239.607	6468.46	239.607	1693.72	239.607	10582.731	239.607	11651.392	239.607	15948.23	239.607	13059.64	239.607	17057.58	239.607	5400.67	239.607	5868.325	239.607	6974.732	239.607	8555.89	239.607	4061.63	239.607	9142.31	239.607	19742.9	239.607	13905.92
241.314	6639.38	241.314	1647.013	241.314	10518.22	241.314	11606.479	241.314	15888.49	241.314	12989.34	241.314	17120.92	241.314	5530.22	241.314	5791.2	241.314	6940.383	241.314	8603.19	241.314	3997.8	241.314	9200.69	241.314	19908.5	241.314	13826.54
243.02	6751.28	243.02	1668.146	243.02	10534.052	243.02	11681.148	243.02	15914.44	243.02	12965.49	243.02	17102.13	243.02	5463.4	243.02	5822.976	243.02	6916.766	243.02	8563.03	243.02	4008.95	243.02	9150.18	243.02	19802.8	243.02	13888.17
244.726	6600.9	244.726	1696.397	244.726	10553.439	244.726	11646.96	244.726	15913.62	244.726	12980.9	244.726	17076.22	244.726	5505.43	244.726	5801.219	244.726	6880.682	244.726	8556.78	244.726	4034.36	244.726	9094.36	244.726	19893.4	244.726	13846.31
246.432	6564.74	246.432	1694.316	246.432	10517.54	246.432	11634.192	246.432	15941.32	246.432	12948.16	246.432	17077.08	246.432	5461.85	246.432	5811.571	246.432	6883.85	246.432	8607.59	246.432	4088.28	246.432	9109.9	246.432	19974.9	246.432	13833.01
248.138	6612.37	248.138	1704.712	248.138	10568.998	248.138	11617.87	248.138	15883.46	248.138	12961.78	248.138	17049.41	248.138	5484.24	248.138	5789.835	248.138	6847.806	248.138	8478.35	248.138	4054.82	248.138	9173.54	248.138	19967.3	248.138	13833.98
249.843	6697.38	249.843	1704.41	249.843	10552.717	249.843	11663.914	249.843	15930.75	249.843	12937.97	249.843	17052.06	249.843	5446.05	249.843	5775.242	249.843	6911.555	249.843	8630.7	249.843	4126.5	249.843	9107.09	249.843	19977.5	249.843	13970.34
251.548	6629.16	251.548	1696.985	251.548	10572.066	251.548	11706.36	251.548	15935.26	251.548	12965.83	251.548	17044.01	251.548	5461.3	251.548	5737.509	251.548	6895.117	251.548	8569.22	251.548	4055.66	251.548	9161.78	251.548	19989.5	251.548	13823.44
253.253	6689.17	253.253	1730.509	253.253	10568.258	253.253	11695.368	253.253	15964.69	253.253	12979.43	253.253	16975.45	253.253	5464.09	253.253	5785.251	253.253	6892.932	253.253	8643.09	253.253	4132.62	253.253	9164.8	253.253	19940.9	253.253	13909.85
254.957	6736.67	254.957	1737.315	254.957	10564.452	254.957	11695.062	254.957	16001.22	254.957	12989.45	254.957	17065.31	254.957	5514.91	254.957	5861.427	254.957	6947.691	254.957	8636.82	254.957	4172.15	254.957	9167.83	254.957	20063.2	254.957	13898.33
256.661	6784.14	256.661	1744.115	256.661	10562.428	256.661	11694.755	256.661	16037.71	256.661	12999.47	256.661	17155.1	256.661	5565.7	256.661	5937.543	256.661	7002.41	256.661	8630.55	256.661	4211.66	256.661	9170.85	256.661	20187.2	256.661	13886.82
258.365	7000.48	258.365	1679.788	258.365	10590.632	258.365	11678.447	258.365	16100.85	258.365	12981.03	258.365	17207.48	258.365	5584.44	258.365	6063.38	258.365	7145.98	258.365	8611.84	258.365	4094.66	258.365	9100.96	258.365	20101.2	258.365	13877.09
260.068	6971.37	260.068	1748.812	260.068	10579.712	260.068	11699.474	260.068	16119.5	260.068	12987.48	260.068	17210.05	260.068	5580.06	260.068	6162.47	260.068	7145.48	260.068	8699.79	260.068	4363.43	260.068	9150.22	260.068	19921.2	260.068	13870.92
261.772	6784.16	261.772	1746.715	261.772	10570.577	261.772	11665.41	261.772	16228.75	261.772	13002.82	261.772	17200.18	261.772	5616.54	261.772	6128.22	261.772	7212.49	261.772	8693.51	261.772	4164.74	261.772	9199.43	261.772	20107.2	261.772	13894.96
263.474	6840.4	263.474	1707.325	263.474	10595.193	263.474	11700.633	263.474	16083.95	263.474	13014.59	263.474	17286.22	263.474	5571.31	263.474	6136.63	263.474	7137.37	263.474	8601.98	263.474	4188.19	263.474	9191.78	263.474	20229.2	263.474	13856.82
265.175	6901.93	265.175	1778.032	265.175	10655.294	265.175	11718.077	265.175	15990.74	265.175	12987.29	265.175	17178.69	265.175	5545.63	265.175	5997.679	265.175	7112.01	265.175	8684.5	265.175	4177.9	265.175	9178.8	265.175	20214.3	265.175	13928.78
266.877	6798.37	266.877	1783.025	266.877	10585.805	266.877	11730.183	266.877	16007.63	266.877	13000.83	266.877	17172.39	266.877	5544.82	266.877	5849.967	266.877	7026.34	266.877	8708.39	266.877	4160.51	266.877	9224.4	266.877	20380.5	266.877	13938.57
268.579	6778.26	268.579	1740.118	268.579	10606.837	268.579	11779.53	268.579	15944.68	268.579	12954.05	268.579	17155.46	268.579	5620.29	268.579	5755.585	268.579	6908.812	268.579	8689.7	268.579	4034.93	268.579	9214.97	268.579	20489.8	268.579	13969.64
270.281	6674.82	270.281	1801.862	270.281	10643.811	270.281	11699.397	270.281	15917.25	270.281	12935.67	270.281	17039.24	270.281	5516.6	270.281	5611.629	270.281	6789.598	270.281	8779.18	270.281	4093.86	270.281	9214.41	270.281	20549.3	270.281	13952.81
271.982	6614.01	271.982	1787.341	271.982	10638.216	271.982	11816.071	271.982	15865.02	271.982	13007.71	271.982	16990.46	271.982	5467.94	271.982	5614.901	271.982	6803.413	271.982	8673.61	271.982	4108.43	271.982	9240.44	271.982	20672.6	271.982	13974.98
273.683	6748.13	273.683	1756.885	273.683	10653.887	273.683	11801.542	273.683	15931.54	273.683	13031.85	273.683	17051.57	273.683	5577.01	273.683	5550.842	273.683	6758.748	273.683	8807.32	273.683	4014.9	273.683	9188.49	273.683	20609.8	273.683	14006
275.384	6715.67	275.384	1813.237	275.384	10612.87	275.384	11813.59	275.384	15774.85	275.384	13011.69	275.384	16997.51	275.384	5574.41	275.384	5543.508	275.384	6692.865	275.384	8792.15	275.384	4027.72	275.384	9205.65	275.384	20561.2	275.384	14047.62
